sentence,phonetic,audio_url,difficulty
"The gharial 's snout is very long and narrow , with 27 to 29 upper and 25 or 26 lower teeth on each side .",/ˈðə gharial ˈɛs ˈsnaʊt ˈɪz ˈvɛri ˈlɔŋ ˈænd ˈnæroʊ ˈwɪð 27 ˈtu 29 ˈəpər ˈænd 25 ˈɔr 26 ˈloʊər ˈtiθ ˈɑn ˈitʃ ˈsaɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822232/audio_file/level02/02_e50b6627-d.mp3,medium
These are forest birds that tend to feed on insects at or near the ground .,/ˈðiz ˈɑr ˈfɔrəst ˈbərdz ˈðæt ˈtɛnd ˈtu ˈfid ˈɑn ˈɪnˌsɛkts ˈæt ˈɔr ˈnɪr ˈðə ˈɡraʊnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822233/audio_file/level02/02_598660ce-2.mp3,medium
"As a result of the development of agriculture in the south , important cultural development was possible there .",/ˈæz ˈeɪ riˈzəlt ˈəv ˈðə dɪˈvɛləpmənt ˈəv ˈæɡrɪˌkəltʃər ˈɪn ˈðə ˈsaʊθ ˌɪmˈpɔrtənt ˈkəltʃərəl dɪˈvɛləpmənt ˈwɑz ˈpɑsəbəl ˈðɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822234/audio_file/level02/02_f7c171b7-4.mp3,medium
"Like many behaviors , aggression can be examined in terms of its ability to help an animal itself survive and reproduce , or alternatively to risk survival and reproduction .",/ˈlaɪk ˈmɛni bɪˈheɪvjərz əˈɡrɛʃən ˈkæn ˈbi ɪɡˈzæmənd ˈɪn ˈtərmz ˈəv ˈɪts əˈbɪləˌti ˈtu ˈhɛlp ˈæn ˈænəməl ˌɪtˈsɛlf sərˈvaɪv ˈænd ˌriprəˈdus ˈɔr ɔlˈtərnətɪvli ˈtu ˈrɪsk sərˈvaɪvəl ˈænd ˌriprəˈdəkʃən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822236/audio_file/level03/03_3421abbe-0.mp3,hard
"Following the explosion , police cleared the area and searched for any additional explosive devices .",/ˈfɑloʊɪŋ ˈðə ɪksˈploʊʒən pəˈlis ˈklɪrd ˈðə ˈɛriə ˈænd ˈsərtʃt ˈfɔr ˈɛni əˈdɪʃənəl ɪksˈploʊsɪv dɪˈvaɪsəz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822238/audio_file/level02/02_7699ce3d-d.mp3,medium
Magic is common in the game .,/ˈmædʒɪk ˈɪz ˈkɑmən ˈɪn ˈðə ˈɡeɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822239/audio_file/level01/01_fd72021e-b.mp3,easy
"For the individual , information security has a significant effect on privacy , which is viewed very differently in various cultures .",/ˈfɔr ˈðə ˌɪndəˈvɪdʒəwəl ˌɪnfərˈmeɪʃən sɪkˈjʊrəti ˈhæz ˈeɪ səɡˈnɪfɪkənt ˈifɛkt ˈɑn ˈpraɪvəsi ˈhwɪtʃ ˈɪz ˈvjud ˈvɛri ˈdɪfərˈɛntli ˈɪn ˈvɛriəs ˈkəltʃərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822240/audio_file/level02/02_2878ed27-3.mp3,medium
The basic economical activity of this department is cattle raising .,/ˈðə ˈbeɪsɪk ˌɛkəˈnɑmɪkəl ækˈtɪvəti ˈəv ˈðɪs dɪˈpɑrtmənt ˈɪz ˈkætəl ˈreɪzɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822242/audio_file/level02/02_2e526e9a-0.mp3,medium
"Six professional wrestling matches were on the event 's supercard , a scheduling of more than one main event .",/ˈsɪks prəˈfɛʃənəl ˈrɛsəlɪŋ ˈmætʃəz ˈwər ˈɑn ˈðə iˈvɛnt ˈɛs supercard ˈeɪ ˈskɛdʒulɪŋ ˈəv ˈmɔr ˈðæn ˈwən ˈmeɪn iˈvɛnt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822243/audio_file/level02/02_69f03d78-b.mp3,medium
"In Italy , the madrigal was the most important secular form of music of its time .",/ˈɪn ˈɪtəli ˈðə ˈmædrəɡəl ˈwɑz ˈðə ˈmoʊs ˌɪmˈpɔrtənt ˈsɛkjələr ˈfɔrm ˈəv ˈmjuzɪk ˈəv ˈɪts ˈtaɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822244/audio_file/level02/02_55be4181-3.mp3,medium
"Calligraphy - inspired typefaces were first designed in Italy , to replace documents written in a handwriting style called chancery hand .",/kəˈlɪɡrəfi - ˌɪnˈspaɪərd ˈtaɪpˌfeɪsəz ˈwər ˈfərst dɪˈzaɪnd ˈɪn ˈɪtəli ˈtu ˌriˈpleɪs ˈdɑkjəmənts ˈrɪtən ˈɪn ˈeɪ ˈhænˌdraɪtɪŋ ˈstaɪl ˈkɔld ˈtʃænsəri ˈhænd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822245/audio_file/level03/03_7ae3ef35-4.mp3,hard
"In particle accelerators the beamline is usually housed in a tunnel and / or underground , cased inside a cement housing .",/ˈɪn ˈpɑrtəkəl ækˈsɛlərˌeɪtərz ˈðə beamline ˈɪz ˈjuʒəli ˈhaʊzd ˈɪn ˈeɪ ˈtənəl ˈænd / ˈɔr ˈəndərˌɡraʊnd cased ˈɪnˌsaɪd ˈeɪ səˈmɛnt ˈhaʊzɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822246/audio_file/level03/03_fcd4728f-3.mp3,hard
"From knowing this , we can now evaluate the integral .",/ˈfrəm ˈnoʊɪŋ ˈðɪs ˈwi ˈkæn ˈnaʊ iˈvæljuˌeɪt ˈðə ˈɪnəɡrəl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822247/audio_file/level02/02_d910e1d6-b.mp3,medium
"Dated to 3.6 million years ag , o they were the oldest known evidence of hominin bipedalism .",/ˈdeɪtɪd ˈtu 36 ˈmɪljən ˈjɪrz ˈæɡ ˈoʊ ˈðeɪ ˈwər ˈðə ˈoʊldəst ˈnoʊn ˈɛvədəns ˈəv hominin bipedalism/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822248/audio_file/level03/03_e7a8271a-5.mp3,hard
"He died on October 2 , 2005 in New York City , U.S.",/ˈhi ˈdaɪd ˈɑn ɑkˈtoʊbər 2 2005 ˈɪn ˈnju ˈjɔrk ˈsɪti ˈəs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822249/audio_file/level01/01_d8a8f091-3.mp3,easy
"The trustee is given legal title to the trust property , but has an obligation to act for the good of the beneficiaries .",/ˈðə ˌtrəsˈti ˈɪz ˈɡɪvən ˈliɡəl ˈtaɪtəl ˈtu ˈðə ˈtrəst ˈprɑpərti ˈbət ˈhæz ˈæn ˌɑbləˈɡeɪʃən ˈtu ˈækt ˈfɔr ˈðə ˈɡʊd ˈəv ˈðə ˌbɛnəˈfɪʃiˌɛriz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822251/audio_file/level02/02_7cf07262-3.mp3,medium
Anthropomorphism can happen by mistake too .,/ˌænθrəpəˈmɔrfɪzəm ˈkæn ˈhæpən ˈbaɪ mɪˈsteɪk ˈtu/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822252/audio_file/level03/03_58579e3d-8.mp3,hard
"The fundamental objects of study in algebraic geometry are algebraic varieties , which are geometric manifestations of solutions of systems of polynomial equations .",/ˈðə ˌfəndəˈmɛnəl ˈɑbdʒɛkts ˈəv ˈstədi ˈɪn ˌældʒəˈbreɪɪk dʒiˈɑmətri ˈɑr ˌældʒəˈbreɪɪk vərˈaɪətiz ˈhwɪtʃ ˈɑr ˌdʒiəˈmɛtrɪk ˌmænəfɛˈsteɪʃənz ˈəv səˈluʃənz ˈəv ˈsɪstəmz ˈəv ˌpɑˌliˈnoʊmiəl ɪˈkweɪʒənz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822253/audio_file/level03/03_3e368c97-2.mp3,hard
"Construction of the bridge began on March 17 , 1952 , at a cost of $ 6.5 million .",/kənˈstrəkʃən ˈəv ˈðə ˈbrɪdʒ biˈɡæn ˈɑn ˈmɑrtʃ 17 1952 ˈæt ˈeɪ ˈkɑst ˈəv $ 65 ˈmɪljən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822255/audio_file/level01/01_54ed1259-6.mp3,easy
It has two stable isotopes .,/ˈɪt ˈhæz ˈtu ˈsteɪbəl ˈaɪsəˌtoʊps/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822256/audio_file/level02/02_56b42505-3.mp3,medium
The Dr. I suffered other deficiencies .,/ˈðə ˈdɑktər ˈaɪ ˈsəfərd ˈəðər dɪˈfɪʃənsiz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822258/audio_file/level02/02_b757ac23-4.mp3,medium
Bland was diagnosed with terminal breast cancer in November 2016 .,/ˈblænd ˈwɑz ˌdaɪəɡˈnoʊst ˈwɪð ˈtərmənəl ˈbrɛst ˈkænsər ˈɪn noʊˈvɛmbər 2016/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822259/audio_file/level02/02_4cd18350-a.mp3,medium
The date 27 April is now a public holidays in South Africa .,/ˈðə ˈdeɪt 27 ˈeɪprəl ˈɪz ˈnaʊ ˈeɪ ˈpəblɪk ˈhɑləˌdeɪz ˈɪn ˈsaʊθ ˈæfərkə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822260/audio_file/level02/02_5636a669-5.mp3,medium
He died in 2001 of a pulmonary embolism .,/ˈhi ˈdaɪd ˈɪn 2001 ˈəv ˈeɪ ˈpʊlməˌnɛri ˈɛmboʊˌlɪzəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822261/audio_file/level03/03_6193d731-8.mp3,hard
"Hepatitis C testing typically begins with blood testing to detect the presence of antibodies to the HCV , using an enzyme immunoassay .",/ˌhɛpəˈtaɪtəs ˈsi ˈtɛstɪŋ ˈtɪpɪkəli bɪˈɡɪnz ˈwɪð ˈbləd ˈtɛstɪŋ ˈtu dɪˈtɛkt ˈðə ˈprɛzəns ˈəv ˈænɪˌbɑdiz ˈtu ˈðə hcv ˈjuzɪŋ ˈæn ˈɛnˌzaɪm immunoassay/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822263/audio_file/level03/03_6a4094e7-f.mp3,hard
"Differential cryptanalysis is usually a chosen plaintext attack , meaning that the attacker must be able to obtain ciphertexts for some set of plaintexts of their choosing .",/ˌdɪfərˈɛnʃəl cryptanalysis ˈɪz ˈjuʒəli ˈeɪ ˈtʃoʊzən plaintext əˈtæk ˈminɪŋ ˈðæt ˈðə əˈtækər ˈməst ˈbi ˈeɪbəl ˈtu əbˈteɪn ciphertexts ˈfɔr ˈsəm ˈsɛt ˈəv plaintexts ˈəv ˈðɛr ˈtʃuzɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822264/audio_file/level03/03_7ddc27f0-e.mp3,hard
"Sugar died from cardiac arrest on March 25 , 2012 at age 75 .",/ˈʃʊɡər ˈdaɪd ˈfrəm ˈkɑrdiˌæk ərˈɛst ˈɑn ˈmɑrtʃ 25 2012 ˈæt ˈeɪdʒ 75/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822265/audio_file/level02/02_824255b2-7.mp3,medium
The traditional cuisine is famous for an abundance of vegetables and greens used seasonally in the dishes .,/ˈðə trəˈdɪʃənəl kwɪˈzin ˈɪz ˈfeɪməs ˈfɔr ˈæn əˈbəndəns ˈəv ˈvɛdʒtəbəlz ˈænd ˈɡrinz ˈjuzd ˈsizənəli ˈɪn ˈðə ˈdɪʃəz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822267/audio_file/level03/03_c4db0800-a.mp3,hard
Textiles have been used since the beginning of civilization .,/ˈtɛkˌstaɪlz ˈhæv ˈbɪn ˈjuzd ˈsɪns ˈðə bɪˈɡɪnɪŋ ˈəv ˌsɪvəlɪˈzeɪʃən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822268/audio_file/level02/02_a715ff4f-3.mp3,medium
Since the end of the series rumors have circulated that a feature length movie was in the works .,/ˈsɪns ˈðə ˈɛnd ˈəv ˈðə ˈsɪriz ˈrumərz ˈhæv ˈsərkjəˌleɪtɪd ˈðæt ˈeɪ ˈfitʃər ˈlɛŋkθ ˈmuvi ˈwɑz ˈɪn ˈðə ˈwərks/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822269/audio_file/level02/02_ad2bcc8a-3.mp3,medium
"A flat piece of heat - absorbing glass is often placed in the light path between the condensing lens and the slide , to avoid damaging the latter .",/ˈeɪ ˈflæt ˈpis ˈəv ˈhit - əbˈzɔrbɪŋ ˈɡlæs ˈɪz ˈɔfən ˈpleɪst ˈɪn ˈðə ˈlaɪt ˈpæθ bitˈwin ˈðə kənˈdɛnsɪŋ ˈlɛnz ˈænd ˈðə ˈslaɪd ˈtu əˈvɔɪd ˈdæmɪdʒɪŋ ˈðə ˈlætər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822270/audio_file/level02/02_cae63efc-2.mp3,medium
"Bharal are active throughout the day , feeding and resting on the grassy mountain slopes .",/bharal ˈɑr ˈæktɪv θruˈaʊt ˈðə ˈdeɪ ˈfidɪŋ ˈænd ˈrɛstɪŋ ˈɑn ˈðə ˈɡræsi ˈmaʊntən ˈsloʊps/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822271/audio_file/level02/02_366eb612-b.mp3,medium
The character has appeared in many adaptations of the comics .,/ˈðə ˈkɛrɪktər ˈhæz əˈpɪrd ˈɪn ˈmɛni ˌædæpˈteɪʃənz ˈəv ˈðə ˈkɑmɪks/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822273/audio_file/level02/02_43daacba-3.mp3,medium
The white - tailed eagle is a very large bird and one of the largest living birds of prey .,/ˈðə ˈhwaɪt - ˈteɪld ˈiɡəl ˈɪz ˈeɪ ˈvɛri ˈlɑrdʒ ˈbərd ˈænd ˈwən ˈəv ˈðə ˈlɑrdʒəst ˈlɪvɪŋ ˈbərdz ˈəv ˈpreɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822274/audio_file/level02/02_23170a6b-7.mp3,medium
"Depending on the culture , and family and social structures , same - sex preferences have been found to develop between 3 and 9 years old .",/dɪˈpɛndɪŋ ˈɑn ˈðə ˈkəltʃər ˈænd ˈfæməli ˈænd ˈsoʊʃəl ˈstrəktʃərz ˈseɪm - ˈsɛks ˈprɛfərənsɪz ˈhæv ˈbɪn ˈfaʊnd ˈtu dɪˈvɛləp bitˈwin 3 ˈænd 9 ˈjɪrz ˈoʊld/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822276/audio_file/level02/02_e7f2e35d-e.mp3,medium
The optimal fluid for preparing oral rehydration solution is clean water .,/ˈðə ˈɑptəməl ˈfluəd ˈfɔr pərˈpɛrɪŋ ˈɔrəl ˌrihaɪˈdreɪʃən səˈluʃən ˈɪz ˈklin ˈwɔtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822277/audio_file/level03/03_fc5cedfd-0.mp3,hard
A nuclear meltdown may be part of a chain of disasters .,/ˈeɪ ˈnukliər ˈmɛltˌdaʊn ˈmeɪ ˈbi ˈpɑrt ˈəv ˈeɪ ˈtʃeɪn ˈəv dɪˈzæstərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822278/audio_file/level02/02_aa762020-e.mp3,medium
"At the time of his disappearance he had climbed 10 out of the 14 eight - thousanders , all without supplementary oxygen .",/ˈæt ˈðə ˈtaɪm ˈəv ˈhɪz ˌdɪsəˈpirəns ˈhi ˈhæd ˈklaɪmd 10 ˈaʊt ˈəv ˈðə 14 ˈeɪt - thousanders ˈɔl wɪˈðaʊt ˌsəpləˈmɛnəri ˈɑksədʒən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822279/audio_file/level02/02_51a4acdc-c.mp3,medium
"Inglese had a traumatic brain injury after falling in a stairwell on July 17 , 2019 .",/ˈɪŋɡliz ˈhæd ˈeɪ trɔˈmætɪk ˈbreɪn ˈɪndʒəri ˈæftər ˈfɑlɪŋ ˈɪn ˈeɪ ˈstɛrˌwɛl ˈɑn ˌdʒuˈlaɪ 17 2019/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822280/audio_file/level02/02_90779598-7.mp3,medium
Negative one has some similar but slightly different properties to positive one .,/ˈnɛɡətɪv ˈwən ˈhæz ˈsəm ˈsɪmələr ˈbət ˈslaɪtli ˈdɪfərənt ˈprɑpərtiz ˈtu ˈpɑzətɪv ˈwən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822281/audio_file/level02/02_ec86be67-7.mp3,medium
"A gorilla 's lifespan is normally between 35 and 40 years , although zoo gorillas may live for 50 years or more .",/ˈeɪ ɡərˈɪlə ˈɛs ˈlaɪfˌspæn ˈɪz ˈnɔrməli bitˈwin 35 ˈænd 40 ˈjɪrz ˌɔlˈðoʊ ˈzu ɡərˈɪləz ˈmeɪ ˈlaɪv ˈfɔr 50 ˈjɪrz ˈɔr ˈmɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822283/audio_file/level02/02_ac358959-7.mp3,medium
"With county codes , which were official until 1974 .",/ˈwɪð ˈkaʊni ˈkoʊdz ˈhwɪtʃ ˈwər əˈfɪʃəl ənˈtɪl 1974/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822284/audio_file/level02/02_5bcc57ec-5.mp3,medium
"In popular culture , cyanides are said to be highly toxic .",/ˈɪn ˈpɑpjələr ˈkəltʃər cyanides ˈɑr ˈsɛd ˈtu ˈbi ˈhaɪli ˈtɑksɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822285/audio_file/level02/02_651edf31-5.mp3,medium
Points are awarded to the top 10 classified finishers .,/ˈpɔɪnts ˈɑr əˈwɔrdɪd ˈtu ˈðə ˈtɑp 10 ˈklæsəˌfaɪd ˈfɪnɪʃərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822286/audio_file/level02/02_3902dabe-2.mp3,medium
"Adults of both sexes are medium to large chicken - like birds , stocky with round-wings .",/ˈædəlts ˈəv ˈboʊθ ˈsɛksəz ˈɑr ˈmidiəm ˈtu ˈlɑrdʒ ˈtʃɪkən - ˈlaɪk ˈbərdz ˈstɑki ˈwɪð round-wings/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822287/audio_file/level02/02_495548fb-b.mp3,medium
In economics capital accumulation is often seen as the same as investment .,/ˈɪn ˌɛkəˈnɑmɪks ˈkæpətəl əkˌjumjəˈleɪʃən ˈɪz ˈɔfən ˈsin ˈæz ˈðə ˈseɪm ˈæz ˌɪnˈvɛsmənt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822288/audio_file/level02/02_85c6f3ec-d.mp3,medium
"The case remained unsolved and cold for several years , partly due to the volume of tips pouring in to the police who investigated the crime .",/ˈðə ˈkeɪs riˈmeɪnd ənˈsɑlvd ˈænd ˈkoʊld ˈfɔr ˈsɛvərəl ˈjɪrz ˈpɑrtli ˈdju ˈtu ˈðə ˈvɑljum ˈəv ˈtɪps ˈpɔrɪŋ ˈɪn ˈtu ˈðə pəˈlis ˈhu ˌɪnˈvɛstəˌɡeɪtəd ˈðə ˈkraɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822290/audio_file/level02/02_f8f0555b-9.mp3,medium
"Flare stars are intrinsically faint , but have been found to distances of 1,000 light years from Earth .",/ˈflɛr ˈstɑrz ˈɑr ˌɪnˈtrɪnsɪkəli ˈfeɪnt ˈbət ˈhæv ˈbɪn ˈfaʊnd ˈtu ˈdɪstənsəz ˈəv 1000 ˈlaɪt ˈjɪrz ˈfrəm ˈərθ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822291/audio_file/level02/02_e4064f1a-c.mp3,medium
Polyphenic pigmentation is adaptive for insect species that undergo multiple mating seasons each year .,/polyphenic ˌpɪɡmənˈteɪʃən ˈɪz əˈdæptɪv ˈfɔr ˈɪnˌsɛkt ˈspiʃiz ˈðæt ˌəndərˈɡoʊ ˈməltəpəl ˈmeɪtɪŋ ˈsizənz ˈitʃ ˈjɪr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822293/audio_file/level03/03_35ff496e-5.mp3,hard
"To pursue a cause of action , a plaintiff pleads or alleges facts in a complaint , the pleading that starts a lawsuit .",/ˈtu pərˈsu ˈeɪ ˈkɑz ˈəv ˈækʃən ˈeɪ ˈpleɪnəf ˈplidz ˈɔr əˈlɛdʒəz ˈfæks ˈɪn ˈeɪ kəmˈpleɪnt ˈðə ˈplidɪŋ ˈðæt ˈstɑrts ˈeɪ ˈlɔˌsut/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822294/audio_file/level02/02_23b50d15-b.mp3,medium
"Since toner is a fine dust , it can remain in the air for a long time , and is considered to have health effects similar to inert dust .",/ˈsɪns ˈtoʊnər ˈɪz ˈeɪ ˈfaɪn ˈdəst ˈɪt ˈkæn riˈmeɪn ˈɪn ˈðə ˈɛr ˈfɔr ˈeɪ ˈlɔŋ ˈtaɪm ˈænd ˈɪz kənˈsɪdərd ˈtu ˈhæv ˈhɛlθ ˈifɛkts ˈsɪmələr ˈtu ˌɪˈnərt ˈdəst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822295/audio_file/level02/02_e029e702-6.mp3,medium
Some reviewers were critical towards certain aspects of the game .,/ˈsəm rivˈjuərz ˈwər ˈkrɪtɪkəl ˈtɔrdz ˈsərtən ˈæsˌpɛkts ˈəv ˈðə ˈɡeɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822297/audio_file/level02/02_5f0693c3-2.mp3,medium
The goal was to capture a major port for a short period and to gather information .,/ˈðə ˈɡoʊl ˈwɑz ˈtu ˈkæptʃər ˈeɪ ˈmeɪdʒər ˈpɔrt ˈfɔr ˈeɪ ˈʃɔrt ˈpɪriəd ˈænd ˈtu ˈɡæðər ˌɪnfərˈmeɪʃən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822298/audio_file/level02/02_c89b7a44-9.mp3,medium
Chinese pistols are in demand in the illegal small arms market in India because they are easy to get and cheaper .,/tʃaɪˈniz ˈpɪstəlz ˈɑr ˈɪn dɪˈmænd ˈɪn ˈðə ˌɪˈliɡəl ˈsmɔl ˈɑrmz ˈmɑrkət ˈɪn ˈɪndiə bɪˈkɑz ˈðeɪ ˈɑr ˈizi ˈtu ˈɡɛt ˈænd ˈtʃipər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822299/audio_file/level02/02_46dec0cf-0.mp3,medium
Many game artists are asked to develop graphical environments and elements in which role- playing games take place .,/ˈmɛni ˈɡeɪm ˈɑrtɪsts ˈɑr ˈæskt ˈtu dɪˈvɛləp ˈɡræfɪkəl ɪnˈvaɪrənmənts ˈænd ˈɛləmənts ˈɪn ˈhwɪtʃ role- ˈpleɪɪŋ ˈɡeɪmz ˈteɪk ˈpleɪs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822300/audio_file/level02/02_b201f26f-d.mp3,medium
Strong 's endorsement of left-wing causes set her apart from her colleagues on the school board .,/ˈstrɔŋ ˈɛs ɛnˈdɔrsmənt ˈəv left-wing ˈkɑzəz ˈsɛt ˈhər əˈpɑrt ˈfrəm ˈhər ˈkɑliɡz ˈɑn ˈðə ˈskul ˈbɔrd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822301/audio_file/level02/02_cf6fba99-2.mp3,medium
It is difficult to know exactly when naturism began as an action group .,/ˈɪt ˈɪz ˈdɪfəkəlt ˈtu ˈnoʊ ɪɡˈzæktli ˈhwɛn naturism biˈɡæn ˈæz ˈæn ˈækʃən ˈɡrup/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822305/audio_file/level02/02_14bdb566-b.mp3,medium
Nematode species can be difficult to distinguish from one another .,/ˈnɛməˌtoʊd ˈspiʃiz ˈkæn ˈbi ˈdɪfəkəlt ˈtu dɪˈstɪŋɡwɪʃ ˈfrəm ˈwən əˈnəðər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822305/audio_file/level02/02_e72a6b20-d.mp3,medium
"The individual mineral grains in schist , drawn out into flaky scales by heat and pressure , can be seen by the naked eye .",/ˈðə ˌɪndəˈvɪdʒəwəl ˈmɪnərəl ˈɡreɪnz ˈɪn ˈʃɪst ˈdrɔn ˈaʊt ˈɪntu ˈfleɪki ˈskeɪlz ˈbaɪ ˈhit ˈænd ˈprɛʃər ˈkæn ˈbi ˈsin ˈbaɪ ˈðə ˈneɪkəd ˈaɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822307/audio_file/level02/02_9c29cb94-7.mp3,medium
Flame ionization detectors are used most often for organic compounds .,/ˈfleɪm ˌaɪənəˈzeɪʃən dɪˈtɛktərz ˈɑr ˈjuzd ˈmoʊs ˈɔfən ˈfɔr ɔrˈɡænɪk ˈkɑmpaʊndz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822308/audio_file/level02/02_a8170421-b.mp3,medium
"In some cases of multiple bonds between two atoms , there is no net sigma-bonding at all , only pi bonds .",/ˈɪn ˈsəm ˈkeɪsəz ˈəv ˈməltəpəl ˈbɑndz bitˈwin ˈtu ˈætəmz ˈðɛr ˈɪz ˈnoʊ ˈnɛt sigma-bonding ˈæt ˈɔl ˈoʊnli ˈpaɪ ˈbɑndz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822309/audio_file/level02/02_407e38a2-c.mp3,medium
"In the Meiji period , sports which were imported from the West became popular .",/ˈɪn ˈðə ˈmeɪˌdʒi ˈpɪriəd ˈspɔrts ˈhwɪtʃ ˈwər ˌɪmˈpɔrtɪd ˈfrəm ˈðə ˈwɛst biˈkeɪm ˈpɑpjələr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822310/audio_file/level02/02_d9452b94-9.mp3,medium
A contrary view is that the name was a veiled insult .,/ˈeɪ ˈkɑntrɛri ˈvju ˈɪz ˈðæt ˈðə ˈneɪm ˈwɑz ˈeɪ ˈveɪld ˈɪnˌsəlt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822311/audio_file/level03/03_a0304419-b.mp3,hard
Hall spent his career testing the neurological component of fly courtship and behavioral rhythms .,/ˈhɔl ˈspɛnt ˈhɪz kərˈɪr ˈtɛstɪŋ ˈðə ˌnʊrəˈlɑdʒɪkəl kəmˈpoʊnənt ˈəv ˈflaɪ ˈkɔrˌtʃɪp ˈænd biˈheɪvjərəl ˈrɪðəmz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822312/audio_file/level03/03_99e010ef-a.mp3,hard
"The head of government of each state is called the premier , appointed by the state 's Governor .",/ˈðə ˈhɛd ˈəv ˈɡəvərmənt ˈəv ˈitʃ ˈsteɪt ˈɪz ˈkɔld ˈðə prɛˈmɪr əˈpɔɪntɪd ˈbaɪ ˈðə ˈsteɪt ˈɛs ˈɡəvərnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822313/audio_file/level02/02_d18df772-d.mp3,medium
Barium oxide is made by heating barium carbonate .,/ˈbɛriəm ˈɑkˌsaɪd ˈɪz ˈmeɪd ˈbaɪ ˈhitɪŋ ˈbɛriəm ˈkɑrbəˌneɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822315/audio_file/level03/03_465271cb-c.mp3,hard
The stand also incorporates a traditional players ' tunnel in the center .,/ˈðə ˈstænd ˈɔlsoʊ ˌɪnˈkɔrpərˌeɪts ˈeɪ trəˈdɪʃənəl ˈpleɪərz ' ˈtənəl ˈɪn ˈðə ˈsɛnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773822316/audio_file/level02/02_8f300b72-f.mp3,medium
