transcript,audio_url,difficulty
"Please go to the bank.","https://audio.tatoeba.org/sentences/eng/18441.mp3","pending"
"Please take this away.","https://audio.tatoeba.org/sentences/eng/2452023.mp3","pending"
"Please turn on the TV.","https://audio.tatoeba.org/sentences/eng/39143.mp3","pending"
"Put your weapons down.","https://audio.tatoeba.org/sentences/eng/3155584.mp3","pending"
"See you at the office.","https://audio.tatoeba.org/sentences/eng/2646543.mp3","pending"
"She asked for my help.","https://audio.tatoeba.org/sentences/eng/798665.mp3","pending"
"She handed him a book.","https://audio.tatoeba.org/sentences/eng/887172.mp3","pending"
"She held out her hand.","https://audio.tatoeba.org/sentences/eng/314874.mp3","pending"
"She is about to leave.","https://audio.tatoeba.org/sentences/eng/314958.mp3","pending"
"She lived a long life.","https://audio.tatoeba.org/sentences/eng/315868.mp3","pending"
"She told him to study.","https://audio.tatoeba.org/sentences/eng/887460.mp3","pending"
"She's in the restroom.","https://audio.tatoeba.org/sentences/eng/523175.mp3","pending"
"She's sure to succeed.","https://audio.tatoeba.org/sentences/eng/1327568.mp3","pending"
"Sit back and enjoy it.","https://audio.tatoeba.org/sentences/eng/3222964.mp3","pending"
"So you give up, right?","https://audio.tatoeba.org/sentences/eng/53214.mp3","pending"
"Someone's at the door.","https://audio.tatoeba.org/sentences/eng/2547070.mp3","pending"
"Sorry, I've got to go.","https://audio.tatoeba.org/sentences/eng/56371.mp3","pending"
"Summer is almost over.","https://audio.tatoeba.org/sentences/eng/2547069.mp3","pending"
"Tell me what you want.","https://audio.tatoeba.org/sentences/eng/25020.mp3","pending"
"Tell Tom how you feel.","https://audio.tatoeba.org/sentences/eng/3126591.mp3","pending"
"Thanks for telling me.","https://audio.tatoeba.org/sentences/eng/3722671.mp3","pending"
"Thanks, but no thanks.","https://audio.tatoeba.org/sentences/eng/67362.mp3","pending"
"That is an old camera.","https://audio.tatoeba.org/sentences/eng/67072.mp3","pending"
"That one is very rare.","https://audio.tatoeba.org/sentences/eng/4242166.mp3","pending"
"That was a cheap shot.","https://audio.tatoeba.org/sentences/eng/1533843.mp3","pending"
"That was very hurtful.","https://audio.tatoeba.org/sentences/eng/3724738.mp3","pending"
"That would be perfect.","https://audio.tatoeba.org/sentences/eng/2868966.mp3","pending"
"That's all you can do.","https://audio.tatoeba.org/sentences/eng/2892026.mp3","pending"
"That's just an excuse.","https://audio.tatoeba.org/sentences/eng/41462.mp3","pending"
"That's not your fault.","https://audio.tatoeba.org/sentences/eng/3428312.mp3","pending"
"That's what I thought.","https://audio.tatoeba.org/sentences/eng/271588.mp3","pending"
"The air here is clean.","https://audio.tatoeba.org/sentences/eng/3734734.mp3","pending"
"The bookstore is open.","https://audio.tatoeba.org/sentences/eng/462596.mp3","pending"
"The container is full.","https://audio.tatoeba.org/sentences/eng/1116338.mp3","pending"
"The doors were locked.","https://audio.tatoeba.org/sentences/eng/4500718.mp3","pending"
"The girl smiled at me.","https://audio.tatoeba.org/sentences/eng/46446.mp3","pending"
"The milk has gone bad.","https://audio.tatoeba.org/sentences/eng/19478.mp3","pending"
"The note was from Tom.","https://audio.tatoeba.org/sentences/eng/3734607.mp3","pending"
"The rest will be easy.","https://audio.tatoeba.org/sentences/eng/3737545.mp3","pending"
"The situation is dire.","https://audio.tatoeba.org/sentences/eng/2209602.mp3","pending"
"The sun is going down.","https://audio.tatoeba.org/sentences/eng/275033.mp3","pending"
"The wind blew all day.","https://audio.tatoeba.org/sentences/eng/319700.mp3","pending"
"There is no ambiguity.","https://audio.tatoeba.org/sentences/eng/4494587.mp3","pending"
"There was no swelling.","https://audio.tatoeba.org/sentences/eng/4502471.mp3","pending"
"These shoes are Tom's.","https://audio.tatoeba.org/sentences/eng/1027285.mp3","pending"
"They are the same age.","https://audio.tatoeba.org/sentences/eng/307243.mp3","pending"
"They could be drugged.","https://audio.tatoeba.org/sentences/eng/2646516.mp3","pending"
"They made fun of Mary.","https://audio.tatoeba.org/sentences/eng/293019.mp3","pending"
"They must be brothers.","https://audio.tatoeba.org/sentences/eng/4494582.mp3","pending"
"They trust each other.","https://audio.tatoeba.org/sentences/eng/1669494.mp3","pending"
"They were not invited.","https://audio.tatoeba.org/sentences/eng/1875956.mp3","pending"
"They'll never give up.","https://audio.tatoeba.org/sentences/eng/3151277.mp3","pending"
"They're ready for you.","https://audio.tatoeba.org/sentences/eng/2646506.mp3","pending"
"This bag is too heavy.","https://audio.tatoeba.org/sentences/eng/4328913.mp3","pending"
"This is a catastrophe.","https://audio.tatoeba.org/sentences/eng/2547047.mp3","pending"
"This is all a mistake.","https://audio.tatoeba.org/sentences/eng/2892185.mp3","pending"
"This is not a mistake.","https://audio.tatoeba.org/sentences/eng/2713589.mp3","pending"
"This is the good kind.","https://audio.tatoeba.org/sentences/eng/3721909.mp3","pending"
"This is their problem.","https://audio.tatoeba.org/sentences/eng/4494571.mp3","pending"
"This road is terrible.","https://audio.tatoeba.org/sentences/eng/4824069.mp3","pending"
"This should be useful.","https://audio.tatoeba.org/sentences/eng/2805728.mp3","pending"
"Those photos are hers.","https://audio.tatoeba.org/sentences/eng/67012.mp3","pending"
"Tom and I are friends.","https://audio.tatoeba.org/sentences/eng/37370.mp3","pending"
"Tom and I have a plan.","https://audio.tatoeba.org/sentences/eng/2646484.mp3","pending"
"Tom became very angry.","https://audio.tatoeba.org/sentences/eng/4495982.mp3","pending"
"Tom begged me to come.","https://audio.tatoeba.org/sentences/eng/3765202.mp3","pending"
"Tom can't afford that.","https://audio.tatoeba.org/sentences/eng/2646461.mp3","pending"
"Tom can't play tennis.","https://audio.tatoeba.org/sentences/eng/37238.mp3","pending"
"Tom caught three fish.","https://audio.tatoeba.org/sentences/eng/3923014.mp3","pending"
"Tom couldn't get that.","https://audio.tatoeba.org/sentences/eng/2646445.mp3","pending"
"Tom did it, didn't he?","https://audio.tatoeba.org/sentences/eng/1868396.mp3","pending"
"Tom did that for Mary.","https://audio.tatoeba.org/sentences/eng/3444442.mp3","pending"
"Tom didn't write back.","https://audio.tatoeba.org/sentences/eng/2272435.mp3","pending"
"Tom doesn't like beef.","https://audio.tatoeba.org/sentences/eng/1026056.mp3","pending"
"Tom doesn't look evil.","https://audio.tatoeba.org/sentences/eng/2272456.mp3","pending"
"Tom dropped his glass.","https://audio.tatoeba.org/sentences/eng/3923009.mp3","pending"
"Tom got in Mary's way.","https://audio.tatoeba.org/sentences/eng/2547026.mp3","pending"
"Tom got some bad news.","https://audio.tatoeba.org/sentences/eng/3413285.mp3","pending"
"Tom has a good memory.","https://audio.tatoeba.org/sentences/eng/1025487.mp3","pending"
"Tom has already eaten.","https://audio.tatoeba.org/sentences/eng/1830417.mp3","pending"
"Tom has been studying.","https://audio.tatoeba.org/sentences/eng/2272698.mp3","pending"
"Tom has straight hair.","https://audio.tatoeba.org/sentences/eng/2547014.mp3","pending"
"Tom heard Mary scream.","https://audio.tatoeba.org/sentences/eng/1028678.mp3","pending"
"Tom hid under the bed.","https://audio.tatoeba.org/sentences/eng/1025224.mp3","pending"
"Tom is a handsome guy.","https://audio.tatoeba.org/sentences/eng/2462687.mp3","pending"
"Tom is a quadriplegic.","https://audio.tatoeba.org/sentences/eng/2646401.mp3","pending"
"Tom is always reading.","https://audio.tatoeba.org/sentences/eng/3921187.mp3","pending"
"Tom is away on a trip.","https://audio.tatoeba.org/sentences/eng/3405212.mp3","pending"
"Tom is drinking water.","https://audio.tatoeba.org/sentences/eng/3157850.mp3","pending"
"Tom is grouse hunting.","https://audio.tatoeba.org/sentences/eng/2273192.mp3","pending"
"Tom is in his bedroom.","https://audio.tatoeba.org/sentences/eng/2546997.mp3","pending"
"Tom is neat, isn't he?","https://audio.tatoeba.org/sentences/eng/3417080.mp3","pending"
"Tom is obviously sick.","https://audio.tatoeba.org/sentences/eng/3185577.mp3","pending"
"Tom is quite careless.","https://audio.tatoeba.org/sentences/eng/3422188.mp3","pending"
"Tom is ugly, isn't he?","https://audio.tatoeba.org/sentences/eng/3416792.mp3","pending"
"Tom is very inventive.","https://audio.tatoeba.org/sentences/eng/3439392.mp3","pending"
"Tom is young at heart.","https://audio.tatoeba.org/sentences/eng/3434278.mp3","pending"
"Tom isn't so gullible.","https://audio.tatoeba.org/sentences/eng/1093390.mp3","pending"
"Tom killed the spider.","https://audio.tatoeba.org/sentences/eng/1463097.mp3","pending"
"Tom let Mary kiss him.","https://audio.tatoeba.org/sentences/eng/2483330.mp3","pending"
"Tom likes being alone.","https://audio.tatoeba.org/sentences/eng/1024577.mp3","pending"
"Tom looked very happy.","https://audio.tatoeba.org/sentences/eng/1024536.mp3","pending"
"Tom made for the exit.","https://audio.tatoeba.org/sentences/eng/2646348.mp3","pending"
"Tom may not be hungry.","https://audio.tatoeba.org/sentences/eng/2646345.mp3","pending"
"Tom never got married.","https://audio.tatoeba.org/sentences/eng/1164368.mp3","pending"
"Tom opened the drawer.","https://audio.tatoeba.org/sentences/eng/3735656.mp3","pending"
"Tom ran at full speed.","https://audio.tatoeba.org/sentences/eng/3056611.mp3","pending"
"Tom rinsed the dishes.","https://audio.tatoeba.org/sentences/eng/2546968.mp3","pending"
"Tom said to say hello.","https://audio.tatoeba.org/sentences/eng/2646322.mp3","pending"
"Tom seems to be angry.","https://audio.tatoeba.org/sentences/eng/3417621.mp3","pending"
"Tom should do nothing.","https://audio.tatoeba.org/sentences/eng/4497946.mp3","pending"
"Tom sipped his coffee.","https://audio.tatoeba.org/sentences/eng/2273671.mp3","pending"
"Tom still lives there.","https://audio.tatoeba.org/sentences/eng/4500708.mp3","pending"
"Tom thanked them both.","https://audio.tatoeba.org/sentences/eng/4502585.mp3","pending"
"Tom tipped the waiter.","https://audio.tatoeba.org/sentences/eng/1141113.mp3","pending"
"Tom twisted his ankle.","https://audio.tatoeba.org/sentences/eng/1141070.mp3","pending"
"Tom wanted to see you.","https://audio.tatoeba.org/sentences/eng/2011709.mp3","pending"
"Tom was an accountant.","https://audio.tatoeba.org/sentences/eng/2646275.mp3","pending"
"Tom was left for dead.","https://audio.tatoeba.org/sentences/eng/1498833.mp3","pending"
"Tom was very decisive.","https://audio.tatoeba.org/sentences/eng/4494551.mp3","pending"
"Tom went on an errand.","https://audio.tatoeba.org/sentences/eng/2780732.mp3","pending"
"Tom will soon be home.","https://audio.tatoeba.org/sentences/eng/3733153.mp3","pending"
"Tom won't let you pay.","https://audio.tatoeba.org/sentences/eng/2646267.mp3","pending"
"Tom's dog barks a lot.","https://audio.tatoeba.org/sentences/eng/2546918.mp3","pending"
"Tomorrow is a holiday.","https://audio.tatoeba.org/sentences/eng/323278.mp3","pending"
"Try to enjoy yourself.","https://audio.tatoeba.org/sentences/eng/2483168.mp3","pending"
"We agreed to help Tom.","https://audio.tatoeba.org/sentences/eng/3921329.mp3","pending"
"We aren't that stupid.","https://audio.tatoeba.org/sentences/eng/3820509.mp3","pending"
"We climbed the stairs.","https://audio.tatoeba.org/sentences/eng/2806257.mp3","pending"
"We didn't see anybody.","https://audio.tatoeba.org/sentences/eng/2092474.mp3","pending"
"We had lunch together.","https://audio.tatoeba.org/sentences/eng/2821605.mp3","pending"
"We have time to spare.","https://audio.tatoeba.org/sentences/eng/387442.mp3","pending"
"We helped one another.","https://audio.tatoeba.org/sentences/eng/248661.mp3","pending"
"We knelt down to pray.","https://audio.tatoeba.org/sentences/eng/304885.mp3","pending"
"We must work together.","https://audio.tatoeba.org/sentences/eng/3178397.mp3","pending"
"We need to train more.","https://audio.tatoeba.org/sentences/eng/3822266.mp3","pending"
"We sometimes see them.","https://audio.tatoeba.org/sentences/eng/400279.mp3","pending"
"We used to be married.","https://audio.tatoeba.org/sentences/eng/3312925.mp3","pending"
"We were all so hungry.","https://audio.tatoeba.org/sentences/eng/2646247.mp3","pending"
"We'll come by tonight.","https://audio.tatoeba.org/sentences/eng/3311982.mp3","pending"
"We'll see to it later.","https://audio.tatoeba.org/sentences/eng/3312151.mp3","pending"
"We're doing just fine.","https://audio.tatoeba.org/sentences/eng/3311117.mp3","pending"
"We're late for school.","https://audio.tatoeba.org/sentences/eng/2546894.mp3","pending"
"We're waiting for Tom.","https://audio.tatoeba.org/sentences/eng/3310987.mp3","pending"
"We're waiting for you.","https://audio.tatoeba.org/sentences/eng/3310942.mp3","pending"
"We've never needed it.","https://audio.tatoeba.org/sentences/eng/2646230.mp3","pending"
"Well, let's get going!","https://audio.tatoeba.org/sentences/eng/410595.mp3","pending"
"What are the symptoms?","https://audio.tatoeba.org/sentences/eng/37571.mp3","pending"
"What are you implying?","https://audio.tatoeba.org/sentences/eng/38923.mp3","pending"
"What did he look like?","https://audio.tatoeba.org/sentences/eng/2263441.mp3","pending"
"What did you just say?","https://audio.tatoeba.org/sentences/eng/1542551.mp3","pending"
"What did you tell Tom?","https://audio.tatoeba.org/sentences/eng/1839613.mp3","pending"
"What does your son do?","https://audio.tatoeba.org/sentences/eng/274383.mp3","pending"
"What else do you have?","https://audio.tatoeba.org/sentences/eng/1920679.mp3","pending"
"What if Tom finds out?","https://audio.tatoeba.org/sentences/eng/3050617.mp3","pending"
"What is going on here?","https://audio.tatoeba.org/sentences/eng/1886729.mp3","pending"
"What on earth is that?","https://audio.tatoeba.org/sentences/eng/3256353.mp3","pending"
"What was your mission?","https://audio.tatoeba.org/sentences/eng/2646207.mp3","pending"
"What's all this noise?","https://audio.tatoeba.org/sentences/eng/1797704.mp3","pending"
"What's in these boxes?","https://audio.tatoeba.org/sentences/eng/3738462.mp3","pending"
"What's wrong with Tom?","https://audio.tatoeba.org/sentences/eng/3042187.mp3","pending"
"What's your real name?","https://audio.tatoeba.org/sentences/eng/3636332.mp3","pending"
"When did you find out?","https://audio.tatoeba.org/sentences/eng/1839626.mp3","pending"
"When do I get my turn?","https://audio.tatoeba.org/sentences/eng/3405175.mp3","pending"
"When will they arrive?","https://audio.tatoeba.org/sentences/eng/66016.mp3","pending"
"Where are the showers?","https://audio.tatoeba.org/sentences/eng/1663.mp3","pending"
"Where did you find it?","https://audio.tatoeba.org/sentences/eng/1203151.mp3","pending"
"Where did you hide it?","https://audio.tatoeba.org/sentences/eng/3636475.mp3","pending"
"Where is the elevator?","https://audio.tatoeba.org/sentences/eng/65239.mp3","pending"
"Where will you put it?","https://audio.tatoeba.org/sentences/eng/3439469.mp3","pending"
"Where's your son, Tom?","https://audio.tatoeba.org/sentences/eng/2646180.mp3","pending"
"Which theater is that?","https://audio.tatoeba.org/sentences/eng/42668.mp3","pending"
"Who did you talk with?","https://audio.tatoeba.org/sentences/eng/1042637.mp3","pending"
"Who is that old woman?","https://audio.tatoeba.org/sentences/eng/67781.mp3","pending"
"Who told you about us?","https://audio.tatoeba.org/sentences/eng/3199904.mp3","pending"
"Who's got the tickets?","https://audio.tatoeba.org/sentences/eng/2892884.mp3","pending"
"Whose books are those?","https://audio.tatoeba.org/sentences/eng/66999.mp3","pending"
"Whose side are you on?","https://audio.tatoeba.org/sentences/eng/1886543.mp3","pending"
"Why are you in Boston?","https://audio.tatoeba.org/sentences/eng/2646169.mp3","pending"
"Why did you come here?","https://audio.tatoeba.org/sentences/eng/392144.mp3","pending"
"Why did you lie to us?","https://audio.tatoeba.org/sentences/eng/3403418.mp3","pending"
"Why don't you come in?","https://audio.tatoeba.org/sentences/eng/38646.mp3","pending"
"Why don't you grow up?","https://audio.tatoeba.org/sentences/eng/2210747.mp3","pending"
"Why is the plane late?","https://audio.tatoeba.org/sentences/eng/2546887.mp3","pending"
"Why should I hire you?","https://audio.tatoeba.org/sentences/eng/1886455.mp3","pending"
"Will he come tomorrow?","https://audio.tatoeba.org/sentences/eng/453389.mp3","pending"
"Will you come with us?","https://audio.tatoeba.org/sentences/eng/497708.mp3","pending"
"Would you like a mint?","https://audio.tatoeba.org/sentences/eng/3199714.mp3","pending"
"Yeah. I think so, too.","https://audio.tatoeba.org/sentences/eng/65359.mp3","pending"
"You arrived too early.","https://audio.tatoeba.org/sentences/eng/1426644.mp3","pending"
"You can't kill us all.","https://audio.tatoeba.org/sentences/eng/1952048.mp3","pending"
"You could talk to Tom.","https://audio.tatoeba.org/sentences/eng/3181171.mp3","pending"
"You did your job well.","https://audio.tatoeba.org/sentences/eng/3347160.mp3","pending"
"You don't frighten me.","https://audio.tatoeba.org/sentences/eng/2273998.mp3","pending"
"You have a nice laugh.","https://audio.tatoeba.org/sentences/eng/4111726.mp3","pending"
"You have to let me in.","https://audio.tatoeba.org/sentences/eng/3178339.mp3","pending"
"You have until Monday.","https://audio.tatoeba.org/sentences/eng/2835761.mp3","pending"
"You look really great.","https://audio.tatoeba.org/sentences/eng/3568410.mp3","pending"
"You look so beautiful.","https://audio.tatoeba.org/sentences/eng/1895713.mp3","pending"
"You must be very busy.","https://audio.tatoeba.org/sentences/eng/2046727.mp3","pending"
"You must move quickly.","https://audio.tatoeba.org/sentences/eng/1777422.mp3","pending"
"You need to calm down.","https://audio.tatoeba.org/sentences/eng/1855159.mp3","pending"
"You should be resting.","https://audio.tatoeba.org/sentences/eng/2954734.mp3","pending"
"You should eat slower.","https://audio.tatoeba.org/sentences/eng/3803101.mp3","pending"
"You were right before.","https://audio.tatoeba.org/sentences/eng/2546878.mp3","pending"
"You'll be happy again.","https://audio.tatoeba.org/sentences/eng/2044506.mp3","pending"
"You'll never find Tom.","https://audio.tatoeba.org/sentences/eng/3345283.mp3","pending"
"You're braver than me.","https://audio.tatoeba.org/sentences/eng/1895624.mp3","pending"
"You're in danger here.","https://audio.tatoeba.org/sentences/eng/2646124.mp3","pending"
"You're not safe there.","https://audio.tatoeba.org/sentences/eng/3238850.mp3","pending"
"You're right, I think.","https://audio.tatoeba.org/sentences/eng/3291235.mp3","pending"
"You're too old for me.","https://audio.tatoeba.org/sentences/eng/1943904.mp3","pending"
"You're very close now.","https://audio.tatoeba.org/sentences/eng/3346367.mp3","pending"
"You've come too early.","https://audio.tatoeba.org/sentences/eng/1312820.mp3","pending"
"You've got to go back.","https://audio.tatoeba.org/sentences/eng/2546849.mp3","pending"
"Your hair looks great.","https://audio.tatoeba.org/sentences/eng/3831448.mp3","pending"
"Your nose is bleeding.","https://audio.tatoeba.org/sentences/eng/68973.mp3","pending"
"A promise is a promise.","https://audio.tatoeba.org/sentences/eng/324187.mp3","pending"
"Am I on the wrong road?","https://audio.tatoeba.org/sentences/eng/259726.mp3","pending"
"Are we on speakerphone?","https://audio.tatoeba.org/sentences/eng/3940269.mp3","pending"
"Are you angry with Tom?","https://audio.tatoeba.org/sentences/eng/1495847.mp3","pending"
"Are you feeling better?","https://audio.tatoeba.org/sentences/eng/267729.mp3","pending"
"Are you in a good mood?","https://audio.tatoeba.org/sentences/eng/554615.mp3","pending"
"Are you ready to begin?","https://audio.tatoeba.org/sentences/eng/3636396.mp3","pending"
"Are you seeing someone?","https://audio.tatoeba.org/sentences/eng/2220899.mp3","pending"
"Be careful what you do.","https://audio.tatoeba.org/sentences/eng/3825223.mp3","pending"
"Better late than never.","https://audio.tatoeba.org/sentences/eng/2344.mp3","pending"
"Business is looking up.","https://audio.tatoeba.org/sentences/eng/267430.mp3","pending"
"Can he play the guitar?","https://audio.tatoeba.org/sentences/eng/2904680.mp3","pending"
"Can I have another one?","https://audio.tatoeba.org/sentences/eng/3168288.mp3","pending"
"Can we get started now?","https://audio.tatoeba.org/sentences/eng/3327785.mp3","pending"
"Can we save the planet?","https://audio.tatoeba.org/sentences/eng/1808129.mp3","pending"
"Can you get it to work?","https://audio.tatoeba.org/sentences/eng/2890993.mp3","pending"
"Can you move your legs?","https://audio.tatoeba.org/sentences/eng/1886251.mp3","pending"
"Can you sing this song?","https://audio.tatoeba.org/sentences/eng/60099.mp3","pending"
"Can you use a computer?","https://audio.tatoeba.org/sentences/eng/1159212.mp3","pending"
"Close the door, please.","https://audio.tatoeba.org/sentences/eng/38524.mp3","pending"
"Come on over here, Tom.","https://audio.tatoeba.org/sentences/eng/3956451.mp3","pending"
"Could I work part-time?","https://audio.tatoeba.org/sentences/eng/2048403.mp3","pending"
"Could you come up here?","https://audio.tatoeba.org/sentences/eng/3096333.mp3","pending"
"Could you turn it down?","https://audio.tatoeba.org/sentences/eng/433496.mp3","pending"
"Did you ask the others?","https://audio.tatoeba.org/sentences/eng/3394014.mp3","pending"
"Did you enjoy yourself?","https://audio.tatoeba.org/sentences/eng/21280.mp3","pending"
"Did you go and see Tom?","https://audio.tatoeba.org/sentences/eng/3096141.mp3","pending"
"Did you know my father?","https://audio.tatoeba.org/sentences/eng/4104408.mp3","pending"
"Did you see who did it?","https://audio.tatoeba.org/sentences/eng/3096133.mp3","pending"
"Did you watch the game?","https://audio.tatoeba.org/sentences/eng/16590.mp3","pending"
"Do we have enough food?","https://audio.tatoeba.org/sentences/eng/266515.mp3","pending"
"Do we have one like it?","https://audio.tatoeba.org/sentences/eng/2891078.mp3","pending"
"Do you ever get lonely?","https://audio.tatoeba.org/sentences/eng/3636514.mp3","pending"
"Do you have a passport?","https://audio.tatoeba.org/sentences/eng/4497938.mp3","pending"
"Do you have everything?","https://audio.tatoeba.org/sentences/eng/321176.mp3","pending"
"Do you have nightmares?","https://audio.tatoeba.org/sentences/eng/1449175.mp3","pending"
"Do you know the reason?","https://audio.tatoeba.org/sentences/eng/16567.mp3","pending"
"Do you like apple pies?","https://audio.tatoeba.org/sentences/eng/2584129.mp3","pending"
"Do you like black cats?","https://audio.tatoeba.org/sentences/eng/69436.mp3","pending"
"Do you often come here?","https://audio.tatoeba.org/sentences/eng/4666841.mp3","pending"
"Do you smell something?","https://audio.tatoeba.org/sentences/eng/1841727.mp3","pending"
"Do you study chemistry?","https://audio.tatoeba.org/sentences/eng/20122.mp3","pending"
"Do you understand that?","https://audio.tatoeba.org/sentences/eng/3636453.mp3","pending"
"Do you want me to wait?","https://audio.tatoeba.org/sentences/eng/2011739.mp3","pending"
"Do you want to join me?","https://audio.tatoeba.org/sentences/eng/3333951.mp3","pending"
"Do you work on Sundays?","https://audio.tatoeba.org/sentences/eng/1495845.mp3","pending"
"Does Tom have ponytail?","https://audio.tatoeba.org/sentences/eng/2646077.mp3","pending"
"Don't ask me for money.","https://audio.tatoeba.org/sentences/eng/249671.mp3","pending"
"Don't be late for work.","https://audio.tatoeba.org/sentences/eng/245342.mp3","pending"
"Don't even think of it.","https://audio.tatoeba.org/sentences/eng/1860487.mp3","pending"
"Don't just stand there.","https://audio.tatoeba.org/sentences/eng/1658105.mp3","pending"
"Don't look any further.","https://audio.tatoeba.org/sentences/eng/2270477.mp3","pending"
"Don't push this button.","https://audio.tatoeba.org/sentences/eng/3825965.mp3","pending"
"Don't talk to them now.","https://audio.tatoeba.org/sentences/eng/2275329.mp3","pending"
"Don't waste Tom's time.","https://audio.tatoeba.org/sentences/eng/1860394.mp3","pending"
"Don't you like anybody?","https://audio.tatoeba.org/sentences/eng/2271382.mp3","pending"
"Everybody puts me down.","https://audio.tatoeba.org/sentences/eng/32083.mp3","pending"
"Everyone looked at Tom.","https://audio.tatoeba.org/sentences/eng/2094829.mp3","pending"
"Excuse me. Who are you?","https://audio.tatoeba.org/sentences/eng/933733.mp3","pending"
"Find yourselves a seat.","https://audio.tatoeba.org/sentences/eng/2646072.mp3","pending"
"Give me another chance.","https://audio.tatoeba.org/sentences/eng/31491.mp3","pending"
"Give me back my wallet.","https://audio.tatoeba.org/sentences/eng/4317003.mp3","pending"
"Has anyone seen it yet?","https://audio.tatoeba.org/sentences/eng/1819523.mp3","pending"
"Hasn't Tom arrived yet?","https://audio.tatoeba.org/sentences/eng/3592865.mp3","pending"
"Have you been watching?","https://audio.tatoeba.org/sentences/eng/2646070.mp3","pending"
"Have you seen my watch?","https://audio.tatoeba.org/sentences/eng/2149118.mp3","pending"
"He asked for my advice.","https://audio.tatoeba.org/sentences/eng/297901.mp3","pending"
"He confessed his guilt.","https://audio.tatoeba.org/sentences/eng/296839.mp3","pending"
"He got the first prize.","https://audio.tatoeba.org/sentences/eng/288439.mp3","pending"
"He has gone to America.","https://audio.tatoeba.org/sentences/eng/288838.mp3","pending"
"He is fond of swimming.","https://audio.tatoeba.org/sentences/eng/293933.mp3","pending"
"He kept silent all day.","https://audio.tatoeba.org/sentences/eng/293810.mp3","pending"
"He never said it again.","https://audio.tatoeba.org/sentences/eng/302166.mp3","pending"
"He sent a card to Mary.","https://audio.tatoeba.org/sentences/eng/293014.mp3","pending"
"He still wants to come.","https://audio.tatoeba.org/sentences/eng/292882.mp3","pending"
"He was in good spirits.","https://audio.tatoeba.org/sentences/eng/299666.mp3","pending"
"He won't come, will he?","https://audio.tatoeba.org/sentences/eng/304544.mp3","pending"
"He's getting cold feet.","https://audio.tatoeba.org/sentences/eng/303271.mp3","pending"
"Hey, did you hear that?","https://audio.tatoeba.org/sentences/eng/3575384.mp3","pending"
"How are you holding up?","https://audio.tatoeba.org/sentences/eng/1453860.mp3","pending"
"How can we change that?","https://audio.tatoeba.org/sentences/eng/4666833.mp3","pending"
"How did you guess that?","https://audio.tatoeba.org/sentences/eng/3738661.mp3","pending"
"How is that pronounced?","https://audio.tatoeba.org/sentences/eng/3251373.mp3","pending"
"How long will you stay?","https://audio.tatoeba.org/sentences/eng/820783.mp3","pending"
"How old is that church?","https://audio.tatoeba.org/sentences/eng/68456.mp3","pending"
"How was your day today?","https://audio.tatoeba.org/sentences/eng/1987123.mp3","pending"
"I admire your optimism.","https://audio.tatoeba.org/sentences/eng/4530075.mp3","pending"
"I am leaving next week.","https://audio.tatoeba.org/sentences/eng/262147.mp3","pending"
"I asked her for a date.","https://audio.tatoeba.org/sentences/eng/261338.mp3","pending"
"I asked him to do that.","https://audio.tatoeba.org/sentences/eng/284576.mp3","pending"
"I believe you know Tom.","https://audio.tatoeba.org/sentences/eng/2294061.mp3","pending"
"I bought her a new car.","https://audio.tatoeba.org/sentences/eng/308899.mp3","pending"
"I burned the newspaper.","https://audio.tatoeba.org/sentences/eng/2975976.mp3","pending"
"I can wait a few hours.","https://audio.tatoeba.org/sentences/eng/2301413.mp3","pending"
"I can't figure Tom out.","https://audio.tatoeba.org/sentences/eng/2649876.mp3","pending"
"I can't find my ticket.","https://audio.tatoeba.org/sentences/eng/268417.mp3","pending"
"I can't speak Japanese.","https://audio.tatoeba.org/sentences/eng/1069888.mp3","pending"
"I could have been hurt.","https://audio.tatoeba.org/sentences/eng/2308103.mp3","pending"
"I couldn't say goodbye.","https://audio.tatoeba.org/sentences/eng/2308272.mp3","pending"
"I couldn't stop crying.","https://audio.tatoeba.org/sentences/eng/4211893.mp3","pending"
"I didn't criticize him.","https://audio.tatoeba.org/sentences/eng/1365814.mp3","pending"
"I didn't know Tom then.","https://audio.tatoeba.org/sentences/eng/1887187.mp3","pending"
"I didn't see Tom today.","https://audio.tatoeba.org/sentences/eng/2275928.mp3","pending"
"I don't agree with you.","https://audio.tatoeba.org/sentences/eng/17423.mp3","pending"
"I don't gamble anymore.","https://audio.tatoeba.org/sentences/eng/2271847.mp3","pending"
"I don't know the bride.","https://audio.tatoeba.org/sentences/eng/3826023.mp3","pending"
"I don't like surprises.","https://audio.tatoeba.org/sentences/eng/2271882.mp3","pending"
"I don't like this soup.","https://audio.tatoeba.org/sentences/eng/3820636.mp3","pending"
"I don't often go there.","https://audio.tatoeba.org/sentences/eng/3902436.mp3","pending"
"I don't understand you.","https://audio.tatoeba.org/sentences/eng/436555.mp3","pending"
"I don't want to change.","https://audio.tatoeba.org/sentences/eng/2276258.mp3","pending"
"I feel bad about lying.","https://audio.tatoeba.org/sentences/eng/2646058.mp3","pending"
"I felt guilty about it.","https://audio.tatoeba.org/sentences/eng/2304843.mp3","pending"
"I gave him a few books.","https://audio.tatoeba.org/sentences/eng/260490.mp3","pending"
"I got a parking ticket.","https://audio.tatoeba.org/sentences/eng/3375753.mp3","pending"
