transcript,audio_url,difficulty
"We can't give up that easily.","https://audio.tatoeba.org/sentences/eng/3152249.mp3","pending"
"We don't do anything anymore.","https://audio.tatoeba.org/sentences/eng/2281768.mp3","pending"
"We have little time to waste.","https://audio.tatoeba.org/sentences/eng/63032.mp3","pending"
"We have nothing left to lose.","https://audio.tatoeba.org/sentences/eng/3286929.mp3","pending"
"We must consider all options.","https://audio.tatoeba.org/sentences/eng/2953697.mp3","pending"
"We need emergency assistance.","https://audio.tatoeba.org/sentences/eng/2953717.mp3","pending"
"We were born on the same day.","https://audio.tatoeba.org/sentences/eng/249117.mp3","pending"
"We'll accept your conditions.","https://audio.tatoeba.org/sentences/eng/2713136.mp3","pending"
"We're not going to catch Tom.","https://audio.tatoeba.org/sentences/eng/3310871.mp3","pending"
"We're not sure what happened.","https://audio.tatoeba.org/sentences/eng/3129925.mp3","pending"
"We've only got three minutes.","https://audio.tatoeba.org/sentences/eng/3171010.mp3","pending"
"What did you want to show me?","https://audio.tatoeba.org/sentences/eng/2033438.mp3","pending"
"What do you think Tom wanted?","https://audio.tatoeba.org/sentences/eng/3737705.mp3","pending"
"What happened? You look pale.","https://audio.tatoeba.org/sentences/eng/4525603.mp3","pending"
"What other options do I have?","https://audio.tatoeba.org/sentences/eng/1449.mp3","pending"
"What time does the club open?","https://audio.tatoeba.org/sentences/eng/281939.mp3","pending"
"What you told me wasn't true.","https://audio.tatoeba.org/sentences/eng/3200694.mp3","pending"
"What's Tom trying to tell us?","https://audio.tatoeba.org/sentences/eng/3200693.mp3","pending"
"What's your favorite cartoon?","https://audio.tatoeba.org/sentences/eng/906710.mp3","pending"
"When are you getting married?","https://audio.tatoeba.org/sentences/eng/2892726.mp3","pending"
"Where can I buy one of those?","https://audio.tatoeba.org/sentences/eng/4665383.mp3","pending"
"Where does your grandpa live?","https://audio.tatoeba.org/sentences/eng/394891.mp3","pending"
"Where's the nearest bus stop?","https://audio.tatoeba.org/sentences/eng/1065022.mp3","pending"
"Who are we competing against?","https://audio.tatoeba.org/sentences/eng/4665381.mp3","pending"
"Who will look after your dog?","https://audio.tatoeba.org/sentences/eng/276313.mp3","pending"
"Why didn't somebody tell Tom?","https://audio.tatoeba.org/sentences/eng/2095471.mp3","pending"
"Why do you want to work here?","https://audio.tatoeba.org/sentences/eng/2013690.mp3","pending"
"Why don't you come to Boston?","https://audio.tatoeba.org/sentences/eng/3706386.mp3","pending"
"Why haven't you told Tom yet?","https://audio.tatoeba.org/sentences/eng/3200686.mp3","pending"
"Why should I stop doing this?","https://audio.tatoeba.org/sentences/eng/4834924.mp3","pending"
"Windy this morning, isn't it?","https://audio.tatoeba.org/sentences/eng/242226.mp3","pending"
"Would you join me for a walk?","https://audio.tatoeba.org/sentences/eng/66319.mp3","pending"
"Would you like to come along?","https://audio.tatoeba.org/sentences/eng/237657.mp3","pending"
"You barely touched your food.","https://audio.tatoeba.org/sentences/eng/3372398.mp3","pending"
"You can't live without water.","https://audio.tatoeba.org/sentences/eng/466971.mp3","pending"
"You didn't touch it, did you?","https://audio.tatoeba.org/sentences/eng/2288140.mp3","pending"
"You don't want me to do that.","https://audio.tatoeba.org/sentences/eng/2013697.mp3","pending"
"You look like you're in pain.","https://audio.tatoeba.org/sentences/eng/954766.mp3","pending"
"You need this more than I do.","https://audio.tatoeba.org/sentences/eng/3360214.mp3","pending"
"You really must stop smoking.","https://audio.tatoeba.org/sentences/eng/322175.mp3","pending"
"You should follow his advice.","https://audio.tatoeba.org/sentences/eng/69017.mp3","pending"
"You will be held accountable.","https://audio.tatoeba.org/sentences/eng/3360506.mp3","pending"
"You'll be safe here with Tom.","https://audio.tatoeba.org/sentences/eng/3238857.mp3","pending"
"You're almost as tall as Tom.","https://audio.tatoeba.org/sentences/eng/4665370.mp3","pending"
"You're depressed, aren't you?","https://audio.tatoeba.org/sentences/eng/2402249.mp3","pending"
"You're starting to bother me.","https://audio.tatoeba.org/sentences/eng/2955014.mp3","pending"
"You've had too much to drink.","https://audio.tatoeba.org/sentences/eng/3360196.mp3","pending"
"All that glitters is not gold.","https://audio.tatoeba.org/sentences/eng/20086.mp3","pending"
"Are you looking for something?","https://audio.tatoeba.org/sentences/eng/594724.mp3","pending"
"Are you still working for Tom?","https://audio.tatoeba.org/sentences/eng/1886309.mp3","pending"
"Are you waiting for something?","https://audio.tatoeba.org/sentences/eng/2064804.mp3","pending"
"Can anyone answer my question?","https://audio.tatoeba.org/sentences/eng/276333.mp3","pending"
"Can you fix the flat tire now?","https://audio.tatoeba.org/sentences/eng/434406.mp3","pending"
"Can you swim across the river?","https://audio.tatoeba.org/sentences/eng/16682.mp3","pending"
"Could we have a table outside?","https://audio.tatoeba.org/sentences/eng/22015.mp3","pending"
"Did you accept his invitation?","https://audio.tatoeba.org/sentences/eng/1623174.mp3","pending"
"Did you expect something else?","https://audio.tatoeba.org/sentences/eng/2064813.mp3","pending"
"Did you play tennis yesterday?","https://audio.tatoeba.org/sentences/eng/244484.mp3","pending"
"Did you tell Tom when to come?","https://audio.tatoeba.org/sentences/eng/3201009.mp3","pending"
"Do whatever you think is best.","https://audio.tatoeba.org/sentences/eng/3739787.mp3","pending"
"Do you have any cheaper rooms?","https://audio.tatoeba.org/sentences/eng/570238.mp3","pending"
"Do you know when he will come?","https://audio.tatoeba.org/sentences/eng/282942.mp3","pending"
"Do you know where the leak is?","https://audio.tatoeba.org/sentences/eng/3131938.mp3","pending"
"Do you remember what Tom said?","https://audio.tatoeba.org/sentences/eng/3168394.mp3","pending"
"Do you think Tom saw anything?","https://audio.tatoeba.org/sentences/eng/3096226.mp3","pending"
"Do you understand your orders?","https://audio.tatoeba.org/sentences/eng/2643056.mp3","pending"
"Do you want me to talk to Tom?","https://audio.tatoeba.org/sentences/eng/3181740.mp3","pending"
"Do your children speak French?","https://audio.tatoeba.org/sentences/eng/2451516.mp3","pending"
"Don't come so early next time.","https://audio.tatoeba.org/sentences/eng/2288919.mp3","pending"
"Don't go anywhere without Tom.","https://audio.tatoeba.org/sentences/eng/2275231.mp3","pending"
"Don't throw garbage away here.","https://audio.tatoeba.org/sentences/eng/1290715.mp3","pending"
"Don't worry. I won't hurt her.","https://audio.tatoeba.org/sentences/eng/1860381.mp3","pending"
"Every rule has its exceptions.","https://audio.tatoeba.org/sentences/eng/1327473.mp3","pending"
"Everyone is going to be there.","https://audio.tatoeba.org/sentences/eng/1638288.mp3","pending"
"Excuse me. Where are the eggs?","https://audio.tatoeba.org/sentences/eng/1235191.mp3","pending"
"Give me everything you've got.","https://audio.tatoeba.org/sentences/eng/3152559.mp3","pending"
"Have you been listening to me?","https://audio.tatoeba.org/sentences/eng/1885981.mp3","pending"
"He asked his friends for help.","https://audio.tatoeba.org/sentences/eng/404173.mp3","pending"
"He climbed down from the tree.","https://audio.tatoeba.org/sentences/eng/374799.mp3","pending"
"He entered junior high school.","https://audio.tatoeba.org/sentences/eng/301528.mp3","pending"
"He is a very important person.","https://audio.tatoeba.org/sentences/eng/302977.mp3","pending"
"He is just an ordinary person.","https://audio.tatoeba.org/sentences/eng/273662.mp3","pending"
"He loves going to the theater.","https://audio.tatoeba.org/sentences/eng/1312934.mp3","pending"
"He stole a glance at the girl.","https://audio.tatoeba.org/sentences/eng/291022.mp3","pending"
"He was willing to help others.","https://audio.tatoeba.org/sentences/eng/295048.mp3","pending"
"He would often come to see me.","https://audio.tatoeba.org/sentences/eng/293282.mp3","pending"
"His wife is one of my friends.","https://audio.tatoeba.org/sentences/eng/286366.mp3","pending"
"How are things going with Tom?","https://audio.tatoeba.org/sentences/eng/3516031.mp3","pending"
"How is this connected to that?","https://audio.tatoeba.org/sentences/eng/56062.mp3","pending"
"How long's all this been here?","https://audio.tatoeba.org/sentences/eng/2870389.mp3","pending"
"How would you like your steak?","https://audio.tatoeba.org/sentences/eng/51914.mp3","pending"
"I already told Tom everything.","https://audio.tatoeba.org/sentences/eng/2291643.mp3","pending"
"I appreciate your cooperation.","https://audio.tatoeba.org/sentences/eng/54487.mp3","pending"
"I believe anything can happen.","https://audio.tatoeba.org/sentences/eng/2294017.mp3","pending"
"I bought a pen, but I lost it.","https://audio.tatoeba.org/sentences/eng/255575.mp3","pending"
"I can hear you loud and clear.","https://audio.tatoeba.org/sentences/eng/2301249.mp3","pending"
"I can walk at least two miles.","https://audio.tatoeba.org/sentences/eng/252253.mp3","pending"
"I can't do two things at once.","https://audio.tatoeba.org/sentences/eng/2301957.mp3","pending"
"I can't let that happen again.","https://audio.tatoeba.org/sentences/eng/1954545.mp3","pending"
"I changed the lock on my door.","https://audio.tatoeba.org/sentences/eng/2307982.mp3","pending"
"I could hardly understand him.","https://audio.tatoeba.org/sentences/eng/260592.mp3","pending"
"I couldn't finish my sandwich.","https://audio.tatoeba.org/sentences/eng/2498765.mp3","pending"
"I didn't know what it was for.","https://audio.tatoeba.org/sentences/eng/2314956.mp3","pending"
"I didn't pay attention to him.","https://audio.tatoeba.org/sentences/eng/1143451.mp3","pending"
"I didn't want to surprise you.","https://audio.tatoeba.org/sentences/eng/1293007.mp3","pending"
"I don't feel right about this.","https://audio.tatoeba.org/sentences/eng/2361173.mp3","pending"
"I don't have to clean my room.","https://audio.tatoeba.org/sentences/eng/261572.mp3","pending"
"I don't know what else to say.","https://audio.tatoeba.org/sentences/eng/1476651.mp3","pending"
"I don't like being questioned.","https://audio.tatoeba.org/sentences/eng/2361312.mp3","pending"
"I don't think I can handle it.","https://audio.tatoeba.org/sentences/eng/2361429.mp3","pending"
"I don't trust beautiful women.","https://audio.tatoeba.org/sentences/eng/2276239.mp3","pending"
"I don't want to be your enemy.","https://audio.tatoeba.org/sentences/eng/1841286.mp3","pending"
"I don't want to hear about it.","https://audio.tatoeba.org/sentences/eng/2013903.mp3","pending"
"I don't want you working here.","https://audio.tatoeba.org/sentences/eng/2361570.mp3","pending"
"I dream about you every night.","https://audio.tatoeba.org/sentences/eng/2045309.mp3","pending"
"I found that book interesting.","https://audio.tatoeba.org/sentences/eng/1357552.mp3","pending"
"I got the money back from him.","https://audio.tatoeba.org/sentences/eng/259998.mp3","pending"
"I hate it when people do that.","https://audio.tatoeba.org/sentences/eng/2334090.mp3","pending"
"I have absolutely no idea why.","https://audio.tatoeba.org/sentences/eng/2358852.mp3","pending"
"I have more money than I need.","https://audio.tatoeba.org/sentences/eng/2359966.mp3","pending"
"I have three younger brothers.","https://audio.tatoeba.org/sentences/eng/3835781.mp3","pending"
"I haven't seen Tom in a while.","https://audio.tatoeba.org/sentences/eng/2360273.mp3","pending"
"I helped Tom paint his garage.","https://audio.tatoeba.org/sentences/eng/2952272.mp3","pending"
"I just don't know what to say.","https://audio.tatoeba.org/sentences/eng/1288.mp3","pending"
"I just haven't had the chance.","https://audio.tatoeba.org/sentences/eng/3264004.mp3","pending"
"I know how dangerous it'll be.","https://audio.tatoeba.org/sentences/eng/3122316.mp3","pending"
"I know Tom Jackson personally.","https://audio.tatoeba.org/sentences/eng/3821533.mp3","pending"
"I know you can't speak French.","https://audio.tatoeba.org/sentences/eng/3734042.mp3","pending"
"I left Boston three weeks ago.","https://audio.tatoeba.org/sentences/eng/3024308.mp3","pending"
"I met her on my way to school.","https://audio.tatoeba.org/sentences/eng/21499.mp3","pending"
"I need you to help me find it.","https://audio.tatoeba.org/sentences/eng/2387812.mp3","pending"
"I never expected your support.","https://audio.tatoeba.org/sentences/eng/2388093.mp3","pending"
"I put some cream in my coffee.","https://audio.tatoeba.org/sentences/eng/62264.mp3","pending"
"I relaxed at home last Sunday.","https://audio.tatoeba.org/sentences/eng/281867.mp3","pending"
"I sat in the front of the bus.","https://audio.tatoeba.org/sentences/eng/255400.mp3","pending"
"I should have taken the money.","https://audio.tatoeba.org/sentences/eng/18555.mp3","pending"
"I swear I didn't see anything.","https://audio.tatoeba.org/sentences/eng/1642589.mp3","pending"
"I think I'm gonna go to sleep.","https://audio.tatoeba.org/sentences/eng/1645.mp3","pending"
"I think it's about time to go.","https://audio.tatoeba.org/sentences/eng/2643040.mp3","pending"
"I think Tom is a terrific kid.","https://audio.tatoeba.org/sentences/eng/1841486.mp3","pending"
"I think you'd better lie down.","https://audio.tatoeba.org/sentences/eng/2458535.mp3","pending"
"I thought Tom might know Mary.","https://audio.tatoeba.org/sentences/eng/3737495.mp3","pending"
"I thought you might be hungry.","https://audio.tatoeba.org/sentences/eng/2542658.mp3","pending"
"I told you I hated that shirt.","https://audio.tatoeba.org/sentences/eng/2409560.mp3","pending"
"I usually go to school by bus.","https://audio.tatoeba.org/sentences/eng/253120.mp3","pending"
"I want to eat Chinese noodles.","https://audio.tatoeba.org/sentences/eng/3777898.mp3","pending"
"I want to sleep a little more.","https://audio.tatoeba.org/sentences/eng/31234.mp3","pending"
"I was thinking the same thing.","https://audio.tatoeba.org/sentences/eng/2542601.mp3","pending"
"I went for a walk in the park.","https://audio.tatoeba.org/sentences/eng/257357.mp3","pending"
"I wish I could live in Boston.","https://audio.tatoeba.org/sentences/eng/2991918.mp3","pending"
"I won't go to school tomorrow.","https://audio.tatoeba.org/sentences/eng/3851580.mp3","pending"
"I wonder why Tom is so hungry.","https://audio.tatoeba.org/sentences/eng/2643037.mp3","pending"
"I'd like to call you sometime.","https://audio.tatoeba.org/sentences/eng/1936508.mp3","pending"
"I'd like to meet Tom sometime.","https://audio.tatoeba.org/sentences/eng/1936398.mp3","pending"
"I'll always have time for you.","https://audio.tatoeba.org/sentences/eng/2542541.mp3","pending"
"I'll be there in a little bit.","https://audio.tatoeba.org/sentences/eng/2542531.mp3","pending"
"I'll just buy you another one.","https://audio.tatoeba.org/sentences/eng/3150710.mp3","pending"
"I'll meet you later for lunch.","https://audio.tatoeba.org/sentences/eng/2542497.mp3","pending"
"I'll stay for three more days.","https://audio.tatoeba.org/sentences/eng/1421619.mp3","pending"
"I'm against the death penalty.","https://audio.tatoeba.org/sentences/eng/2542476.mp3","pending"
"I'm glad you agreed to see me.","https://audio.tatoeba.org/sentences/eng/2542456.mp3","pending"
"I'm going to go to the movies.","https://audio.tatoeba.org/sentences/eng/26481.mp3","pending"
"I'm just waiting for a friend.","https://audio.tatoeba.org/sentences/eng/1970196.mp3","pending"
"I'm not cleaning up that mess.","https://audio.tatoeba.org/sentences/eng/2542404.mp3","pending"
"I'm not sure I'd be much help.","https://audio.tatoeba.org/sentences/eng/2542387.mp3","pending"
"I'm sorry about the other day.","https://audio.tatoeba.org/sentences/eng/1874342.mp3","pending"
"I'm sorry, I forgot your name.","https://audio.tatoeba.org/sentences/eng/2542354.mp3","pending"
"I'm sure Tom doesn't hate you.","https://audio.tatoeba.org/sentences/eng/2361927.mp3","pending"
"I'm tired of eating fast food.","https://audio.tatoeba.org/sentences/eng/2129.mp3","pending"
"I'm used to working all night.","https://audio.tatoeba.org/sentences/eng/259591.mp3","pending"
"I've been to Boston only once.","https://audio.tatoeba.org/sentences/eng/3024146.mp3","pending"
"I've never been skiing before.","https://audio.tatoeba.org/sentences/eng/2716047.mp3","pending"
"If I forget, please remind me.","https://audio.tatoeba.org/sentences/eng/1802237.mp3","pending"
"If you won't tell Tom, I will.","https://audio.tatoeba.org/sentences/eng/3200994.mp3","pending"
"It doesn't look like anything.","https://audio.tatoeba.org/sentences/eng/2276505.mp3","pending"
"It is never too late to learn.","https://audio.tatoeba.org/sentences/eng/2061.mp3","pending"
"It seems I have a slight cold.","https://audio.tatoeba.org/sentences/eng/1396184.mp3","pending"
"It's about the size of an egg.","https://audio.tatoeba.org/sentences/eng/42038.mp3","pending"
"It's time for us to get ready.","https://audio.tatoeba.org/sentences/eng/3737250.mp3","pending"
"Kids don't read books anymore.","https://audio.tatoeba.org/sentences/eng/4665303.mp3","pending"
"Let's begin with this problem.","https://audio.tatoeba.org/sentences/eng/56757.mp3","pending"
"Let's make it some other time.","https://audio.tatoeba.org/sentences/eng/32655.mp3","pending"
"Let's talk about that tonight.","https://audio.tatoeba.org/sentences/eng/3181729.mp3","pending"
"Look at me when I talk to you!","https://audio.tatoeba.org/sentences/eng/1698.mp3","pending"
"Mary is wearing a black dress.","https://audio.tatoeba.org/sentences/eng/2643018.mp3","pending"
"Mr. Jackson teaches us French.","https://audio.tatoeba.org/sentences/eng/4529695.mp3","pending"
"My English is not good at all.","https://audio.tatoeba.org/sentences/eng/400430.mp3","pending"
"My father died of lung cancer.","https://audio.tatoeba.org/sentences/eng/319321.mp3","pending"
"My friend was luckier than me.","https://audio.tatoeba.org/sentences/eng/1207537.mp3","pending"
"My mother is on a banana diet.","https://audio.tatoeba.org/sentences/eng/2673850.mp3","pending"
"My son is my biggest headache.","https://audio.tatoeba.org/sentences/eng/274404.mp3","pending"
"My wish has finally come true.","https://audio.tatoeba.org/sentences/eng/1450649.mp3","pending"
"No one was killed in the fire.","https://audio.tatoeba.org/sentences/eng/3885012.mp3","pending"
"Not a single student was late.","https://audio.tatoeba.org/sentences/eng/2720184.mp3","pending"
"Plastic does not break easily.","https://audio.tatoeba.org/sentences/eng/34216.mp3","pending"
"Please don't make me eat that.","https://audio.tatoeba.org/sentences/eng/3736326.mp3","pending"
"Please refer to paragraph ten.","https://audio.tatoeba.org/sentences/eng/73441.mp3","pending"
"Please stop singing that song.","https://audio.tatoeba.org/sentences/eng/1883027.mp3","pending"
"Remember to answer his letter.","https://audio.tatoeba.org/sentences/eng/286632.mp3","pending"
"She hired him as a programmer.","https://audio.tatoeba.org/sentences/eng/388367.mp3","pending"
"She married him for his money.","https://audio.tatoeba.org/sentences/eng/887300.mp3","pending"
"She saw him eating a sandwich.","https://audio.tatoeba.org/sentences/eng/887369.mp3","pending"
"She talked to the chairperson.","https://audio.tatoeba.org/sentences/eng/1315814.mp3","pending"
"She went out to buy some food.","https://audio.tatoeba.org/sentences/eng/315098.mp3","pending"
"Take care not to catch a cold.","https://audio.tatoeba.org/sentences/eng/63729.mp3","pending"
"Thank you for the corrections.","https://audio.tatoeba.org/sentences/eng/361580.mp3","pending"
"That isn't what I want to see.","https://audio.tatoeba.org/sentences/eng/2033484.mp3","pending"
"That's a really good question.","https://audio.tatoeba.org/sentences/eng/3142722.mp3","pending"
"The children went out to play.","https://audio.tatoeba.org/sentences/eng/246065.mp3","pending"
"The exception proves the rule.","https://audio.tatoeba.org/sentences/eng/326038.mp3","pending"
"The judge's decision is final.","https://audio.tatoeba.org/sentences/eng/268941.mp3","pending"
"The rain washed away the soil.","https://audio.tatoeba.org/sentences/eng/660392.mp3","pending"
"There also was another reason.","https://audio.tatoeba.org/sentences/eng/807074.mp3","pending"
"There's no mistake about that.","https://audio.tatoeba.org/sentences/eng/3736332.mp3","pending"
"There's nobody in the kitchen.","https://audio.tatoeba.org/sentences/eng/3531322.mp3","pending"
"There's nothing wrong with me.","https://audio.tatoeba.org/sentences/eng/1121902.mp3","pending"
"They invited me to play cards.","https://audio.tatoeba.org/sentences/eng/305956.mp3","pending"
"Thirteen people were arrested.","https://audio.tatoeba.org/sentences/eng/4495725.mp3","pending"
"This book is full of mistakes.","https://audio.tatoeba.org/sentences/eng/56975.mp3","pending"
"This room is used by teachers.","https://audio.tatoeba.org/sentences/eng/57309.mp3","pending"
"Tom almost spilled his coffee.","https://audio.tatoeba.org/sentences/eng/1096023.mp3","pending"
"Tom always keeps his promises.","https://audio.tatoeba.org/sentences/eng/3174834.mp3","pending"
"Tom and Mary exchanged smiles.","https://audio.tatoeba.org/sentences/eng/1877455.mp3","pending"
"Tom arrived in Boston at 2:30.","https://audio.tatoeba.org/sentences/eng/1027099.mp3","pending"
"Tom asked me where Mary lived.","https://audio.tatoeba.org/sentences/eng/2783708.mp3","pending"
"Tom barely touched his dinner.","https://audio.tatoeba.org/sentences/eng/4495931.mp3","pending"
"Tom calls me almost every day.","https://audio.tatoeba.org/sentences/eng/1026921.mp3","pending"
"Tom can't keep his mouth shut.","https://audio.tatoeba.org/sentences/eng/1952024.mp3","pending"
"Tom changed into his swimsuit.","https://audio.tatoeba.org/sentences/eng/2542258.mp3","pending"
"Tom couldn't believe his ears.","https://audio.tatoeba.org/sentences/eng/1026618.mp3","pending"
"Tom didn't care what Mary did.","https://audio.tatoeba.org/sentences/eng/2642958.mp3","pending"
"Tom didn't sign the agreement.","https://audio.tatoeba.org/sentences/eng/4529673.mp3","pending"
"Tom disappeared into the mist.","https://audio.tatoeba.org/sentences/eng/2742888.mp3","pending"
"Tom doesn't have long to live.","https://audio.tatoeba.org/sentences/eng/1094500.mp3","pending"
"Tom doesn't like working here.","https://audio.tatoeba.org/sentences/eng/1026003.mp3","pending"
"Tom doesn't say much, does he?","https://audio.tatoeba.org/sentences/eng/4665233.mp3","pending"
"Tom escorted Mary to the door.","https://audio.tatoeba.org/sentences/eng/2542247.mp3","pending"
"Tom found himself alone again.","https://audio.tatoeba.org/sentences/eng/2208556.mp3","pending"
"Tom goes to school by bicycle.","https://audio.tatoeba.org/sentences/eng/1025672.mp3","pending"
"Tom had no reason to be angry.","https://audio.tatoeba.org/sentences/eng/681852.mp3","pending"
"Tom has a good sense of humor.","https://audio.tatoeba.org/sentences/eng/1025486.mp3","pending"
"Tom has a very friendly smile.","https://audio.tatoeba.org/sentences/eng/2662388.mp3","pending"
"Tom has lost the will to live.","https://audio.tatoeba.org/sentences/eng/2011191.mp3","pending"
"Tom has stopped talking to me.","https://audio.tatoeba.org/sentences/eng/3181715.mp3","pending"
"Tom heard the front door slam.","https://audio.tatoeba.org/sentences/eng/1093543.mp3","pending"
"Tom hit his head on the shelf.","https://audio.tatoeba.org/sentences/eng/3409320.mp3","pending"
"Tom is an excellent guitarist.","https://audio.tatoeba.org/sentences/eng/3620017.mp3","pending"
"Tom is busy with his research.","https://audio.tatoeba.org/sentences/eng/2046818.mp3","pending"
"Tom is going to take you home.","https://audio.tatoeba.org/sentences/eng/3436532.mp3","pending"
"Tom is now very angry with me.","https://audio.tatoeba.org/sentences/eng/4092485.mp3","pending"
"Tom is scared out of his mind.","https://audio.tatoeba.org/sentences/eng/2957237.mp3","pending"
"Tom is standing near the door.","https://audio.tatoeba.org/sentences/eng/3431290.mp3","pending"
"Tom isn't a man of many words.","https://audio.tatoeba.org/sentences/eng/1024732.mp3","pending"
"Tom just got back from Boston.","https://audio.tatoeba.org/sentences/eng/2542229.mp3","pending"
"Tom knew he was being watched.","https://audio.tatoeba.org/sentences/eng/3470572.mp3","pending"
"Tom likes to watch Mary dance.","https://audio.tatoeba.org/sentences/eng/1884482.mp3","pending"
"Tom loves talking about music.","https://audio.tatoeba.org/sentences/eng/3181713.mp3","pending"
"Tom motioned Mary to sit down.","https://audio.tatoeba.org/sentences/eng/3223068.mp3","pending"
"Tom nearly fell off his chair.","https://audio.tatoeba.org/sentences/eng/1164407.mp3","pending"
"Tom offered to watch the kids.","https://audio.tatoeba.org/sentences/eng/4133549.mp3","pending"
"Tom played the part of Hamlet.","https://audio.tatoeba.org/sentences/eng/2734332.mp3","pending"
"Tom promised not to tell Mary.","https://audio.tatoeba.org/sentences/eng/3200957.mp3","pending"
"Tom refused to pay the ransom.","https://audio.tatoeba.org/sentences/eng/3185869.mp3","pending"
"Tom said he'd found something.","https://audio.tatoeba.org/sentences/eng/3286964.mp3","pending"
"Tom sat down on one of chairs.","https://audio.tatoeba.org/sentences/eng/2642877.mp3","pending"
"Tom set up a website for Mary.","https://audio.tatoeba.org/sentences/eng/1092943.mp3","pending"
"Tom speaks French fairly well.","https://audio.tatoeba.org/sentences/eng/2451500.mp3","pending"
"Tom speaks French, doesn't he?","https://audio.tatoeba.org/sentences/eng/2451498.mp3","pending"
"Tom threatened to kill us all.","https://audio.tatoeba.org/sentences/eng/3734314.mp3","pending"
"Tom told Mary to talk to John.","https://audio.tatoeba.org/sentences/eng/1030182.mp3","pending"
"Tom tried to catch the rabbit.","https://audio.tatoeba.org/sentences/eng/2542199.mp3","pending"
"Tom used a credit card to pay.","https://audio.tatoeba.org/sentences/eng/3636259.mp3","pending"
"Tom wanted to change his life.","https://audio.tatoeba.org/sentences/eng/2014020.mp3","pending"
"Tom wants you to wash his car.","https://audio.tatoeba.org/sentences/eng/3825886.mp3","pending"
"Tom was nearly killed himself.","https://audio.tatoeba.org/sentences/eng/2821332.mp3","pending"
"Tom washed his face and hands.","https://audio.tatoeba.org/sentences/eng/3544276.mp3","pending"
"Tom wasn't there this morning.","https://audio.tatoeba.org/sentences/eng/2642846.mp3","pending"
"Tom will never listen to Mary.","https://audio.tatoeba.org/sentences/eng/4132356.mp3","pending"
"Tom won't leave Mary with you.","https://audio.tatoeba.org/sentences/eng/2542165.mp3","pending"
"Tom's dog was barking at Mary.","https://audio.tatoeba.org/sentences/eng/1543590.mp3","pending"
"We agreed we'd give it a shot.","https://audio.tatoeba.org/sentences/eng/3152250.mp3","pending"
"We bought the car for $12,000.","https://audio.tatoeba.org/sentences/eng/262774.mp3","pending"
"We didn't do anything illegal.","https://audio.tatoeba.org/sentences/eng/2281744.mp3","pending"
"We go fishing once in a while.","https://audio.tatoeba.org/sentences/eng/248800.mp3","pending"
"We have to protect each other.","https://audio.tatoeba.org/sentences/eng/2892422.mp3","pending"
"We should have gotten married.","https://audio.tatoeba.org/sentences/eng/1140047.mp3","pending"
"We sometimes swim in the lake.","https://audio.tatoeba.org/sentences/eng/248224.mp3","pending"
"We'll see what Tom has to say.","https://audio.tatoeba.org/sentences/eng/3312065.mp3","pending"
"We're not certain of that yet.","https://audio.tatoeba.org/sentences/eng/2713067.mp3","pending"
"What are you suggesting we do?","https://audio.tatoeba.org/sentences/eng/3127946.mp3","pending"
"What did they give you to eat?","https://audio.tatoeba.org/sentences/eng/3154669.mp3","pending"
"What do you eat for breakfast?","https://audio.tatoeba.org/sentences/eng/411296.mp3","pending"
"What do you think Tom will do?","https://audio.tatoeba.org/sentences/eng/2892585.mp3","pending"
"What is done cannot be undone.","https://audio.tatoeba.org/sentences/eng/20094.mp3","pending"
"What subject do you like best?","https://audio.tatoeba.org/sentences/eng/69827.mp3","pending"
"What time does the play begin?","https://audio.tatoeba.org/sentences/eng/22058.mp3","pending"
"What would you like to do now?","https://audio.tatoeba.org/sentences/eng/1230231.mp3","pending"
"What's your favorite sandwich?","https://audio.tatoeba.org/sentences/eng/906866.mp3","pending"
"When is it convenient for you?","https://audio.tatoeba.org/sentences/eng/24603.mp3","pending"
"Where should we meet tomorrow?","https://audio.tatoeba.org/sentences/eng/4197994.mp3","pending"
"Who did you learn French from?","https://audio.tatoeba.org/sentences/eng/2597686.mp3","pending"
"Who was the letter written to?","https://audio.tatoeba.org/sentences/eng/46764.mp3","pending"
"Why did you come home so late?","https://audio.tatoeba.org/sentences/eng/38694.mp3","pending"
"Why do you need my permission?","https://audio.tatoeba.org/sentences/eng/1886493.mp3","pending"
"Why don't you ask Tom to help?","https://audio.tatoeba.org/sentences/eng/4665134.mp3","pending"
"Why were you absent yesterday?","https://audio.tatoeba.org/sentences/eng/16117.mp3","pending"
"Why would anyone not like Tom?","https://audio.tatoeba.org/sentences/eng/3405318.mp3","pending"
"Would you like milk and sugar?","https://audio.tatoeba.org/sentences/eng/4717981.mp3","pending"
"Would you like to eat with us?","https://audio.tatoeba.org/sentences/eng/262528.mp3","pending"
"Would you please stop talking?","https://audio.tatoeba.org/sentences/eng/1199399.mp3","pending"
"You can't trust what she says.","https://audio.tatoeba.org/sentences/eng/1467213.mp3","pending"
"You don't know my dad, do you?","https://audio.tatoeba.org/sentences/eng/1886399.mp3","pending"
"You love your work, don't you?","https://audio.tatoeba.org/sentences/eng/2542126.mp3","pending"
"You said you wanted adventure.","https://audio.tatoeba.org/sentences/eng/2276416.mp3","pending"
"You should learn self-defense.","https://audio.tatoeba.org/sentences/eng/2060309.mp3","pending"
"You won't get a second chance.","https://audio.tatoeba.org/sentences/eng/2542122.mp3","pending"
