transcript,audio_url,difficulty
"This is so crazy.","https://audio.tatoeba.org/sentences/eng/2892243.mp3","pending"
"This is the plan.","https://audio.tatoeba.org/sentences/eng/4501444.mp3","pending"
"This one is full.","https://audio.tatoeba.org/sentences/eng/55574.mp3","pending"
"Those are my CDs.","https://audio.tatoeba.org/sentences/eng/67003.mp3","pending"
"Tom agreed to go.","https://audio.tatoeba.org/sentences/eng/2262431.mp3","pending"
"Tom began to run.","https://audio.tatoeba.org/sentences/eng/2648737.mp3","pending"
"Tom can't go yet.","https://audio.tatoeba.org/sentences/eng/4667239.mp3","pending"
"Tom didn't do it.","https://audio.tatoeba.org/sentences/eng/1026433.mp3","pending"
"Tom died in 2003.","https://audio.tatoeba.org/sentences/eng/2648723.mp3","pending"
"Tom fed the pigs.","https://audio.tatoeba.org/sentences/eng/2549255.mp3","pending"
"Tom had one wish.","https://audio.tatoeba.org/sentences/eng/4502910.mp3","pending"
"Tom has no class.","https://audio.tatoeba.org/sentences/eng/4493746.mp3","pending"
"Tom has the keys.","https://audio.tatoeba.org/sentences/eng/2648700.mp3","pending"
"Tom is a fat man.","https://audio.tatoeba.org/sentences/eng/1513229.mp3","pending"
"Tom is a plumber.","https://audio.tatoeba.org/sentences/eng/1494223.mp3","pending"
"Tom is a yodeler.","https://audio.tatoeba.org/sentences/eng/2272895.mp3","pending"
"Tom is at school.","https://audio.tatoeba.org/sentences/eng/2273026.mp3","pending"
"Tom is happy now.","https://audio.tatoeba.org/sentences/eng/2044408.mp3","pending"
"Tom is in a coma.","https://audio.tatoeba.org/sentences/eng/1868202.mp3","pending"
"Tom is my doctor.","https://audio.tatoeba.org/sentences/eng/2648696.mp3","pending"
"Tom is no genius.","https://audio.tatoeba.org/sentences/eng/3381209.mp3","pending"
"Tom is quite old.","https://audio.tatoeba.org/sentences/eng/3360566.mp3","pending"
"Tom is so stupid.","https://audio.tatoeba.org/sentences/eng/4495227.mp3","pending"
"Tom is too young.","https://audio.tatoeba.org/sentences/eng/1868150.mp3","pending"
"Tom is your boss.","https://audio.tatoeba.org/sentences/eng/2273643.mp3","pending"
"Tom isn't so bad.","https://audio.tatoeba.org/sentences/eng/2648690.mp3","pending"
"Tom isn't up yet.","https://audio.tatoeba.org/sentences/eng/1024670.mp3","pending"
"Tom left his bag.","https://audio.tatoeba.org/sentences/eng/2648683.mp3","pending"
"Tom likes to run.","https://audio.tatoeba.org/sentences/eng/3333919.mp3","pending"
"Tom lost the bet.","https://audio.tatoeba.org/sentences/eng/1093240.mp3","pending"
"Tom may be alive.","https://audio.tatoeba.org/sentences/eng/3733622.mp3","pending"
"Tom needs a hand.","https://audio.tatoeba.org/sentences/eng/2872235.mp3","pending"
"Tom put on a tie.","https://audio.tatoeba.org/sentences/eng/1164300.mp3","pending"
"Tom saw a doctor.","https://audio.tatoeba.org/sentences/eng/1164244.mp3","pending"
"Tom shut the lid.","https://audio.tatoeba.org/sentences/eng/2648669.mp3","pending"
"Tom stole a base.","https://audio.tatoeba.org/sentences/eng/3180555.mp3","pending"
"Tom talked a lot.","https://audio.tatoeba.org/sentences/eng/3181108.mp3","pending"
"Tom wants a kiss.","https://audio.tatoeba.org/sentences/eng/1867795.mp3","pending"
"Tom was hurt bad.","https://audio.tatoeba.org/sentences/eng/3721392.mp3","pending"
"Tom was too weak.","https://audio.tatoeba.org/sentences/eng/3724327.mp3","pending"
"Tom will be back.","https://audio.tatoeba.org/sentences/eng/2215628.mp3","pending"
"Tom will help us.","https://audio.tatoeba.org/sentences/eng/2215689.mp3","pending"
"Tom wore a hoody.","https://audio.tatoeba.org/sentences/eng/2549220.mp3","pending"
"Try it once more.","https://audio.tatoeba.org/sentences/eng/433593.mp3","pending"
"Turn off the gas.","https://audio.tatoeba.org/sentences/eng/63744.mp3","pending"
"Was it your idea?","https://audio.tatoeba.org/sentences/eng/2298158.mp3","pending"
"We all have kids.","https://audio.tatoeba.org/sentences/eng/4493745.mp3","pending"
"We ate the pizza.","https://audio.tatoeba.org/sentences/eng/3154685.mp3","pending"
"We can't risk it.","https://audio.tatoeba.org/sentences/eng/1954802.mp3","pending"
"We did all right.","https://audio.tatoeba.org/sentences/eng/3312836.mp3","pending"
"We got snowed in.","https://audio.tatoeba.org/sentences/eng/3313003.mp3","pending"
"We heard a noise.","https://audio.tatoeba.org/sentences/eng/1893794.mp3","pending"
"We lost the game.","https://audio.tatoeba.org/sentences/eng/248786.mp3","pending"
"We must get help.","https://audio.tatoeba.org/sentences/eng/3171042.mp3","pending"
"We need to speak.","https://audio.tatoeba.org/sentences/eng/2648632.mp3","pending"
"We played to win.","https://audio.tatoeba.org/sentences/eng/4501473.mp3","pending"
"We want Tom back.","https://audio.tatoeba.org/sentences/eng/4495915.mp3","pending"
"We won't need it.","https://audio.tatoeba.org/sentences/eng/2273755.mp3","pending"
"We'll go see Tom.","https://audio.tatoeba.org/sentences/eng/2986293.mp3","pending"
"We're in a hurry.","https://audio.tatoeba.org/sentences/eng/262958.mp3","pending"
"We're out of gas.","https://audio.tatoeba.org/sentences/eng/2273742.mp3","pending"
"We're out of tea.","https://audio.tatoeba.org/sentences/eng/1495949.mp3","pending"
"We've got a leak.","https://audio.tatoeba.org/sentences/eng/3310124.mp3","pending"
"Were you shot at?","https://audio.tatoeba.org/sentences/eng/1886824.mp3","pending"
"What did she say?","https://audio.tatoeba.org/sentences/eng/461204.mp3","pending"
"What did you say?","https://audio.tatoeba.org/sentences/eng/433423.mp3","pending"
"What did you see?","https://audio.tatoeba.org/sentences/eng/1886778.mp3","pending"
"What do you mean?","https://audio.tatoeba.org/sentences/eng/24706.mp3","pending"
"What do you need?","https://audio.tatoeba.org/sentences/eng/464546.mp3","pending"
"What is going on?","https://audio.tatoeba.org/sentences/eng/25158.mp3","pending"
"What is he after?","https://audio.tatoeba.org/sentences/eng/294323.mp3","pending"
"What woke you up?","https://audio.tatoeba.org/sentences/eng/16268.mp3","pending"
"What's it to you?","https://audio.tatoeba.org/sentences/eng/687458.mp3","pending"
"What's Tom up to?","https://audio.tatoeba.org/sentences/eng/2892715.mp3","pending"
"When do we start?","https://audio.tatoeba.org/sentences/eng/1886657.mp3","pending"
"When do you work?","https://audio.tatoeba.org/sentences/eng/65981.mp3","pending"
"Where do I start?","https://audio.tatoeba.org/sentences/eng/2572692.mp3","pending"
"Where is the bus?","https://audio.tatoeba.org/sentences/eng/1103023.mp3","pending"
"Who are you with?","https://audio.tatoeba.org/sentences/eng/2273941.mp3","pending"
"Who did you meet?","https://audio.tatoeba.org/sentences/eng/495479.mp3","pending"
"Who won the game?","https://audio.tatoeba.org/sentences/eng/3824456.mp3","pending"
"Whose turn is it?","https://audio.tatoeba.org/sentences/eng/435279.mp3","pending"
"Why are you here?","https://audio.tatoeba.org/sentences/eng/1481997.mp3","pending"
"Why don't we sit?","https://audio.tatoeba.org/sentences/eng/2273962.mp3","pending"
"Will you join us?","https://audio.tatoeba.org/sentences/eng/237669.mp3","pending"
"Will you tell me?","https://audio.tatoeba.org/sentences/eng/250189.mp3","pending"
"You came in late.","https://audio.tatoeba.org/sentences/eng/3331033.mp3","pending"
"You can look now.","https://audio.tatoeba.org/sentences/eng/3330995.mp3","pending"
"You deal with it.","https://audio.tatoeba.org/sentences/eng/3331050.mp3","pending"
"You have a point.","https://audio.tatoeba.org/sentences/eng/2549195.mp3","pending"
"You have to wait.","https://audio.tatoeba.org/sentences/eng/2549190.mp3","pending"
"You look so pale.","https://audio.tatoeba.org/sentences/eng/69512.mp3","pending"
"You may go there.","https://audio.tatoeba.org/sentences/eng/16625.mp3","pending"
"You may quote me.","https://audio.tatoeba.org/sentences/eng/3331021.mp3","pending"
"You must tell us.","https://audio.tatoeba.org/sentences/eng/3178307.mp3","pending"
"You need to stop.","https://audio.tatoeba.org/sentences/eng/1663818.mp3","pending"
"You were in love.","https://audio.tatoeba.org/sentences/eng/2648582.mp3","pending"
"You were so cute.","https://audio.tatoeba.org/sentences/eng/2549188.mp3","pending"
"You're a man now.","https://audio.tatoeba.org/sentences/eng/1886941.mp3","pending"
"You're in my way.","https://audio.tatoeba.org/sentences/eng/837419.mp3","pending"
"You're on a roll.","https://audio.tatoeba.org/sentences/eng/2549174.mp3","pending"
"You've got to go.","https://audio.tatoeba.org/sentences/eng/3331074.mp3","pending"
"Your mom is cool.","https://audio.tatoeba.org/sentences/eng/3431205.mp3","pending"
"A dog bit her leg.","https://audio.tatoeba.org/sentences/eng/1047232.mp3","pending"
"Am I under arrest?","https://audio.tatoeba.org/sentences/eng/953091.mp3","pending"
"Any place will do.","https://audio.tatoeba.org/sentences/eng/2280259.mp3","pending"
