sentence,phonetic,audio_url,difficulty
"I do remember it.","/ˈaɪ ˈdu ɹiˈmɛmbɝ ˈɪt/","https://audio.tatoeba.org/sentences/eng/3736579.mp3","pending"
"I don't hate you.","/ˈaɪ ˈdoʊn ˈheɪt ˈju/","https://audio.tatoeba.org/sentences/eng/2271858.mp3","pending"
"I don't know her.","/ˈaɪ ˈdoʊn ˈnoʊ ˈhɝ/","https://audio.tatoeba.org/sentences/eng/387602.mp3","pending"
"I don't like you.","/ˈaɪ ˈdoʊn ˈɫaɪk ˈju/","https://audio.tatoeba.org/sentences/eng/836846.mp3","pending"
"I don't think so.","/ˈaɪ ˈdoʊn ˈθɪŋk ˈsoʊ/","https://audio.tatoeba.org/sentences/eng/36557.mp3","pending"
"I drank the wine.","/ˈaɪ ˈdɹæŋk ˈðə ˈwaɪn/","https://audio.tatoeba.org/sentences/eng/2667567.mp3","pending"
"I feel quite bad.","/ˈaɪ ˈfiɫ ˈkwaɪt ˈbæd/","https://audio.tatoeba.org/sentences/eng/3732241.mp3","pending"
"I feel so lonely.","/ˈaɪ ˈfiɫ ˈsoʊ ˈɫoʊnɫi/","https://audio.tatoeba.org/sentences/eng/2549389.mp3","pending"
"I go to the park.","/ˈaɪ ˈɡoʊ ˈtu ˈðə ˈpɑɹk/","https://audio.tatoeba.org/sentences/eng/257353.mp3","pending"
"I had a flu shot.","/ˈaɪ ˈhæd ˈeɪ ˈfɫu ˈʃɑt/","https://audio.tatoeba.org/sentences/eng/65712.mp3","pending"
"I had to see you.","/ˈaɪ ˈhæd ˈtu ˈsi ˈju/","https://audio.tatoeba.org/sentences/eng/2331854.mp3","pending"
"I have a brother.","/ˈaɪ ˈhæv ˈeɪ ˈbɹəðɝ/","https://audio.tatoeba.org/sentences/eng/2358668.mp3","pending"
"I have a receipt.","/ˈaɪ ˈhæv ˈeɪ ɹiˈsit/","https://audio.tatoeba.org/sentences/eng/531520.mp3","pending"
"I have good news.","/ˈaɪ ˈhæv ˈɡʊd ˈnjuz/","https://audio.tatoeba.org/sentences/eng/2359552.mp3","pending"
"I have no future.","/ˈaɪ ˈhæv ˈnoʊ ˈfjutʃɝ/","https://audio.tatoeba.org/sentences/eng/1112468.mp3","pending"
"I have to go out.","/ˈaɪ ˈhæv ˈtu ˈɡoʊ ˈaʊt/","https://audio.tatoeba.org/sentences/eng/2360515.mp3","pending"
"I have two books.","/ˈaɪ ˈhæv ˈtu ˈbʊks/","https://audio.tatoeba.org/sentences/eng/259771.mp3","pending"
"I just need time.","/ˈaɪ ˈdʒəst ˈnid ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/2372825.mp3","pending"
"I know the owner.","/ˈaɪ ˈnoʊ ˈðə ˈoʊnɝ/","https://audio.tatoeba.org/sentences/eng/2376144.mp3","pending"
"I know who he is.","/ˈaɪ ˈnoʊ ˈhu ˈhi ˈɪz/","https://audio.tatoeba.org/sentences/eng/260119.mp3","pending"
"I like dogs, too.","/ˈaɪ ˈɫaɪk ˈdɑɡz ˈtu/","https://audio.tatoeba.org/sentences/eng/3735292.mp3","pending"
"I like green tea.","/ˈaɪ ˈɫaɪk ˈɡɹin ˈti/","https://audio.tatoeba.org/sentences/eng/2377447.mp3","pending"
"I like them both.","/ˈaɪ ˈɫaɪk ˈðɛm ˈboʊθ/","https://audio.tatoeba.org/sentences/eng/2930608.mp3","pending"
"I like your plan.","/ˈaɪ ˈɫaɪk ˈjɔɹ ˈpɫæn/","https://audio.tatoeba.org/sentences/eng/1806927.mp3","pending"
"I liked doing it.","/ˈaɪ ˈɫaɪkt ˈduɪŋ ˈɪt/","https://audio.tatoeba.org/sentences/eng/4498100.mp3","pending"
"I lost the watch.","/ˈaɪ ˈɫɔst ˈðə ˈwɑtʃ/","https://audio.tatoeba.org/sentences/eng/264069.mp3","pending"
"I love this band.","/ˈaɪ ˈɫəv ˈðɪs ˈbænd/","https://audio.tatoeba.org/sentences/eng/4500138.mp3","pending"
"I love this show.","/ˈaɪ ˈɫəv ˈðɪs ˈʃoʊ/","https://audio.tatoeba.org/sentences/eng/2380226.mp3","pending"
"I love your name.","/ˈaɪ ˈɫəv ˈjɔɹ ˈneɪm/","https://audio.tatoeba.org/sentences/eng/1764706.mp3","pending"
"I might be wrong.","/ˈaɪ ˈmaɪt ˈbi ˈɹɔŋ/","https://audio.tatoeba.org/sentences/eng/256737.mp3","pending"
"I must leave now.","/ˈaɪ ˈməst ˈɫiv ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/31384.mp3","pending"
"I need a holiday.","/ˈaɪ ˈnid ˈeɪ ˈhɑɫəˌdeɪ/","https://audio.tatoeba.org/sentences/eng/2387439.mp3","pending"
"I need some milk.","/ˈaɪ ˈnid ˈsəm ˈmɪɫk/","https://audio.tatoeba.org/sentences/eng/1869339.mp3","pending"
"I need your help.","/ˈaɪ ˈnid ˈjɔɹ ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/257113.mp3","pending"
"I own this place.","/ˈaɪ ˈoʊn ˈðɪs ˈpɫeɪs/","https://audio.tatoeba.org/sentences/eng/2389842.mp3","pending"
"I read your book.","/ˈaɪ ˈɹɛd ˈjɔɹ ˈbʊk/","https://audio.tatoeba.org/sentences/eng/2667594.mp3","pending"
"I really mean it.","/ˈaɪ ˈɹiɫi ˈmin ˈɪt/","https://audio.tatoeba.org/sentences/eng/2235429.mp3","pending"
"I shot the horse.","/ˈaɪ ˈʃɑt ˈðə ˈhɔɹs/","https://audio.tatoeba.org/sentences/eng/2406309.mp3","pending"
"I should go pack.","/ˈaɪ ˈʃʊd ˈɡoʊ ˈpæk/","https://audio.tatoeba.org/sentences/eng/3734170.mp3","pending"
"I talk to myself.","/ˈaɪ ˈtɔk ˈtu ˌmaɪˈsɛɫf/","https://audio.tatoeba.org/sentences/eng/280568.mp3","pending"
"I told the truth.","/ˈaɪ ˈtoʊɫd ˈðə ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/2549387.mp3","pending"
"I want a scooter.","/ˈaɪ ˈwɑnt ˈeɪ ˈskutɝ/","https://audio.tatoeba.org/sentences/eng/2327607.mp3","pending"
"I want much more.","/ˈaɪ ˈwɑnt ˈmətʃ ˈmɔɹ/","https://audio.tatoeba.org/sentences/eng/1183491.mp3","pending"
"I want to see it.","/ˈaɪ ˈwɑnt ˈtu ˈsi ˈɪt/","https://audio.tatoeba.org/sentences/eng/1883058.mp3","pending"
"I was having fun.","/ˈaɪ ˈwɑz ˈhævɪŋ ˈfən/","https://audio.tatoeba.org/sentences/eng/2549378.mp3","pending"
"I was so certain.","/ˈaɪ ˈwɑz ˈsoʊ ˈsɝtən/","https://audio.tatoeba.org/sentences/eng/2549370.mp3","pending"
"I was so worried.","/ˈaɪ ˈwɑz ˈsoʊ ˈwɝid/","https://audio.tatoeba.org/sentences/eng/2549369.mp3","pending"
"I was very tired.","/ˈaɪ ˈwɑz ˈvɛɹi ˈtaɪɝd/","https://audio.tatoeba.org/sentences/eng/261418.mp3","pending"
"I went to school.","/ˈaɪ ˈwɛnt ˈtu ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/3797008.mp3","pending"
"I won't need you.","/ˈaɪ ˈwoʊnt ˈnid ˈju/","https://audio.tatoeba.org/sentences/eng/2271980.mp3","pending"
"I won't tell Tom.","/ˈaɪ ˈwoʊnt ˈtɛɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2262001.mp3","pending"
"I'd like to help.","/ˈaɪd ˈɫaɪk ˈtu ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/1936437.mp3","pending"
"I'll clean it up.","/ˈaɪɫ ˈkɫin ˈɪt ˈəp/","https://audio.tatoeba.org/sentences/eng/2549354.mp3","pending"
"I'll go this way.","/ˈaɪɫ ˈɡoʊ ˈðɪs ˈweɪ/","https://audio.tatoeba.org/sentences/eng/2549346.mp3","pending"
"I'll need a loan.","/ˈaɪɫ ˈnid ˈeɪ ˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2549345.mp3","pending"
"I'll take a look.","/ˈaɪɫ ˈteɪk ˈeɪ ˈɫʊk/","https://audio.tatoeba.org/sentences/eng/3005489.mp3","pending"
"I'm a bit hungry.","/ˈaɪm ˈeɪ ˈbɪt ˈhəŋɡɹi/","https://audio.tatoeba.org/sentences/eng/1048297.mp3","pending"
"I'm able to swim.","/ˈaɪm ˈeɪbəɫ ˈtu ˈswɪm/","https://audio.tatoeba.org/sentences/eng/256177.mp3","pending"
"I'm angry at you.","/ˈaɪm ˈæŋɡɹi ˈæt ˈju/","https://audio.tatoeba.org/sentences/eng/3818241.mp3","pending"
"I'm done for now.","/ˈaɪm ˈdən ˈfɔɹ ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/3737018.mp3","pending"
"I'm going to bed.","/ˈaɪm ˈɡoʊɪn ˈtu ˈbɛd/","https://audio.tatoeba.org/sentences/eng/139763.mp3","pending"
"I'm here for you.","/ˈaɪm ˈhiɹ ˈfɔɹ ˈju/","https://audio.tatoeba.org/sentences/eng/834857.mp3","pending"
"I'm not a coward.","/ˈaɪm ˈnɑt ˈeɪ ˈkaʊɝd/","https://audio.tatoeba.org/sentences/eng/2417725.mp3","pending"
"I'm not an idiot.","/ˈaɪm ˈnɑt ˈæn ˈɪˌdiət/","https://audio.tatoeba.org/sentences/eng/1108752.mp3","pending"
"I'm not busy now.","/ˈaɪm ˈnɑt ˈbɪzi ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/257627.mp3","pending"
"I'm not like you.","/ˈaɪm ˈnɑt ˈɫaɪk ˈju/","https://audio.tatoeba.org/sentences/eng/1647836.mp3","pending"
"I'm out of money.","/ˈaɪm ˈaʊt ˈəv ˈməni/","https://audio.tatoeba.org/sentences/eng/2280347.mp3","pending"
"I'm proud of you.","/ˈaɪm ˈpɹaʊd ˈəv ˈju/","https://audio.tatoeba.org/sentences/eng/15913.mp3","pending"
"I'm sort of busy.","/ˈaɪm ˈsɔɹt ˈəv ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/2648807.mp3","pending"
"I'm such a loser.","/ˈaɪm ˈsətʃ ˈeɪ ˈɫuzɝ/","https://audio.tatoeba.org/sentences/eng/2549301.mp3","pending"
"I'm used to that.","/ˈaɪm ˈjuzd ˈtu ˈðæt/","https://audio.tatoeba.org/sentences/eng/2549297.mp3","pending"
"I'm with Tom now.","/ˈaɪm ˈwɪð ˈtɑm ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2262048.mp3","pending"
"I've lost my bag.","/ˈaɪv ˈɫɔst ˈmaɪ ˈbæɡ/","https://audio.tatoeba.org/sentences/eng/455941.mp3","pending"
"If not now, when?","/ˈɪf ˈnɑt ˈnaʊ ˈhwɛn/","https://audio.tatoeba.org/sentences/eng/4844536.mp3","pending"
"Is she all right?","/ˈɪz ˈʃi ˈɔɫ ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/68071.mp3","pending"
"Is that for sale?","/ˈɪz ˈðæt ˈfɔɹ ˈseɪɫ/","https://audio.tatoeba.org/sentences/eng/1425424.mp3","pending"
"Is this too high?","/ˈɪz ˈðɪs ˈtu ˈhaɪ/","https://audio.tatoeba.org/sentences/eng/4495264.mp3","pending"
"Is this your pen?","/ˈɪz ˈðɪs ˈjɔɹ ˈpɛn/","https://audio.tatoeba.org/sentences/eng/55989.mp3","pending"
"Is Tom an artist?","/ˈɪz ˈtɑm ˈæn ˈɑɹtəst/","https://audio.tatoeba.org/sentences/eng/2510747.mp3","pending"
"It began to rain.","/ˈɪt biˈɡæn ˈtu ˈɹeɪn/","https://audio.tatoeba.org/sentences/eng/827705.mp3","pending"
"It is what it is.","/ˈɪt ˈɪz ˈhwət ˈɪt ˈɪz/","https://audio.tatoeba.org/sentences/eng/2528426.mp3","pending"
"It matters a lot.","/ˈɪt ˈmætɝz ˈeɪ ˈɫɑt/","https://audio.tatoeba.org/sentences/eng/4501000.mp3","pending"
"It was a miracle.","/ˈɪt ˈwɑz ˈeɪ ˈmɪɹəkəɫ/","https://audio.tatoeba.org/sentences/eng/2549292.mp3","pending"
"It was so simple.","/ˈɪt ˈwɑz ˈsoʊ ˈsɪmpəɫ/","https://audio.tatoeba.org/sentences/eng/3820820.mp3","pending"
"It was years ago.","/ˈɪt ˈwɑz ˈjɪɹz əˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/3735272.mp3","pending"
"It's a good book.","/ˈɪts ˈeɪ ˈɡʊd ˈbʊk/","https://audio.tatoeba.org/sentences/eng/4703137.mp3","pending"
"It's a sunny day.","/ˈɪts ˈeɪ ˈsəni ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/278889.mp3","pending"
"It's been a week.","/ˈɪts ˈbɪn ˈeɪ ˈwik/","https://audio.tatoeba.org/sentences/eng/2549286.mp3","pending"
"It's just a cold.","/ˈɪts ˈdʒəst ˈeɪ ˈkoʊɫd/","https://audio.tatoeba.org/sentences/eng/319735.mp3","pending"
"It's not so easy.","/ˈɪts ˈnɑt ˈsoʊ ˈizi/","https://audio.tatoeba.org/sentences/eng/2891617.mp3","pending"
"It's now my turn.","/ˈɪts ˈnaʊ ˈmaɪ ˈtɝn/","https://audio.tatoeba.org/sentences/eng/54186.mp3","pending"
"It's so much fun.","/ˈɪts ˈsoʊ ˈmətʃ ˈfən/","https://audio.tatoeba.org/sentences/eng/3431376.mp3","pending"
"It's time to eat.","/ˈɪts ˈtaɪm ˈtu ˈit/","https://audio.tatoeba.org/sentences/eng/954096.mp3","pending"
"Japan is in Asia.","/dʒəˈpæn ˈɪz ˈɪn ˈeɪʒə/","https://audio.tatoeba.org/sentences/eng/1412495.mp3","pending"
"Just look at him.","/ˈdʒəst ˈɫʊk ˈæt ˈhɪm/","https://audio.tatoeba.org/sentences/eng/1804049.mp3","pending"
"Leave this to me.","/ˈɫiv ˈðɪs ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/1113733.mp3","pending"
"Let me drive you.","/ˈɫɛt ˈmi ˈdɹaɪv ˈju/","https://audio.tatoeba.org/sentences/eng/3392951.mp3","pending"
"Let Tom carry it.","/ˈɫɛt ˈtɑm ˈkæɹi ˈɪt/","https://audio.tatoeba.org/sentences/eng/2262223.mp3","pending"
"Let's have a try.","/ˈɫɛts ˈhæv ˈeɪ ˈtɹaɪ/","https://audio.tatoeba.org/sentences/eng/414905.mp3","pending"
"Let's just do it.","/ˈɫɛts ˈdʒəst ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/4401019.mp3","pending"
"Look at our kids.","/ˈɫʊk ˈæt ˈaʊɝ ˈkɪdz/","https://audio.tatoeba.org/sentences/eng/4500810.mp3","pending"
"Look at the view.","/ˈɫʊk ˈæt ˈðə ˈvju/","https://audio.tatoeba.org/sentences/eng/3818795.mp3","pending"
"May I come again?","/ˈmeɪ ˈaɪ ˈkəm əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/4533458.mp3","pending"
"My album is here.","/ˈmaɪ ˈæɫbəm ˈɪz ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/449108.mp3","pending"
"My glass is full.","/ˈmaɪ ˈɡɫæs ˈɪz ˈfʊɫ/","https://audio.tatoeba.org/sentences/eng/2589641.mp3","pending"
"My nose is itchy.","/ˈmaɪ ˈnoʊz ˈɪz ˈɪtʃi/","https://audio.tatoeba.org/sentences/eng/318193.mp3","pending"
"Nice to meet you.","/ˈnaɪs ˈtu ˈmit ˈju/","https://audio.tatoeba.org/sentences/eng/499617.mp3","pending"
"No one says that.","/ˈnoʊ ˈwən ˈsɛz ˈðæt/","https://audio.tatoeba.org/sentences/eng/2091101.mp3","pending"
"No one was fired.","/ˈnoʊ ˈwən ˈwɑz ˈfaɪɝd/","https://audio.tatoeba.org/sentences/eng/4498707.mp3","pending"
"Now give it back.","/ˈnaʊ ˈɡɪv ˈɪt ˈbæk/","https://audio.tatoeba.org/sentences/eng/3151323.mp3","pending"
"Now listen to me.","/ˈnaʊ ˈɫɪsən ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/3392944.mp3","pending"
"Pass me the wine.","/ˈpæs ˈmi ˈðə ˈwaɪn/","https://audio.tatoeba.org/sentences/eng/3392941.mp3","pending"
"Please let me go.","/ˈpɫiz ˈɫɛt ˈmi ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/433631.mp3","pending"
"Put on your coat.","/ˈpʊt ˈɑn ˈjɔɹ ˈkoʊt/","https://audio.tatoeba.org/sentences/eng/62287.mp3","pending"
"Rome is in Italy.","/ˈɹoʊm ˈɪz ˈɪn ˈɪtəɫi/","https://audio.tatoeba.org/sentences/eng/29415.mp3","pending"
"Shall I help you?","/ˈʃæɫ ˈaɪ ˈhɛɫp ˈju/","https://audio.tatoeba.org/sentences/eng/64391.mp3","pending"
"She came at once.","/ˈʃi ˈkeɪm ˈæt ˈwəns/","https://audio.tatoeba.org/sentences/eng/310979.mp3","pending"
"She has gone out.","/ˈʃi ˈhæz ˈɡɔn ˈaʊt/","https://audio.tatoeba.org/sentences/eng/313607.mp3","pending"
"She is a student.","/ˈʃi ˈɪz ˈeɪ ˈstudənt/","https://audio.tatoeba.org/sentences/eng/313016.mp3","pending"
"She likes to run.","/ˈʃi ˈɫaɪks ˈtu ˈɹən/","https://audio.tatoeba.org/sentences/eng/456733.mp3","pending"
"She may not come.","/ˈʃi ˈmeɪ ˈnɑt ˈkəm/","https://audio.tatoeba.org/sentences/eng/317353.mp3","pending"
"She stared at me.","/ˈʃi ˈstɛɹd ˈæt ˈmi/","https://audio.tatoeba.org/sentences/eng/314417.mp3","pending"
"Sit down with me.","/ˈsɪt ˈdaʊn ˈwɪð ˈmi/","https://audio.tatoeba.org/sentences/eng/249562.mp3","pending"
"Speak to us, Tom.","/ˈspik ˈtu ˈəs ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2648757.mp3","pending"
"Stay for a while.","/ˈsteɪ ˈfɔɹ ˈeɪ ˈhwaɪɫ/","https://audio.tatoeba.org/sentences/eng/379611.mp3","pending"
"Take a seat, Tom.","/ˈteɪk ˈeɪ ˈsit ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2549279.mp3","pending"
"Take it easy, OK?","/ˈteɪk ˈɪt ˈizi ˈoʊˈkeɪ/","https://audio.tatoeba.org/sentences/eng/2648754.mp3","pending"
"That baby is Tom.","/ˈðæt ˈbeɪbi ˈɪz ˈtɑm/","https://audio.tatoeba.org/sentences/eng/465073.mp3","pending"
"That may be true.","/ˈðæt ˈmeɪ ˈbi ˈtɹu/","https://audio.tatoeba.org/sentences/eng/2771537.mp3","pending"
"That was so good.","/ˈðæt ˈwɑz ˈsoʊ ˈɡʊd/","https://audio.tatoeba.org/sentences/eng/2891914.mp3","pending"
"That's all I saw.","/ˈðæts ˈɔɫ ˈaɪ ˈsɔ/","https://audio.tatoeba.org/sentences/eng/2149441.mp3","pending"
"That's how it is.","/ˈðæts ˈhaʊ ˈɪt ˈɪz/","https://audio.tatoeba.org/sentences/eng/502319.mp3","pending"
"That's up to you.","/ˈðæts ˈəp ˈtu ˈju/","https://audio.tatoeba.org/sentences/eng/2892069.mp3","pending"
"The bank is open.","/ˈðə ˈbæŋk ˈɪz ˈoʊpən/","https://audio.tatoeba.org/sentences/eng/4501291.mp3","pending"
"The bus was full.","/ˈðə ˈbəs ˈwɑz ˈfʊɫ/","https://audio.tatoeba.org/sentences/eng/1233916.mp3","pending"
"The dog is white.","/ˈðə ˈdɔɡ ˈɪz ˈhwaɪt/","https://audio.tatoeba.org/sentences/eng/526365.mp3","pending"
"The game is over.","/ˈðə ˈɡeɪm ˈɪz ˈoʊvɝ/","https://audio.tatoeba.org/sentences/eng/954346.mp3","pending"
"The man ran away.","/ˈðə ˈmæn ˈɹæn əˈweɪ/","https://audio.tatoeba.org/sentences/eng/45276.mp3","pending"
"The TV is broken.","/ˈðə ˈtiˈvi ˈɪz ˈbɹoʊkən/","https://audio.tatoeba.org/sentences/eng/4079239.mp3","pending"
"The water is hot.","/ˈðə ˈwɔtɝ ˈɪz ˈhɑt/","https://audio.tatoeba.org/sentences/eng/1112743.mp3","pending"
"They all love me.","/ˈðeɪ ˈɔɫ ˈɫəv ˈmi/","https://audio.tatoeba.org/sentences/eng/2549274.mp3","pending"
"They dug a grave.","/ˈðeɪ ˈdəɡ ˈeɪ ˈɡɹeɪv/","https://audio.tatoeba.org/sentences/eng/307529.mp3","pending"
"They know I know.","/ˈðeɪ ˈnoʊ ˈaɪ ˈnoʊ/","https://audio.tatoeba.org/sentences/eng/4500105.mp3","pending"
"They took a walk.","/ˈðeɪ ˈtʊk ˈeɪ ˈwɑk/","https://audio.tatoeba.org/sentences/eng/4356677.mp3","pending"
"They won't do it.","/ˈðeɪ ˈwoʊnt ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/2272146.mp3","pending"
"This bag is mine.","/ˈðɪs ˈbæɡ ˈɪz ˈmaɪn/","https://audio.tatoeba.org/sentences/eng/61230.mp3","pending"
"This is a hybrid.","/ˈðɪs ˈɪz ˈeɪ ˈhaɪbɹəd/","https://audio.tatoeba.org/sentences/eng/3522083.mp3","pending"
"This is a secret.","/ˈðɪs ˈɪz ˈeɪ ˈsikɹət/","https://audio.tatoeba.org/sentences/eng/2422616.mp3","pending"
"This is my phone.","/ˈðɪs ˈɪz ˈmaɪ ˈfoʊn/","https://audio.tatoeba.org/sentences/eng/1898103.mp3","pending"
"This is so crazy.","/ˈðɪs ˈɪz ˈsoʊ ˈkɹeɪzi/","https://audio.tatoeba.org/sentences/eng/2892243.mp3","pending"
"This is the plan.","/ˈðɪs ˈɪz ˈðə ˈpɫæn/","https://audio.tatoeba.org/sentences/eng/4501444.mp3","pending"
"This one is full.","/ˈðɪs ˈwən ˈɪz ˈfʊɫ/","https://audio.tatoeba.org/sentences/eng/55574.mp3","pending"
"Those are my CDs.","/ˈðoʊz ˈɑɹ ˈmaɪ ˌsiˈdiz/","https://audio.tatoeba.org/sentences/eng/67003.mp3","pending"
"Tom agreed to go.","/ˈtɑm əˈɡɹid ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/2262431.mp3","pending"
"Tom began to run.","/ˈtɑm biˈɡæn ˈtu ˈɹən/","https://audio.tatoeba.org/sentences/eng/2648737.mp3","pending"
"Tom can't go yet.","/ˈtɑm ˈkænt ˈɡoʊ ˈjɛt/","https://audio.tatoeba.org/sentences/eng/4667239.mp3","pending"
"Tom didn't do it.","/ˈtɑm ˈdɪdən ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/1026433.mp3","pending"
"Tom died in 2003.","/ˈtɑm ˈdaɪd ˈɪn 2003/","https://audio.tatoeba.org/sentences/eng/2648723.mp3","pending"
"Tom fed the pigs.","/ˈtɑm ˈfɛd ˈðə ˈpɪɡz/","https://audio.tatoeba.org/sentences/eng/2549255.mp3","pending"
"Tom had one wish.","/ˈtɑm ˈhæd ˈwən ˈwɪʃ/","https://audio.tatoeba.org/sentences/eng/4502910.mp3","pending"
"Tom has no class.","/ˈtɑm ˈhæz ˈnoʊ ˈkɫæs/","https://audio.tatoeba.org/sentences/eng/4493746.mp3","pending"
"Tom has the keys.","/ˈtɑm ˈhæz ˈðə ˈkiz/","https://audio.tatoeba.org/sentences/eng/2648700.mp3","pending"
"Tom is a fat man.","/ˈtɑm ˈɪz ˈeɪ ˈfæt ˈmæn/","https://audio.tatoeba.org/sentences/eng/1513229.mp3","pending"
"Tom is a plumber.","/ˈtɑm ˈɪz ˈeɪ ˈpɫəmɝ/","https://audio.tatoeba.org/sentences/eng/1494223.mp3","pending"
"Tom is a yodeler.","/ˈtɑm ˈɪz ˈeɪ yodeler/","https://audio.tatoeba.org/sentences/eng/2272895.mp3","pending"
"Tom is at school.","/ˈtɑm ˈɪz ˈæt ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/2273026.mp3","pending"
"Tom is happy now.","/ˈtɑm ˈɪz ˈhæpi ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2044408.mp3","pending"
"Tom is in a coma.","/ˈtɑm ˈɪz ˈɪn ˈeɪ ˈkoʊmə/","https://audio.tatoeba.org/sentences/eng/1868202.mp3","pending"
"Tom is my doctor.","/ˈtɑm ˈɪz ˈmaɪ ˈdɑktɝ/","https://audio.tatoeba.org/sentences/eng/2648696.mp3","pending"
"Tom is no genius.","/ˈtɑm ˈɪz ˈnoʊ ˈdʒinjəs/","https://audio.tatoeba.org/sentences/eng/3381209.mp3","pending"
"Tom is quite old.","/ˈtɑm ˈɪz ˈkwaɪt ˈoʊɫd/","https://audio.tatoeba.org/sentences/eng/3360566.mp3","pending"
"Tom is so stupid.","/ˈtɑm ˈɪz ˈsoʊ ˈstupəd/","https://audio.tatoeba.org/sentences/eng/4495227.mp3","pending"
"Tom is too young.","/ˈtɑm ˈɪz ˈtu ˈjəŋ/","https://audio.tatoeba.org/sentences/eng/1868150.mp3","pending"
"Tom is your boss.","/ˈtɑm ˈɪz ˈjɔɹ ˈbɑs/","https://audio.tatoeba.org/sentences/eng/2273643.mp3","pending"
"Tom isn't so bad.","/ˈtɑm ˈɪzən ˈsoʊ ˈbæd/","https://audio.tatoeba.org/sentences/eng/2648690.mp3","pending"
"Tom isn't up yet.","/ˈtɑm ˈɪzən ˈəp ˈjɛt/","https://audio.tatoeba.org/sentences/eng/1024670.mp3","pending"
"Tom left his bag.","/ˈtɑm ˈɫɛft ˈhɪz ˈbæɡ/","https://audio.tatoeba.org/sentences/eng/2648683.mp3","pending"
"Tom likes to run.","/ˈtɑm ˈɫaɪks ˈtu ˈɹən/","https://audio.tatoeba.org/sentences/eng/3333919.mp3","pending"
"Tom lost the bet.","/ˈtɑm ˈɫɔst ˈðə ˈbɛt/","https://audio.tatoeba.org/sentences/eng/1093240.mp3","pending"
"Tom may be alive.","/ˈtɑm ˈmeɪ ˈbi əˈɫaɪv/","https://audio.tatoeba.org/sentences/eng/3733622.mp3","pending"
"Tom needs a hand.","/ˈtɑm ˈnidz ˈeɪ ˈhænd/","https://audio.tatoeba.org/sentences/eng/2872235.mp3","pending"
"Tom put on a tie.","/ˈtɑm ˈpʊt ˈɑn ˈeɪ ˈtaɪ/","https://audio.tatoeba.org/sentences/eng/1164300.mp3","pending"
"Tom saw a doctor.","/ˈtɑm ˈsɔ ˈeɪ ˈdɑktɝ/","https://audio.tatoeba.org/sentences/eng/1164244.mp3","pending"
"Tom shut the lid.","/ˈtɑm ˈʃət ˈðə ˈɫɪd/","https://audio.tatoeba.org/sentences/eng/2648669.mp3","pending"
"Tom stole a base.","/ˈtɑm ˈstoʊɫ ˈeɪ ˈbeɪs/","https://audio.tatoeba.org/sentences/eng/3180555.mp3","pending"
"Tom talked a lot.","/ˈtɑm ˈtɔkt ˈeɪ ˈɫɑt/","https://audio.tatoeba.org/sentences/eng/3181108.mp3","pending"
"Tom wants a kiss.","/ˈtɑm ˈwɑnts ˈeɪ ˈkɪs/","https://audio.tatoeba.org/sentences/eng/1867795.mp3","pending"
"Tom was hurt bad.","/ˈtɑm ˈwɑz ˈhɝt ˈbæd/","https://audio.tatoeba.org/sentences/eng/3721392.mp3","pending"
"Tom was too weak.","/ˈtɑm ˈwɑz ˈtu ˈwik/","https://audio.tatoeba.org/sentences/eng/3724327.mp3","pending"
"Tom will be back.","/ˈtɑm ˈwɪɫ ˈbi ˈbæk/","https://audio.tatoeba.org/sentences/eng/2215628.mp3","pending"
"Tom will help us.","/ˈtɑm ˈwɪɫ ˈhɛɫp ˈəs/","https://audio.tatoeba.org/sentences/eng/2215689.mp3","pending"
"Tom wore a hoody.","/ˈtɑm ˈwɔɹ ˈeɪ hoody/","https://audio.tatoeba.org/sentences/eng/2549220.mp3","pending"
