transcript,audio_url,difficulty
"If I lived here , I 'd be so happy !",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844095/audio_file/level01/01_afcd1506-e.mp3,easy
He had to wear a tie to work .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844096/audio_file/level01/01_d5ee64fa-f.mp3,easy
I thought I saw him .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844097/audio_file/level01/01_fb4a1989-2.mp3,easy
There is a storm coming .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844098/audio_file/level01/01_d725bbec-b.mp3,easy
She would like you to come with us .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844099/audio_file/level01/01_87408ba5-8.mp3,easy
The train stopped before I arrived at my station .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844100/audio_file/level01/01_2546f928-f.mp3,easy
His bird died suddenly .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844101/audio_file/level01/01_c2479b25-3.mp3,easy
Halloween is in October .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844102/audio_file/level01/01_69f384ab-2.mp3,easy
I wish we could tell them .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844107/audio_file/level01/01_abf6f9b4-7.mp3,easy
Our kids have trouble deciding what to wear to school .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844108/audio_file/level01/01_63f233c4-5.mp3,easy
She 's just sent me a letter .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844109/audio_file/level01/01_00edbb7a-b.mp3,easy
He walked through the door .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844111/audio_file/level01/01_49f25db2-2.mp3,easy
Where are the kids ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844112/audio_file/level01/01_372638ba-5.mp3,easy
She always wore boots with heels .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844114/audio_file/level01/01_35888a14-d.mp3,easy
Please return my book as soon as possible .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844115/audio_file/level01/01_64c403bb-f.mp3,easy
Blue crabs are famous in this area .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844116/audio_file/level01/01_f2df7772-1.mp3,easy
We have been to England as well as to France .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844117/audio_file/level01/01_8f1841dc-8.mp3,easy
Have you already had your lunch ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844118/audio_file/level01/01_b0d06795-5.mp3,easy
Did you brush your teeth ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844119/audio_file/level01/01_2b7872e5-7.mp3,easy
Do you want to read this book ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844120/audio_file/level01/01_cef33c5b-0.mp3,easy
We rushed to the place where we last saw her .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844121/audio_file/level01/01_3bdfcab5-8.mp3,easy
It was time for dinner .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844122/audio_file/level01/01_c892e7ad-4.mp3,easy
This is my bag .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844123/audio_file/level01/01_c84dd485-b.mp3,easy
These houses were built before the war .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844124/audio_file/level01/01_d366ba47-1.mp3,easy
What if we went together ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844125/audio_file/level01/01_f60cec0f-6.mp3,easy
I wish I could go out tonight .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844127/audio_file/level01/01_b159167a-6.mp3,easy
His wife is Vietnamese .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844128/audio_file/level01/01_8b037440-c.mp3,easy
I wish they would stop knocking on my door .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844129/audio_file/level01/01_38545888-0.mp3,easy
Have you seen my sister ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844130/audio_file/level01/01_2782d50f-1.mp3,easy
He has already left for his class .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844131/audio_file/level01/01_99a9f1aa-d.mp3,easy
Does it snow here ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844132/audio_file/level01/01_77f1928d-6.mp3,easy
The temperature dropped as low as minus 20 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844133/audio_file/level01/01_133847dd-4.mp3,easy
Most sharks are not dangerous .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844134/audio_file/level01/01_1788cc0c-e.mp3,easy
I miss the way my mother laughed .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844135/audio_file/level01/01_9f4fc034-7.mp3,easy
He died doing what he believed in .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844136/audio_file/level01/01_7a7a20e5-8.mp3,easy
Can you draw the British flag ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844137/audio_file/level01/01_4da59ad3-5.mp3,easy
Louis finds fashion interesting .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844138/audio_file/level01/01_713dc94f-0.mp3,easy
Look at that shooting star !,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844139/audio_file/level01/01_c276fd78-4.mp3,easy
His grandfather retired last year .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844140/audio_file/level01/01_da0fb73f-9.mp3,easy
Both of you are late .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844142/audio_file/level01/01_c0ac19e3-1.mp3,easy
Have you been studying French ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844143/audio_file/level01/01_caa9fb95-0.mp3,easy
He was n't allowed to have any alcohol .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844145/audio_file/level01/01_92083cbd-b.mp3,easy
There were leaves in her hair .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844147/audio_file/level01/01_28011a8e-0.mp3,easy
Have you ever seen this kind of issue before ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844149/audio_file/level01/01_489cf487-e.mp3,easy
Have you ever seen anything like this before ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844151/audio_file/level01/01_d9812e14-b.mp3,easy
She does n't know what she is doing .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844152/audio_file/level01/01_6701b01e-1.mp3,easy
She said she has not seen anyone all night .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844153/audio_file/level01/01_6f0bae5c-e.mp3,easy
I do n't know what to do about those noisy neighbors .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844155/audio_file/level01/01_1161f73e-0.mp3,easy
I became interested in Japan .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844156/audio_file/level01/01_7da558fa-1.mp3,easy
She said she had something to tell you but she did n't say what it was .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844157/audio_file/level01/01_887c317f-1.mp3,easy
The Americans fought in the Vietnamese War .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844158/audio_file/level01/01_b2852396-8.mp3,easy
It 's too hot to sleep .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844160/audio_file/level01/01_0a7c12ac-c.mp3,easy
There were twenty people in the room .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844161/audio_file/level01/01_13cd4d40-6.mp3,easy
She asked me to stay .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844162/audio_file/level01/01_59547208-6.mp3,easy
"Do your work , or you wo n't get paid .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844164/audio_file/level01/01_fc33090a-f.mp3,easy
Have either of you guys finished the homework ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844165/audio_file/level01/01_e9c2c305-d.mp3,easy
I 'm not sure when to use this unusual fork .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844166/audio_file/level01/01_e4f62d90-5.mp3,easy
She is jealous of your dog .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844168/audio_file/level01/01_10431718-f.mp3,easy
Is that the house where we met ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844169/audio_file/level01/01_c047e7eb-9.mp3,easy
The doctor asked if he had come to yet .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844171/audio_file/level01/01_c507a8b8-1.mp3,easy
There will be consequences .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844172/audio_file/level01/01_74c4ca4f-4.mp3,easy
It is close to the station but far from home .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844174/audio_file/level01/01_936854ba-a.mp3,easy
She 's made a lot of friends .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844176/audio_file/level01/01_36ad8790-8.mp3,easy
I left the house on time but the train was late .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844178/audio_file/level01/01_745af270-7.mp3,easy
She dropped the napkin on the floor .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844179/audio_file/level01/01_f298fb9d-c.mp3,easy
"Because his fingers were broken , he could no longer play the piano .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844181/audio_file/level01/01_45a7624c-4.mp3,easy
"If I had known it would be like this , I would n't have come !",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844183/audio_file/level01/01_23a39268-0.mp3,easy
I met someone who is also from Vancouver .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844184/audio_file/level01/01_c66879f3-f.mp3,easy
We should ask Amanda how to start a volunteer project .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844186/audio_file/level01/01_d8594a7a-e.mp3,easy
I am a high- level manager in a small company .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844187/audio_file/level01/01_837d0d72-2.mp3,easy
"If you were me , what would you choose ?",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844188/audio_file/level01/01_112e3af7-4.mp3,easy
This will help them to improve .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844190/audio_file/level01/01_a5839621-c.mp3,easy
She made many friends before leaving the country .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844191/audio_file/level01/01_2224cc12-6.mp3,easy
I 'd like you to meet my parents .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844192/audio_file/level01/01_edf71539-6.mp3,easy
It was summer when I saw her again .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844195/audio_file/level01/01_a1f21f0b-8.mp3,easy
It is easy to understand people who speak clearly .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844196/audio_file/level01/01_f6b0a9f2-6.mp3,easy
He always had a toothpick in his mouth .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844198/audio_file/level01/01_0a01555c-9.mp3,easy
Were there any dresses you wanted to buy ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844199/audio_file/level01/01_2a0c5eb4-1.mp3,easy
Do you have plans to travel to Europe this year ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844201/audio_file/level01/01_07a3e3a9-d.mp3,easy
We sat watching the sunset .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844202/audio_file/level01/01_3eab24ad-e.mp3,easy
We love to invite our friends over .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844203/audio_file/level01/01_1bed1a64-b.mp3,easy
I could n't do it even if I tried .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844206/audio_file/level01/01_dd191c9f-7.mp3,easy
It happened a long time ago .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844210/audio_file/level01/01_61ce449a-0.mp3,easy
Lisa does not always want to spend time with her boyfriend .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844212/audio_file/level01/01_15cdfcbf-a.mp3,easy
We rarely see each other .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844212/audio_file/level01/01_2e994488-0.mp3,easy
You look like your sister .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844214/audio_file/level01/01_91916970-6.mp3,easy
She is an FBI agent .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844215/audio_file/level01/01_3d6cff8c-5.mp3,easy
It was the day when she broke her arm .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844217/audio_file/level01/01_42d2d01f-c.mp3,easy
Some pop singers have no talent .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844218/audio_file/level01/01_5c72b71c-d.mp3,easy
Is there a problem ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844219/audio_file/level01/01_da50bc6b-b.mp3,easy
You ca n't pet service dogs or police dogs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844221/audio_file/level01/01_27547e47-e.mp3,easy
How many frogs are in your aquarium ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844222/audio_file/level01/01_03393f01-9.mp3,easy
I wish she could be there .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844223/audio_file/level01/01_c50fc4ca-4.mp3,easy
The alarm will ring in a second .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844224/audio_file/level01/01_784ae3de-5.mp3,easy
Is there any of the vegetable spaghetti left from last night 's dinner ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844227/audio_file/level01/01_2109e34e-a.mp3,easy
Liz got up quietly .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844228/audio_file/level01/01_44403751-5.mp3,easy
Few people liked her .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844229/audio_file/level01/01_23ac7003-8.mp3,easy
I lent her my coat .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844230/audio_file/level01/01_0571b2cf-d.mp3,easy
I do n't like wearing skirts during winter .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844231/audio_file/level01/01_ce16f2f0-2.mp3,easy
My printer ran out of ink .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844232/audio_file/level01/01_84619821-b.mp3,easy
It was that time when you got sick .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844234/audio_file/level01/01_0bc835ce-1.mp3,easy
I wish I could find my real parents .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844235/audio_file/level01/01_27104afb-c.mp3,easy
She often wore her pajamas until noon .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844237/audio_file/level01/01_9926f830-c.mp3,easy
He planned to kill the president .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844238/audio_file/level01/01_d4e7f5cc-6.mp3,easy
When was this built ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844239/audio_file/level01/01_d8dbf42d-8.mp3,easy
"Could you get my waiter , please ?",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844241/audio_file/level01/01_6bea3511-5.mp3,easy
"If he went on Saturday , there might be less traffic .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844242/audio_file/level01/01_f80d7324-c.mp3,easy
Let me get you your coat .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844244/audio_file/level01/01_0cb2c67c-0.mp3,easy
I wish I could tell them good-bye .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844245/audio_file/level01/01_15781c1a-6.mp3,easy
The windows were locked .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844246/audio_file/level01/01_aa32518e-e.mp3,easy
There were two tigers at the zoo .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844247/audio_file/level01/01_7749e14d-b.mp3,easy
The Seto Ohashi Bridge was built in the 1980s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844249/audio_file/level01/01_4f5e6c8a-2.mp3,easy
I like dogs more than cats .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844250/audio_file/level01/01_9aef37d9-7.mp3,easy
"This was hers , and she gave it to me a few years before she died .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844253/audio_file/level01/01_6e1d8c54-0.mp3,easy
The meat was still a little too raw .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844254/audio_file/level01/01_016057ec-8.mp3,easy
"If it were me , I 'd join .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844256/audio_file/level01/01_62171992-4.mp3,easy
Nothing in this dinosaur museum is real .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844258/audio_file/level01/01_c8746ae8-8.mp3,easy
She runs very fast .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844259/audio_file/level01/01_fc20380f-7.mp3,easy
There is very little traffic on Sundays here .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844260/audio_file/level01/01_b3f74e6d-7.mp3,easy
Mayweather is the current heavy weight champion .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844262/audio_file/level01/01_6f2c5b3f-e.mp3,easy
The sun began to rise .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844263/audio_file/level01/01_365d046e-5.mp3,easy
Who is your favorite Japanese artist ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844264/audio_file/level01/01_e0670dad-b.mp3,easy
I do not always listen to music .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844266/audio_file/level01/01_46bf152b-5.mp3,easy
I 've spoken with all the parents except for his .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844268/audio_file/level01/01_7c36bcec-7.mp3,easy
Let 's go for a bike ride .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844269/audio_file/level01/01_de0e653a-e.mp3,easy
The second semester begins in September .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844270/audio_file/level01/01_fd22a625-c.mp3,easy
She keeps the key in a flower pot by the door .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844272/audio_file/level01/01_7ec56e22-3.mp3,easy
The story was covered by many reporters .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844274/audio_file/level01/01_1241d932-8.mp3,easy
She does n't want this one .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844275/audio_file/level01/01_21815e61-6.mp3,easy
The dryer ate my sock .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844276/audio_file/level01/01_c5df7960-9.mp3,easy
It was a great role that made him famous .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844278/audio_file/level01/01_cc186bc9-3.mp3,easy
My aunt had three daughters .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844279/audio_file/level01/01_7215bbcb-5.mp3,easy
He ran around the park .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844280/audio_file/level01/01_55625942-0.mp3,easy
Do you know what to say if you are stopped by the police ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844281/audio_file/level01/01_c962d7aa-7.mp3,easy
I have just finished my homework .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844283/audio_file/level01/01_f46c2f98-1.mp3,easy
You 've made a promise .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844284/audio_file/level01/01_f6c99b3b-9.mp3,easy
I wish we could have gone to the movies .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844286/audio_file/level01/01_1034b17a-b.mp3,easy
She must go home soon .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844287/audio_file/level01/01_7317baec-c.mp3,easy
"If I found myself in a new city , I 'd take a tour .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844289/audio_file/level01/01_feb4337d-6.mp3,easy
"I wish I could tell you who was responsible , but we may never know .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844291/audio_file/level01/01_06b1a15a-6.mp3,easy
There are many kinds of fruit in the world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844292/audio_file/level01/01_0cc0d2d7-b.mp3,easy
Megan started playing soccer during the summer break .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844293/audio_file/level01/01_0134080b-8.mp3,easy
Do not listen to your older sister because she is not always right .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844295/audio_file/level01/01_b4ba4a66-4.mp3,easy
There is a teacher from France .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844296/audio_file/level01/01_9cdaecf5-7.mp3,easy
Yesterday was one of the warmest days so far .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844298/audio_file/level01/01_b6f774fe-b.mp3,easy
He failed the test to become a firefighter .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844299/audio_file/level01/01_aaf14a5a-7.mp3,easy
Your mother told me all about your new job when I called last night .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844301/audio_file/level01/01_5d3572b6-c.mp3,easy
May I speak with your boss ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844302/audio_file/level01/01_cf137545-3.mp3,easy
She only has a few friends .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844304/audio_file/level01/01_0d4d97a5-b.mp3,easy
Have you ever been married ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844304/audio_file/level01/01_18b23f9b-b.mp3,easy
I hope to become a teacher .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844306/audio_file/level01/01_22ad8ee8-d.mp3,easy
They were all required to wear suits .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844307/audio_file/level01/01_b3d18707-8.mp3,easy
Is that your bike ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844308/audio_file/level01/01_5e05f7ef-8.mp3,easy
He has a talking dog .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844309/audio_file/level01/01_8934454a-e.mp3,easy
Freestyle snowboarding is now an Olympic sport .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844310/audio_file/level01/01_582fc86f-d.mp3,easy
I would love to live in a house like this one .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844312/audio_file/level01/01_2acaa7fc-c.mp3,easy
He is a man whose career has been long and successful .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844313/audio_file/level01/01_99939e0e-1.mp3,easy
Carrie knew her sister was happy .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844314/audio_file/level01/01_3c9cf441-3.mp3,easy
Many cities have metros .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844315/audio_file/level01/01_523f0cd4-5.mp3,easy
"We were planning to go together , but she got sick .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844316/audio_file/level01/01_3db45024-3.mp3,easy
Shall we take Jessica to the hospital ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844318/audio_file/level01/01_4bd46660-2.mp3,easy
The plastic chair is broken .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844319/audio_file/level01/01_5273fd9a-b.mp3,easy
Mother was too shy to wear a bikini .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844320/audio_file/level01/01_4ae99785-5.mp3,easy
These are the friends whose names you know .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844322/audio_file/level01/01_f5c79747-d.mp3,easy
That boy seems interested in you .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844323/audio_file/level01/01_649b8367-2.mp3,easy
I will come with you to make sure you are okay .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844325/audio_file/level01/01_ff6ef255-4.mp3,easy
Which Canadian cities have you visited ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844326/audio_file/level01/01_cd2ed80a-8.mp3,easy
You must not get too close to the fire .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844327/audio_file/level01/01_2b2b436b-b.mp3,easy
I always wanted to be an athlete .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844329/audio_file/level01/01_0021d2ff-3.mp3,easy
That was the moment when they sang .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844330/audio_file/level01/01_dd36fa1b-c.mp3,easy
Have you started classes yet ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844331/audio_file/level01/01_429c49ff-0.mp3,easy
Her dress was emerald green .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844332/audio_file/level01/01_3dd8f60a-4.mp3,easy
I wish I could have stayed there forever on that beach .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844334/audio_file/level01/01_bf0e8da3-5.mp3,easy
I feel it necessary to speak up .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844336/audio_file/level01/01_11b866ec-7.mp3,easy
It should get cooler in the afternoon .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844337/audio_file/level01/01_66a46992-7.mp3,easy
Has the movie just started ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844338/audio_file/level01/01_09b6d511-d.mp3,easy
I said this movie must be good .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844340/audio_file/level01/01_9cd5991d-b.mp3,easy
I would have done it differently if I had known .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844342/audio_file/level01/01_9280b8cc-3.mp3,easy
"Now I am being called by Softbank , too !",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844343/audio_file/level01/01_7d6a2d17-4.mp3,easy
He felt his chest tighten .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844344/audio_file/level01/01_8b85b7cf-0.mp3,easy
She 's changed her major from math to chemistry .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844346/audio_file/level01/01_383917e9-f.mp3,easy
He painted his room blue .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844351/audio_file/level01/01_3faca42f-b.mp3,easy
She taught her children to be polite .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844354/audio_file/level01/01_6dbc2d3c-e.mp3,easy
It took the boat a year to travel across the whole world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844357/audio_file/level01/01_7f875665-4.mp3,easy
"She had beautiful , long hair .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773844360/audio_file/level01/01_d68dd7ec-0.mp3,easy
The band started to play .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844362/audio_file/level01/01_64094e23-b.mp3,easy
She 's so quiet that we forget she 's here .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844364/audio_file/level01/01_4786248d-6.mp3,easy
She began to walk more and more slowly .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844366/audio_file/level01/01_3cf87aeb-2.mp3,easy
I wish I was rich .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844368/audio_file/level01/01_41919fb3-1.mp3,easy
These were the men who ran the red light .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844370/audio_file/level01/01_d232d05a-e.mp3,easy
Have you just finished ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844371/audio_file/level01/01_ec66d237-f.mp3,easy
Were there people at the concert ?,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844372/audio_file/level01/01_be542ad4-2.mp3,easy
We stood looking at the sky .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844374/audio_file/level01/01_f203546e-4.mp3,easy
We 've lived in Tokyo for a long time .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844375/audio_file/level01/01_518dfbb6-8.mp3,easy
There was a red car parked there .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844376/audio_file/level01/01_7b4cde2d-2.mp3,easy
I wish I had a cat .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844378/audio_file/level01/01_28a76f38-3.mp3,easy
They must be exhausted after their three month journey in Africa .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844380/audio_file/level01/01_2ea1c610-8.mp3,easy
Her eyes looked like emeralds .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844382/audio_file/level01/01_7c3134c6-3.mp3,easy
I wish it would stop raining .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844385/audio_file/level01/01_18537ded-0.mp3,easy
Jack kept a white mouse as a pet .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844387/audio_file/level01/01_798ba58f-7.mp3,easy
The presenter started to speak .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844389/audio_file/level01/01_10a7241e-5.mp3,easy
