sentence,phonetic,audio_url,difficulty
"It's on your desk.","/ˈɪts ˈɑn ˈjɔɹ ˈdɛsk/","https://audio.tatoeba.org/sentences/eng/2648480.mp3","pending"
"It's the same one.","/ˈɪts ˈðə ˈseɪm ˈwən/","https://audio.tatoeba.org/sentences/eng/2891638.mp3","pending"
"It's wrong to lie.","/ˈɪts ˈɹɔŋ ˈtu ˈɫaɪ/","https://audio.tatoeba.org/sentences/eng/2533402.mp3","pending"
"Just go back home.","/ˈdʒəst ˈɡoʊ ˈbæk ˈhoʊm/","https://audio.tatoeba.org/sentences/eng/1889720.mp3","pending"
"Keep away from me.","/ˈkip əˈweɪ ˈfɹəm ˈmi/","https://audio.tatoeba.org/sentences/eng/25539.mp3","pending"
"Keep your coat on.","/ˈkip ˈjɔɹ ˈkoʊt ˈɑn/","https://audio.tatoeba.org/sentences/eng/3392991.mp3","pending"
"Let's flip a coin.","/ˈɫɛts ˈfɫɪp ˈeɪ ˈkɔɪn/","https://audio.tatoeba.org/sentences/eng/1910575.mp3","pending"
"Let's go that way.","/ˈɫɛts ˈɡoʊ ˈðæt ˈweɪ/","https://audio.tatoeba.org/sentences/eng/2259036.mp3","pending"
"Let's just say no.","/ˈɫɛts ˈdʒəst ˈseɪ ˈnoʊ/","https://audio.tatoeba.org/sentences/eng/2007850.mp3","pending"
"Let's not do that.","/ˈɫɛts ˈnɑt ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/2007813.mp3","pending"
"Let's take a look.","/ˈɫɛts ˈteɪk ˈeɪ ˈɫʊk/","https://audio.tatoeba.org/sentences/eng/373278.mp3","pending"
"Look at the clock.","/ˈɫʊk ˈæt ˈðə ˈkɫɑk/","https://audio.tatoeba.org/sentences/eng/3734177.mp3","pending"
"Look at this mess.","/ˈɫʊk ˈæt ˈðɪs ˈmɛs/","https://audio.tatoeba.org/sentences/eng/2648471.mp3","pending"
"Mary is very cute.","/ˈmɛɹi ˈɪz ˈvɛɹi ˈkjut/","https://audio.tatoeba.org/sentences/eng/4083732.mp3","pending"
"May I try this on?","/ˈmeɪ ˈaɪ ˈtɹaɪ ˈðɪs ˈɑn/","https://audio.tatoeba.org/sentences/eng/54953.mp3","pending"
"My eyes are tired.","/ˈmaɪ ˈaɪz ˈɑɹ ˈtaɪɝd/","https://audio.tatoeba.org/sentences/eng/507513.mp3","pending"
"My glass is empty.","/ˈmaɪ ˈɡɫæs ˈɪz ˈɛmpti/","https://audio.tatoeba.org/sentences/eng/2392250.mp3","pending"
"My house is dirty.","/ˈmaɪ ˈhaʊs ˈɪz ˈdɝti/","https://audio.tatoeba.org/sentences/eng/2632518.mp3","pending"
"No one can escape.","/ˈnoʊ ˈwən ˈkæn ɪˈskeɪp/","https://audio.tatoeba.org/sentences/eng/3411247.mp3","pending"
"No one's in sight.","/ˈnoʊ ˈwənz ˈɪn ˈsaɪt/","https://audio.tatoeba.org/sentences/eng/2091110.mp3","pending"
"None of us saw it.","/ˈnən ˈəv ˈəs ˈsɔ ˈɪt/","https://audio.tatoeba.org/sentences/eng/3130330.mp3","pending"
"Now I feel guilty.","/ˈnaʊ ˈaɪ ˈfiɫ ˈɡɪɫti/","https://audio.tatoeba.org/sentences/eng/3824307.mp3","pending"
"Now it's our turn.","/ˈnaʊ ˈɪts ˈaʊɝ ˈtɝn/","https://audio.tatoeba.org/sentences/eng/3735123.mp3","pending"
"Our team is ready.","/ˈaʊɝ ˈtim ˈɪz ˈɹɛdi/","https://audio.tatoeba.org/sentences/eng/3821248.mp3","pending"
"Please come on in.","/ˈpɫiz ˈkəm ˈɑn ˈɪn/","https://audio.tatoeba.org/sentences/eng/3130451.mp3","pending"
"Please let me pay.","/ˈpɫiz ˈɫɛt ˈmi ˈpeɪ/","https://audio.tatoeba.org/sentences/eng/1892802.mp3","pending"
"Please wrap it up.","/ˈpɫiz ˈɹæp ˈɪt ˈəp/","https://audio.tatoeba.org/sentences/eng/442977.mp3","pending"
"Put on your shoes.","/ˈpʊt ˈɑn ˈjɔɹ ˈʃuz/","https://audio.tatoeba.org/sentences/eng/18093.mp3","pending"
"Put your gun down.","/ˈpʊt ˈjɔɹ ˈɡən ˈdaʊn/","https://audio.tatoeba.org/sentences/eng/1682634.mp3","pending"
"Shame on you both.","/ˈʃeɪm ˈɑn ˈju ˈboʊθ/","https://audio.tatoeba.org/sentences/eng/2648460.mp3","pending"
"She began to sing.","/ˈʃi biˈɡæn ˈtu ˈsɪŋ/","https://audio.tatoeba.org/sentences/eng/312881.mp3","pending"
"She drives me mad.","/ˈʃi ˈdɹaɪvz ˈmi ˈmæd/","https://audio.tatoeba.org/sentences/eng/308506.mp3","pending"
"She has long hair.","/ˈʃi ˈhæz ˈɫɔŋ ˈhɛɹ/","https://audio.tatoeba.org/sentences/eng/315861.mp3","pending"
"She is mad at you.","/ˈʃi ˈɪz ˈmæd ˈæt ˈju/","https://audio.tatoeba.org/sentences/eng/310270.mp3","pending"
"She must be angry.","/ˈʃi ˈməst ˈbi ˈæŋɡɹi/","https://audio.tatoeba.org/sentences/eng/315959.mp3","pending"
"She threw him out.","/ˈʃi ˈθɹu ˈhɪm ˈaʊt/","https://audio.tatoeba.org/sentences/eng/887440.mp3","pending"
"She's got a point.","/ˈʃiz ˈɡɑt ˈeɪ ˈpɔɪnt/","https://audio.tatoeba.org/sentences/eng/308956.mp3","pending"
"So where were you?","/ˈsoʊ ˈhwɛɹ ˈwɝ ˈju/","https://audio.tatoeba.org/sentences/eng/1664988.mp3","pending"
"Stay here with us.","/ˈsteɪ ˈhiɹ ˈwɪð ˈəs/","https://audio.tatoeba.org/sentences/eng/23491.mp3","pending"
"Stay in your lane.","/ˈsteɪ ˈɪn ˈjɔɹ ˈɫeɪn/","https://audio.tatoeba.org/sentences/eng/2648456.mp3","pending"
"Stay with us, Tom.","/ˈsteɪ ˈwɪð ˈəs ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2648453.mp3","pending"
"Take off your cap.","/ˈteɪk ˈɔf ˈjɔɹ ˈkæp/","https://audio.tatoeba.org/sentences/eng/321124.mp3","pending"
"Talk to your boss.","/ˈtɔk ˈtu ˈjɔɹ ˈbɑs/","https://audio.tatoeba.org/sentences/eng/4502541.mp3","pending"
"Tell me the truth.","/ˈtɛɫ ˈmi ˈðə ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/321441.mp3","pending"
"Thank you so much.","/ˈθæŋk ˈju ˈsoʊ ˈmətʃ/","https://audio.tatoeba.org/sentences/eng/2648441.mp3","pending"
"That boy is smart.","/ˈðæt ˈbɔɪ ˈɪz ˈsmɑɹt/","https://audio.tatoeba.org/sentences/eng/397882.mp3","pending"
"That is his house.","/ˈðæt ˈɪz ˈhɪz ˈhaʊs/","https://audio.tatoeba.org/sentences/eng/67034.mp3","pending"
"That should do it.","/ˈðæt ˈʃʊd ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/1463060.mp3","pending"
"That was the plan.","/ˈðæt ˈwɑz ˈðə ˈpɫæn/","https://audio.tatoeba.org/sentences/eng/2549020.mp3","pending"
"That's a bad idea.","/ˈðæts ˈeɪ ˈbæd aɪˈdiə/","https://audio.tatoeba.org/sentences/eng/3171850.mp3","pending"
"That's how it was.","/ˈðæts ˈhaʊ ˈɪt ˈwɑz/","https://audio.tatoeba.org/sentences/eng/1768891.mp3","pending"
"That's news to me.","/ˈðæts ˈnjuz ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/42323.mp3","pending"
"That's only a toy.","/ˈðæts ˈoʊnɫi ˈeɪ ˈtɔɪ/","https://audio.tatoeba.org/sentences/eng/3567369.mp3","pending"
"That's what I saw.","/ˈðæts ˈhwət ˈaɪ ˈsɔ/","https://audio.tatoeba.org/sentences/eng/3565819.mp3","pending"
"The break is over.","/ˈðə ˈbɹeɪk ˈɪz ˈoʊvɝ/","https://audio.tatoeba.org/sentences/eng/1884155.mp3","pending"
"The cup was empty.","/ˈðə ˈkəp ˈwɑz ˈɛmpti/","https://audio.tatoeba.org/sentences/eng/2146880.mp3","pending"
"The floor is cold.","/ˈðə ˈfɫɔɹ ˈɪz ˈkoʊɫd/","https://audio.tatoeba.org/sentences/eng/2561956.mp3","pending"
"The horse is mine.","/ˈðə ˈhɔɹs ˈɪz ˈmaɪn/","https://audio.tatoeba.org/sentences/eng/672887.mp3","pending"
"The pain has gone.","/ˈðə ˈpeɪn ˈhæz ˈɡɔn/","https://audio.tatoeba.org/sentences/eng/278308.mp3","pending"
"The snow is great.","/ˈðə ˈsnoʊ ˈɪz ˈɡɹeɪt/","https://audio.tatoeba.org/sentences/eng/4502199.mp3","pending"
"The truck is gone.","/ˈðə ˈtɹək ˈɪz ˈɡɔn/","https://audio.tatoeba.org/sentences/eng/3723037.mp3","pending"
"There was a fight.","/ˈðɛɹ ˈwɑz ˈeɪ ˈfaɪt/","https://audio.tatoeba.org/sentences/eng/3524791.mp3","pending"
"They agreed to it.","/ˈðeɪ əˈɡɹid ˈtu ˈɪt/","https://audio.tatoeba.org/sentences/eng/2648432.mp3","pending"
"They are all dead.","/ˈðeɪ ˈɑɹ ˈɔɫ ˈdɛd/","https://audio.tatoeba.org/sentences/eng/306300.mp3","pending"
"They can't get in.","/ˈðeɪ ˈkænt ˈɡɛt ˈɪn/","https://audio.tatoeba.org/sentences/eng/3436762.mp3","pending"
"They didn't do it.","/ˈðeɪ ˈdɪdən ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/2272106.mp3","pending"
"They like to sing.","/ˈðeɪ ˈɫaɪk ˈtu ˈsɪŋ/","https://audio.tatoeba.org/sentences/eng/1476746.mp3","pending"
"They ran past Tom.","/ˈðeɪ ˈɹæn ˈpæst ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3519622.mp3","pending"
"They want to help.","/ˈðeɪ ˈwɑnt ˈtu ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/2011375.mp3","pending"
"They were in love.","/ˈðeɪ ˈwɝ ˈɪn ˈɫəv/","https://audio.tatoeba.org/sentences/eng/2648426.mp3","pending"
"This book will do.","/ˈðɪs ˈbʊk ˈwɪɫ ˈdu/","https://audio.tatoeba.org/sentences/eng/57104.mp3","pending"
"This gold is mine.","/ˈðɪs ˈɡoʊɫd ˈɪz ˈmaɪn/","https://audio.tatoeba.org/sentences/eng/3415224.mp3","pending"
"This is a mistake.","/ˈðɪs ˈɪz ˈeɪ mɪˈsteɪk/","https://audio.tatoeba.org/sentences/eng/1780067.mp3","pending"
"This is her house.","/ˈðɪs ˈɪz ˈhɝ ˈhaʊs/","https://audio.tatoeba.org/sentences/eng/457547.mp3","pending"
"This is my cousin.","/ˈðɪs ˈɪz ˈmaɪ ˈkəzən/","https://audio.tatoeba.org/sentences/eng/61487.mp3","pending"
"This is my mother.","/ˈðɪs ˈɪz ˈmaɪ ˈməðɝ/","https://audio.tatoeba.org/sentences/eng/413771.mp3","pending"
"This is so stupid.","/ˈðɪs ˈɪz ˈsoʊ ˈstupəd/","https://audio.tatoeba.org/sentences/eng/1806300.mp3","pending"
"This is very easy.","/ˈðɪs ˈɪz ˈvɛɹi ˈizi/","https://audio.tatoeba.org/sentences/eng/1988417.mp3","pending"
"This is your book.","/ˈðɪs ˈɪz ˈjɔɹ ˈbʊk/","https://audio.tatoeba.org/sentences/eng/55976.mp3","pending"
"This one is clean.","/ˈðɪs ˈwən ˈɪz ˈkɫin/","https://audio.tatoeba.org/sentences/eng/2892274.mp3","pending"
"This room is cold.","/ˈðɪs ˈɹum ˈɪz ˈkoʊɫd/","https://audio.tatoeba.org/sentences/eng/2648411.mp3","pending"
"Tom ate the bread.","/ˈtɑm ˈeɪt ˈðə ˈbɹɛd/","https://audio.tatoeba.org/sentences/eng/3826039.mp3","pending"
"Tom began to read.","/ˈtɑm biˈɡæn ˈtu ˈɹɛd/","https://audio.tatoeba.org/sentences/eng/3721418.mp3","pending"
"Tom blew his nose.","/ˈtɑm ˈbɫu ˈhɪz ˈnoʊz/","https://audio.tatoeba.org/sentences/eng/1095768.mp3","pending"
"Tom can't beat me.","/ˈtɑm ˈkænt ˈbit ˈmi/","https://audio.tatoeba.org/sentences/eng/2648399.mp3","pending"
"Tom can't see you.","/ˈtɑm ˈkænt ˈsi ˈju/","https://audio.tatoeba.org/sentences/eng/1868429.mp3","pending"
"Tom creeps me out.","/ˈtɑm ˈkɹips ˈmi ˈaʊt/","https://audio.tatoeba.org/sentences/eng/2648387.mp3","pending"
"Tom didn't go far.","/ˈtɑm ˈdɪdən ˈɡoʊ ˈfɑɹ/","https://audio.tatoeba.org/sentences/eng/2272399.mp3","pending"
"Tom does love you.","/ˈtɑm ˈdəz ˈɫəv ˈju/","https://audio.tatoeba.org/sentences/eng/2648384.mp3","pending"
"Tom dyed his hair.","/ˈtɑm ˈdaɪd ˈhɪz ˈhɛɹ/","https://audio.tatoeba.org/sentences/eng/1557063.mp3","pending"
"Tom fed his horse.","/ˈtɑm ˈfɛd ˈhɪz ˈhɔɹs/","https://audio.tatoeba.org/sentences/eng/4699979.mp3","pending"
"Tom gave me a pen.","/ˈtɑm ˈɡeɪv ˈmi ˈeɪ ˈpɛn/","https://audio.tatoeba.org/sentences/eng/37121.mp3","pending"
"Tom got mad at me.","/ˈtɑm ˈɡɑt ˈmæd ˈæt ˈmi/","https://audio.tatoeba.org/sentences/eng/3091247.mp3","pending"
"Tom has been here.","/ˈtɑm ˈhæz ˈbɪn ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2272681.mp3","pending"
"Tom has done time.","/ˈtɑm ˈhæz ˈdən ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/4667199.mp3","pending"
"Tom has oily skin.","/ˈtɑm ˈhæz ˈɔɪɫi ˈskɪn/","https://audio.tatoeba.org/sentences/eng/2549004.mp3","pending"
"Tom hates his job.","/ˈtɑm ˈheɪts ˈhɪz ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/1025237.mp3","pending"
"Tom helped us win.","/ˈtɑm ˈhɛɫpt ˈəs ˈwɪn/","https://audio.tatoeba.org/sentences/eng/4499348.mp3","pending"
"Tom is a freshman.","/ˈtɑm ˈɪz ˈeɪ ˈfɹɛʃmən/","https://audio.tatoeba.org/sentences/eng/3428473.mp3","pending"
"Tom is a mechanic.","/ˈtɑm ˈɪz ˈeɪ məˈkænɪk/","https://audio.tatoeba.org/sentences/eng/2272831.mp3","pending"
"Tom is a teenager.","/ˈtɑm ˈɪz ˈeɪ ˈtiˌneɪdʒɝ/","https://audio.tatoeba.org/sentences/eng/2272882.mp3","pending"
"Tom is dead drunk.","/ˈtɑm ˈɪz ˈdɛd ˈdɹəŋk/","https://audio.tatoeba.org/sentences/eng/3426243.mp3","pending"
"Tom is doing well.","/ˈtɑm ˈɪz ˈduɪŋ ˈwɛɫ/","https://audio.tatoeba.org/sentences/eng/2648353.mp3","pending"
"Tom is holding it.","/ˈtɑm ˈɪz ˈhoʊɫdɪŋ ˈɪt/","https://audio.tatoeba.org/sentences/eng/2857034.mp3","pending"
"Tom is in command.","/ˈtɑm ˈɪz ˈɪn kəˈmænd/","https://audio.tatoeba.org/sentences/eng/2648350.mp3","pending"
"Tom is mad at you.","/ˈtɑm ˈɪz ˈmæd ˈæt ˈju/","https://audio.tatoeba.org/sentences/eng/3360609.mp3","pending"
"Tom is old school.","/ˈtɑm ˈɪz ˈoʊɫd ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/2648346.mp3","pending"
"Tom is passed out.","/ˈtɑm ˈɪz ˈpæst ˈaʊt/","https://audio.tatoeba.org/sentences/eng/2273350.mp3","pending"
"Tom is quite tall.","/ˈtɑm ˈɪz ˈkwaɪt ˈtɔɫ/","https://audio.tatoeba.org/sentences/eng/2548985.mp3","pending"
"Tom is still busy.","/ˈtɑm ˈɪz ˈstɪɫ ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/2957254.mp3","pending"
"Tom is the leader.","/ˈtɑm ˈɪz ˈðə ˈɫidɝ/","https://audio.tatoeba.org/sentences/eng/1415518.mp3","pending"
"Tom is very timid.","/ˈtɑm ˈɪz ˈvɛɹi ˈtɪmɪd/","https://audio.tatoeba.org/sentences/eng/3405453.mp3","pending"
"Tom isn't all bad.","/ˈtɑm ˈɪzən ˈɔɫ ˈbæd/","https://audio.tatoeba.org/sentences/eng/2648342.mp3","pending"
"Tom isn't like us.","/ˈtɑm ˈɪzən ˈɫaɪk ˈəs/","https://audio.tatoeba.org/sentences/eng/3403406.mp3","pending"
"Tom keeps a diary.","/ˈtɑm ˈkips ˈeɪ ˈdaɪɝi/","https://audio.tatoeba.org/sentences/eng/1024647.mp3","pending"
"Tom knows his job.","/ˈtɑm ˈnoʊz ˈhɪz ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/3360630.mp3","pending"
"Tom left the room.","/ˈtɑm ˈɫɛft ˈðə ˈɹum/","https://audio.tatoeba.org/sentences/eng/2698771.mp3","pending"
"Tom likes to hunt.","/ˈtɑm ˈɫaɪks ˈtu ˈhənt/","https://audio.tatoeba.org/sentences/eng/3921615.mp3","pending"
"Tom loved us both.","/ˈtɑm ˈɫəvd ˈəs ˈboʊθ/","https://audio.tatoeba.org/sentences/eng/2648328.mp3","pending"
"Tom loves to fish.","/ˈtɑm ˈɫəvz ˈtu ˈfɪʃ/","https://audio.tatoeba.org/sentences/eng/3360639.mp3","pending"
"Tom might be busy.","/ˈtɑm ˈmaɪt ˈbi ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/2046686.mp3","pending"
"Tom needs a favor.","/ˈtɑm ˈnidz ˈeɪ ˈfeɪvɝ/","https://audio.tatoeba.org/sentences/eng/1868021.mp3","pending"
"Tom never said no.","/ˈtɑm ˈnɛvɝ ˈsɛd ˈnoʊ/","https://audio.tatoeba.org/sentences/eng/2548972.mp3","pending"
"Tom read the news.","/ˈtɑm ˈɹɛd ˈðə ˈnjuz/","https://audio.tatoeba.org/sentences/eng/2548969.mp3","pending"
"Tom retired at 65.","/ˈtɑm ɹiˈtaɪɝd ˈæt 65/","https://audio.tatoeba.org/sentences/eng/2665359.mp3","pending"
"Tom seems so nice.","/ˈtɑm ˈsimz ˈsoʊ ˈnaɪs/","https://audio.tatoeba.org/sentences/eng/1867921.mp3","pending"
"Tom smelled a rat.","/ˈtɑm ˈsmɛɫd ˈeɪ ˈɹæt/","https://audio.tatoeba.org/sentences/eng/1654437.mp3","pending"
"Tom stays with us.","/ˈtɑm ˈsteɪz ˈwɪð ˈəs/","https://audio.tatoeba.org/sentences/eng/2648306.mp3","pending"
"Tom tried to swim.","/ˈtɑm ˈtɹaɪd ˈtu ˈswɪm/","https://audio.tatoeba.org/sentences/eng/3921253.mp3","pending"
"Tom waited for us.","/ˈtɑm ˈweɪtɪd ˈfɔɹ ˈəs/","https://audio.tatoeba.org/sentences/eng/4502797.mp3","pending"
"Tom wants to help.","/ˈtɑm ˈwɑnts ˈtu ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/1867792.mp3","pending"
"Tom was an orphan.","/ˈtɑm ˈwɑz ˈæn ˈɔɹfən/","https://audio.tatoeba.org/sentences/eng/1928667.mp3","pending"
"Tom was in a coma.","/ˈtɑm ˈwɑz ˈɪn ˈeɪ ˈkoʊmə/","https://audio.tatoeba.org/sentences/eng/1023975.mp3","pending"
"Tom was my friend.","/ˈtɑm ˈwɑz ˈmaɪ ˈfɹɛnd/","https://audio.tatoeba.org/sentences/eng/3165799.mp3","pending"
"Tom was very late.","/ˈtɑm ˈwɑz ˈvɛɹi ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/2273693.mp3","pending"
"Tom wasn't so bad.","/ˈtɑm ˈwɑzənt ˈsoʊ ˈbæd/","https://audio.tatoeba.org/sentences/eng/3732245.mp3","pending"
"Tom will die soon.","/ˈtɑm ˈwɪɫ ˈdaɪ ˈsun/","https://audio.tatoeba.org/sentences/eng/2548949.mp3","pending"
"Tom won't come in.","/ˈtɑm ˈwoʊnt ˈkəm ˈɪn/","https://audio.tatoeba.org/sentences/eng/2648279.mp3","pending"
"Tom works at home.","/ˈtɑm ˈwɝks ˈæt ˈhoʊm/","https://audio.tatoeba.org/sentences/eng/1765311.mp3","pending"
"Tom, this is Mary.","/ˈtɑm ˈðɪs ˈɪz ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/2548946.mp3","pending"
"Tom's got the key.","/ˈtɑmz ˈɡɑt ˈðə ˈki/","https://audio.tatoeba.org/sentences/eng/3737268.mp3","pending"
"Try it once again.","/ˈtɹaɪ ˈɪt ˈwəns əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/31497.mp3","pending"
"Turn on the radio.","/ˈtɝn ˈɑn ˈðə ˈɹeɪdiˌoʊ/","https://audio.tatoeba.org/sentences/eng/29763.mp3","pending"
"Was he home alone?","/ˈwɑz ˈhi ˈhoʊm əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208360.mp3","pending"
"We all felt awful.","/ˈwi ˈɔɫ ˈfɛɫt ˈɑfəɫ/","https://audio.tatoeba.org/sentences/eng/4498589.mp3","pending"
"We all missed Tom.","/ˈwi ˈɔɫ ˈmɪst ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2548945.mp3","pending"
"We can look it up.","/ˈwi ˈkæn ˈɫʊk ˈɪt ˈəp/","https://audio.tatoeba.org/sentences/eng/3312636.mp3","pending"
"We can't tell Tom.","/ˈwi ˈkænt ˈtɛɫ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/1954998.mp3","pending"
"We don't know Tom.","/ˈwi ˈdoʊn ˈnoʊ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2273792.mp3","pending"
"We gave up trying.","/ˈwi ˈɡeɪv ˈəp ˈtɹaɪɪŋ/","https://audio.tatoeba.org/sentences/eng/3151212.mp3","pending"
"We have a meeting.","/ˈwi ˈhæv ˈeɪ ˈmitɪŋ/","https://audio.tatoeba.org/sentences/eng/2548941.mp3","pending"
"We kept it secret.","/ˈwi ˈkæpt ˈɪt ˈsikɹət/","https://audio.tatoeba.org/sentences/eng/3164404.mp3","pending"
"We met at a party.","/ˈwi ˈmɛt ˈæt ˈeɪ ˈpɑɹti/","https://audio.tatoeba.org/sentences/eng/2980250.mp3","pending"
"We need more food.","/ˈwi ˈnid ˈmɔɹ ˈfud/","https://audio.tatoeba.org/sentences/eng/2648260.mp3","pending"
"We play on Sunday.","/ˈwi ˈpɫeɪ ˈɑn ˈsənˌdeɪ/","https://audio.tatoeba.org/sentences/eng/263185.mp3","pending"
"We should both go.","/ˈwi ˈʃʊd ˈboʊθ ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/2953780.mp3","pending"
"We want more food.","/ˈwi ˈwɑnt ˈmɔɹ ˈfud/","https://audio.tatoeba.org/sentences/eng/3824651.mp3","pending"
"We want to see it.","/ˈwi ˈwɑnt ˈtu ˈsi ˈɪt/","https://audio.tatoeba.org/sentences/eng/3823463.mp3","pending"
"We were kids then.","/ˈwi ˈwɝ ˈkɪdz ˈðɛn/","https://audio.tatoeba.org/sentences/eng/2273767.mp3","pending"
"We won't get cold.","/ˈwi ˈwoʊnt ˈɡɛt ˈkoʊɫd/","https://audio.tatoeba.org/sentences/eng/2860578.mp3","pending"
"We'll talk to Tom.","/ˈwiɫ ˈtɔk ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3181115.mp3","pending"
"We're at the bank.","/ˈwɝ ˈæt ˈðə ˈbæŋk/","https://audio.tatoeba.org/sentences/eng/3365629.mp3","pending"
"We're going to go.","/ˈwɝ ˈɡoʊɪn ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/2273746.mp3","pending"
"We're new in town.","/ˈwɝ ˈnju ˈɪn ˈtaʊn/","https://audio.tatoeba.org/sentences/eng/2548922.mp3","pending"
"We're not so sure.","/ˈwɝ ˈnɑt ˈsoʊ ˈʃʊɹ/","https://audio.tatoeba.org/sentences/eng/2648249.mp3","pending"
"We're out of time.","/ˈwɝ ˈaʊt ˈəv ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/1893625.mp3","pending"
"We've all done it.","/ˈwiv ˈɔɫ ˈdən ˈɪt/","https://audio.tatoeba.org/sentences/eng/1683832.mp3","pending"
"We've got to move.","/ˈwiv ˈɡɑt ˈtu ˈmuv/","https://audio.tatoeba.org/sentences/eng/3171011.mp3","pending"
"What are they for?","/ˈhwət ˈɑɹ ˈðeɪ ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/41954.mp3","pending"
"What can I change?","/ˈhwət ˈkæn ˈaɪ ˈtʃeɪndʒ/","https://audio.tatoeba.org/sentences/eng/4496496.mp3","pending"
"What did you make?","/ˈhwət ˈdɪd ˈju ˈmeɪk/","https://audio.tatoeba.org/sentences/eng/24693.mp3","pending"
"What did you take?","/ˈhwət ˈdɪd ˈju ˈteɪk/","https://audio.tatoeba.org/sentences/eng/4498063.mp3","pending"
"What do you think?","/ˈhwət ˈdu ˈju ˈθɪŋk/","https://audio.tatoeba.org/sentences/eng/914029.mp3","pending"
"What does it mean?","/ˈhwət ˈdəz ˈɪt ˈmin/","https://audio.tatoeba.org/sentences/eng/43211.mp3","pending"
"What is the story?","/ˈhwət ˈɪz ˈðə ˈstɔɹi/","https://audio.tatoeba.org/sentences/eng/42557.mp3","pending"
"What is your name?","/ˈhwət ˈɪz ˈjɔɹ ˈneɪm/","https://audio.tatoeba.org/sentences/eng/70623.mp3","pending"
"What was going on?","/ˈhwət ˈwɑz ˈɡoʊɪn ˈɑn/","https://audio.tatoeba.org/sentences/eng/927324.mp3","pending"
"What would I wear?","/ˈhwət ˈwʊd ˈaɪ ˈwɛɹ/","https://audio.tatoeba.org/sentences/eng/3392976.mp3","pending"
"What're you up to?","/ˈhwətɝ ˈju ˈəp ˈtu/","https://audio.tatoeba.org/sentences/eng/2892681.mp3","pending"
"When are you busy?","/ˈhwɛn ˈɑɹ ˈju ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/70171.mp3","pending"
"When do you close?","/ˈhwɛn ˈdu ˈju ˈkɫoʊs/","https://audio.tatoeba.org/sentences/eng/2761796.mp3","pending"
"Where can we park?","/ˈhwɛɹ ˈkæn ˈwi ˈpɑɹk/","https://audio.tatoeba.org/sentences/eng/2270177.mp3","pending"
"Where do I go now?","/ˈhwɛɹ ˈdu ˈaɪ ˈɡoʊ ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/3392975.mp3","pending"
"Where do you work?","/ˈhwɛɹ ˈdu ˈju ˈwɝk/","https://audio.tatoeba.org/sentences/eng/38153.mp3","pending"
"Where is the book?","/ˈhwɛɹ ˈɪz ˈðə ˈbʊk/","https://audio.tatoeba.org/sentences/eng/43928.mp3","pending"
"Where was he born?","/ˈhwɛɹ ˈwɑz ˈhi ˈbɔɹn/","https://audio.tatoeba.org/sentences/eng/292020.mp3","pending"
"Where will you go?","/ˈhwɛɹ ˈwɪɫ ˈju ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/1886606.mp3","pending"
"Which do you want?","/ˈhwɪtʃ ˈdu ˈju ˈwɑnt/","https://audio.tatoeba.org/sentences/eng/2648219.mp3","pending"
"Who are these for?","/ˈhu ˈɑɹ ˈðiz ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/1886583.mp3","pending"
"Who gave you this?","/ˈhu ˈɡeɪv ˈju ˈðɪs/","https://audio.tatoeba.org/sentences/eng/1839632.mp3","pending"
"Who is Tom anyway?","/ˈhu ˈɪz ˈtɑm ˈɛniˌweɪ/","https://audio.tatoeba.org/sentences/eng/2648214.mp3","pending"
"Who wants me dead?","/ˈhu ˈwɑnts ˈmi ˈdɛd/","https://audio.tatoeba.org/sentences/eng/3563509.mp3","pending"
