transcript,audio_url,difficulty
"We met at a party.","https://audio.tatoeba.org/sentences/eng/2980250.mp3","pending"
"We need more food.","https://audio.tatoeba.org/sentences/eng/2648260.mp3","pending"
"We play on Sunday.","https://audio.tatoeba.org/sentences/eng/263185.mp3","pending"
"We should both go.","https://audio.tatoeba.org/sentences/eng/2953780.mp3","pending"
"We want more food.","https://audio.tatoeba.org/sentences/eng/3824651.mp3","pending"
"We want to see it.","https://audio.tatoeba.org/sentences/eng/3823463.mp3","pending"
"We were kids then.","https://audio.tatoeba.org/sentences/eng/2273767.mp3","pending"
"We won't get cold.","https://audio.tatoeba.org/sentences/eng/2860578.mp3","pending"
"We'll talk to Tom.","https://audio.tatoeba.org/sentences/eng/3181115.mp3","pending"
"We're at the bank.","https://audio.tatoeba.org/sentences/eng/3365629.mp3","pending"
"We're going to go.","https://audio.tatoeba.org/sentences/eng/2273746.mp3","pending"
"We're new in town.","https://audio.tatoeba.org/sentences/eng/2548922.mp3","pending"
"We're not so sure.","https://audio.tatoeba.org/sentences/eng/2648249.mp3","pending"
"We're out of time.","https://audio.tatoeba.org/sentences/eng/1893625.mp3","pending"
"We've all done it.","https://audio.tatoeba.org/sentences/eng/1683832.mp3","pending"
"We've got to move.","https://audio.tatoeba.org/sentences/eng/3171011.mp3","pending"
"What are they for?","https://audio.tatoeba.org/sentences/eng/41954.mp3","pending"
"What can I change?","https://audio.tatoeba.org/sentences/eng/4496496.mp3","pending"
"What did you make?","https://audio.tatoeba.org/sentences/eng/24693.mp3","pending"
"What did you take?","https://audio.tatoeba.org/sentences/eng/4498063.mp3","pending"
"What do you think?","https://audio.tatoeba.org/sentences/eng/914029.mp3","pending"
"What does it mean?","https://audio.tatoeba.org/sentences/eng/43211.mp3","pending"
"What is the story?","https://audio.tatoeba.org/sentences/eng/42557.mp3","pending"
"What is your name?","https://audio.tatoeba.org/sentences/eng/70623.mp3","pending"
"What was going on?","https://audio.tatoeba.org/sentences/eng/927324.mp3","pending"
"What would I wear?","https://audio.tatoeba.org/sentences/eng/3392976.mp3","pending"
"What're you up to?","https://audio.tatoeba.org/sentences/eng/2892681.mp3","pending"
"When are you busy?","https://audio.tatoeba.org/sentences/eng/70171.mp3","pending"
"When do you close?","https://audio.tatoeba.org/sentences/eng/2761796.mp3","pending"
"Where can we park?","https://audio.tatoeba.org/sentences/eng/2270177.mp3","pending"
"Where do I go now?","https://audio.tatoeba.org/sentences/eng/3392975.mp3","pending"
"Where do you work?","https://audio.tatoeba.org/sentences/eng/38153.mp3","pending"
"Where is the book?","https://audio.tatoeba.org/sentences/eng/43928.mp3","pending"
"Where was he born?","https://audio.tatoeba.org/sentences/eng/292020.mp3","pending"
"Where will you go?","https://audio.tatoeba.org/sentences/eng/1886606.mp3","pending"
"Which do you want?","https://audio.tatoeba.org/sentences/eng/2648219.mp3","pending"
"Who are these for?","https://audio.tatoeba.org/sentences/eng/1886583.mp3","pending"
"Who gave you this?","https://audio.tatoeba.org/sentences/eng/1839632.mp3","pending"
"Who is Tom anyway?","https://audio.tatoeba.org/sentences/eng/2648214.mp3","pending"
"Who wants me dead?","https://audio.tatoeba.org/sentences/eng/3563509.mp3","pending"
"Who's at the door?","https://audio.tatoeba.org/sentences/eng/2071967.mp3","pending"
"Whose fault is it?","https://audio.tatoeba.org/sentences/eng/441942.mp3","pending"
"Why are we hiding?","https://audio.tatoeba.org/sentences/eng/2648210.mp3","pending"
"Why did it happen?","https://audio.tatoeba.org/sentences/eng/2648205.mp3","pending"
"Why did you do it?","https://audio.tatoeba.org/sentences/eng/1553306.mp3","pending"
"Why not just stay?","https://audio.tatoeba.org/sentences/eng/2954222.mp3","pending"
"Will you marry me?","https://audio.tatoeba.org/sentences/eng/35835.mp3","pending"
"Will you pay cash?","https://audio.tatoeba.org/sentences/eng/2270575.mp3","pending"
"You are a teacher.","https://audio.tatoeba.org/sentences/eng/69155.mp3","pending"
"You are in my way.","https://audio.tatoeba.org/sentences/eng/1296.mp3","pending"
"You broke the law.","https://audio.tatoeba.org/sentences/eng/3331031.mp3","pending"
"You can park here.","https://audio.tatoeba.org/sentences/eng/61731.mp3","pending"
"You can't do this.","https://audio.tatoeba.org/sentences/eng/1895797.mp3","pending"
"You can't sell it.","https://audio.tatoeba.org/sentences/eng/3331045.mp3","pending"
"You could help me.","https://audio.tatoeba.org/sentences/eng/3331020.mp3","pending"
"You don't know us.","https://audio.tatoeba.org/sentences/eng/2274002.mp3","pending"
"You got here fast.","https://audio.tatoeba.org/sentences/eng/3331081.mp3","pending"
"You have to leave.","https://audio.tatoeba.org/sentences/eng/454043.mp3","pending"
"You have to start.","https://audio.tatoeba.org/sentences/eng/2274026.mp3","pending"
"You look so happy.","https://audio.tatoeba.org/sentences/eng/2044428.mp3","pending"
"You lost the game.","https://audio.tatoeba.org/sentences/eng/644992.mp3","pending"
"You make me happy.","https://audio.tatoeba.org/sentences/eng/63215.mp3","pending"
"You may take this.","https://audio.tatoeba.org/sentences/eng/4728192.mp3","pending"
"You must help her.","https://audio.tatoeba.org/sentences/eng/68982.mp3","pending"
"You need to leave.","https://audio.tatoeba.org/sentences/eng/2648176.mp3","pending"
"You need to sleep.","https://audio.tatoeba.org/sentences/eng/2648175.mp3","pending"
"You should try it.","https://audio.tatoeba.org/sentences/eng/3331049.mp3","pending"
"You two look busy.","https://audio.tatoeba.org/sentences/eng/2648172.mp3","pending"
"You were so great.","https://audio.tatoeba.org/sentences/eng/2548902.mp3","pending"
"You won't need it.","https://audio.tatoeba.org/sentences/eng/2274046.mp3","pending"
"You would love it.","https://audio.tatoeba.org/sentences/eng/2548897.mp3","pending"
"You're a good boy.","https://audio.tatoeba.org/sentences/eng/2548892.mp3","pending"
"You're an odd one.","https://audio.tatoeba.org/sentences/eng/3722987.mp3","pending"
"You're free to go.","https://audio.tatoeba.org/sentences/eng/3143846.mp3","pending"
"You're just a kid.","https://audio.tatoeba.org/sentences/eng/3331036.mp3","pending"
"You're not my mom.","https://audio.tatoeba.org/sentences/eng/2843815.mp3","pending"
"You're on my land.","https://audio.tatoeba.org/sentences/eng/2548883.mp3","pending"
"You're such a pig.","https://audio.tatoeba.org/sentences/eng/1895562.mp3","pending"
"You've got it now.","https://audio.tatoeba.org/sentences/eng/3330994.mp3","pending"
"Your house is big.","https://audio.tatoeba.org/sentences/eng/602534.mp3","pending"
"Am I seeing things?","https://audio.tatoeba.org/sentences/eng/1324404.mp3","pending"
"Are my children OK?","https://audio.tatoeba.org/sentences/eng/4500044.mp3","pending"
"Are you a musician?","https://audio.tatoeba.org/sentences/eng/3006751.mp3","pending"
"Are you doing well?","https://audio.tatoeba.org/sentences/eng/3818576.mp3","pending"
"Are you guys crazy?","https://audio.tatoeba.org/sentences/eng/3396712.mp3","pending"
"Are you kidding me?","https://audio.tatoeba.org/sentences/eng/1152017.mp3","pending"
"Are you still busy?","https://audio.tatoeba.org/sentences/eng/2648161.mp3","pending"
"Are you there, Tom?","https://audio.tatoeba.org/sentences/eng/4495066.mp3","pending"
"Be careful with it.","https://audio.tatoeba.org/sentences/eng/2047595.mp3","pending"
"Call me right back.","https://audio.tatoeba.org/sentences/eng/1877593.mp3","pending"
"Can I go there now?","https://audio.tatoeba.org/sentences/eng/3333302.mp3","pending"
"Can I use your pen?","https://audio.tatoeba.org/sentences/eng/17354.mp3","pending"
"Can you arrange it?","https://audio.tatoeba.org/sentences/eng/3327482.mp3","pending"
"Can you pick it up?","https://audio.tatoeba.org/sentences/eng/69923.mp3","pending"
"Clean up your room.","https://audio.tatoeba.org/sentences/eng/2548876.mp3","pending"
"Come along with me.","https://audio.tatoeba.org/sentences/eng/249620.mp3","pending"
"Come into the room.","https://audio.tatoeba.org/sentences/eng/319544.mp3","pending"
"Could you call Tom?","https://audio.tatoeba.org/sentences/eng/1886235.mp3","pending"
"Did Tom eat dinner?","https://audio.tatoeba.org/sentences/eng/3956452.mp3","pending"
"Did you get robbed?","https://audio.tatoeba.org/sentences/eng/2891053.mp3","pending"
"Didn't he go there?","https://audio.tatoeba.org/sentences/eng/290433.mp3","pending"
"Didn't you miss me?","https://audio.tatoeba.org/sentences/eng/2269281.mp3","pending"
"Do you feel hungry?","https://audio.tatoeba.org/sentences/eng/2600149.mp3","pending"
"Do you have a pass?","https://audio.tatoeba.org/sentences/eng/2548875.mp3","pending"
"Do you know French?","https://audio.tatoeba.org/sentences/eng/2451680.mp3","pending"
"Do you like horses?","https://audio.tatoeba.org/sentences/eng/4498055.mp3","pending"
"Do you like school?","https://audio.tatoeba.org/sentences/eng/1098292.mp3","pending"
"Do you play soccer?","https://audio.tatoeba.org/sentences/eng/70050.mp3","pending"
"Do you remember us?","https://audio.tatoeba.org/sentences/eng/434614.mp3","pending"
"Do you want to eat?","https://audio.tatoeba.org/sentences/eng/773323.mp3","pending"
"Do your gums bleed?","https://audio.tatoeba.org/sentences/eng/263621.mp3","pending"
"Does Tom want this?","https://audio.tatoeba.org/sentences/eng/2011396.mp3","pending"
"Don't ask me again.","https://audio.tatoeba.org/sentences/eng/2269312.mp3","pending"
"Don't catch a cold.","https://audio.tatoeba.org/sentences/eng/319742.mp3","pending"
"Don't ever give up.","https://audio.tatoeba.org/sentences/eng/2119428.mp3","pending"
"Don't give me that.","https://audio.tatoeba.org/sentences/eng/41574.mp3","pending"
"Don't let go of me.","https://audio.tatoeba.org/sentences/eng/1860451.mp3","pending"
"Don't mess with us.","https://audio.tatoeba.org/sentences/eng/2270509.mp3","pending"
"Don't smoke in bed.","https://audio.tatoeba.org/sentences/eng/3039923.mp3","pending"
"Don't touch my bag.","https://audio.tatoeba.org/sentences/eng/689907.mp3","pending"
"Don't you know Tom?","https://audio.tatoeba.org/sentences/eng/2271381.mp3","pending"
"Easy come, easy go.","https://audio.tatoeba.org/sentences/eng/21264.mp3","pending"
"Fill in the blanks.","https://audio.tatoeba.org/sentences/eng/18177.mp3","pending"
"Get away from here.","https://audio.tatoeba.org/sentences/eng/62055.mp3","pending"
"Get over here, Tom.","https://audio.tatoeba.org/sentences/eng/3371175.mp3","pending"
"Give me some space.","https://audio.tatoeba.org/sentences/eng/3151497.mp3","pending"
"Give me the report.","https://audio.tatoeba.org/sentences/eng/3151469.mp3","pending"
"Give Tom your seat.","https://audio.tatoeba.org/sentences/eng/2648140.mp3","pending"
"Hang in there, Tom.","https://audio.tatoeba.org/sentences/eng/2648137.mp3","pending"
"Have a safe flight.","https://audio.tatoeba.org/sentences/eng/3238989.mp3","pending"
"Have you had lunch?","https://audio.tatoeba.org/sentences/eng/3199071.mp3","pending"
"He arrived in time.","https://audio.tatoeba.org/sentences/eng/298380.mp3","pending"
"He can drive a car.","https://audio.tatoeba.org/sentences/eng/293898.mp3","pending"
"He crushed the box.","https://audio.tatoeba.org/sentences/eng/291225.mp3","pending"
"He entered my room.","https://audio.tatoeba.org/sentences/eng/297985.mp3","pending"
"He hasn't come yet.","https://audio.tatoeba.org/sentences/eng/283292.mp3","pending"
"He is about my age.","https://audio.tatoeba.org/sentences/eng/292778.mp3","pending"
"He kept on singing.","https://audio.tatoeba.org/sentences/eng/1724490.mp3","pending"
"He lost his memory.","https://audio.tatoeba.org/sentences/eng/295136.mp3","pending"
"He returned at six.","https://audio.tatoeba.org/sentences/eng/761927.mp3","pending"
"He skipped a grade.","https://audio.tatoeba.org/sentences/eng/293817.mp3","pending"
"He stopped the car.","https://audio.tatoeba.org/sentences/eng/299055.mp3","pending"
"He won't like this.","https://audio.tatoeba.org/sentences/eng/1547504.mp3","pending"
"He'll win for sure.","https://audio.tatoeba.org/sentences/eng/2768620.mp3","pending"
"Help is on the way.","https://audio.tatoeba.org/sentences/eng/2648134.mp3","pending"
"Here is my bicycle.","https://audio.tatoeba.org/sentences/eng/33141.mp3","pending"
"Hey, wait a minute.","https://audio.tatoeba.org/sentences/eng/3575413.mp3","pending"
"How can I help you?","https://audio.tatoeba.org/sentences/eng/436103.mp3","pending"
"How did I get here?","https://audio.tatoeba.org/sentences/eng/3393263.mp3","pending"
"How did you escape?","https://audio.tatoeba.org/sentences/eng/2648124.mp3","pending"
"How does that work?","https://audio.tatoeba.org/sentences/eng/2648123.mp3","pending"
"How is your family?","https://audio.tatoeba.org/sentences/eng/24081.mp3","pending"
"How would Tom know?","https://audio.tatoeba.org/sentences/eng/2891368.mp3","pending"
"How's the job hunt?","https://audio.tatoeba.org/sentences/eng/1232786.mp3","pending"
"I agreed to buy it.","https://audio.tatoeba.org/sentences/eng/3150795.mp3","pending"
"I am not a teacher.","https://audio.tatoeba.org/sentences/eng/259070.mp3","pending"
"I beat him at golf.","https://audio.tatoeba.org/sentences/eng/253773.mp3","pending"
"I burned my finger.","https://audio.tatoeba.org/sentences/eng/680449.mp3","pending"
"I can believe that.","https://audio.tatoeba.org/sentences/eng/2300633.mp3","pending"
"I can hear nothing.","https://audio.tatoeba.org/sentences/eng/249877.mp3","pending"
"I can speak French.","https://audio.tatoeba.org/sentences/eng/255548.mp3","pending"
"I can't buy a bike.","https://audio.tatoeba.org/sentences/eng/3826209.mp3","pending"
"I can't sleep well.","https://audio.tatoeba.org/sentences/eng/29912.mp3","pending"
"I clapped my hands.","https://audio.tatoeba.org/sentences/eng/255618.mp3","pending"
"I could do nothing.","https://audio.tatoeba.org/sentences/eng/1582126.mp3","pending"
"I did it like this.","https://audio.tatoeba.org/sentences/eng/4168144.mp3","pending"
"I didn't mean that.","https://audio.tatoeba.org/sentences/eng/50248.mp3","pending"
"I didn't want milk.","https://audio.tatoeba.org/sentences/eng/1887205.mp3","pending"
"I don't doubt that.","https://audio.tatoeba.org/sentences/eng/2271835.mp3","pending"
"I don't have a key.","https://audio.tatoeba.org/sentences/eng/2276021.mp3","pending"
"I don't mind a bit.","https://audio.tatoeba.org/sentences/eng/2276120.mp3","pending"
"I drank the coffee.","https://audio.tatoeba.org/sentences/eng/2652577.mp3","pending"
"I expect your help.","https://audio.tatoeba.org/sentences/eng/17056.mp3","pending"
"I fell into a hole.","https://audio.tatoeba.org/sentences/eng/2335890.mp3","pending"
"I forgot my wallet.","https://audio.tatoeba.org/sentences/eng/3818756.mp3","pending"
"I fractured my arm.","https://audio.tatoeba.org/sentences/eng/326604.mp3","pending"
"I give you my word.","https://audio.tatoeba.org/sentences/eng/1786.mp3","pending"
"I had a good sleep.","https://audio.tatoeba.org/sentences/eng/258520.mp3","pending"
"I hate being bored.","https://audio.tatoeba.org/sentences/eng/3721659.mp3","pending"
"I have a big house.","https://audio.tatoeba.org/sentences/eng/2714833.mp3","pending"
"I have lost my cap.","https://audio.tatoeba.org/sentences/eng/261717.mp3","pending"
"I have no idea why.","https://audio.tatoeba.org/sentences/eng/2360144.mp3","pending"
"I have to help Tom.","https://audio.tatoeba.org/sentences/eng/2360531.mp3","pending"
"I have to say this.","https://audio.tatoeba.org/sentences/eng/2360567.mp3","pending"
"I have two cameras.","https://audio.tatoeba.org/sentences/eng/253340.mp3","pending"
"I hear you're rich.","https://audio.tatoeba.org/sentences/eng/3821151.mp3","pending"
"I heard you scream.","https://audio.tatoeba.org/sentences/eng/2360819.mp3","pending"
"I hope you like me.","https://audio.tatoeba.org/sentences/eng/3822728.mp3","pending"
"I just want to die.","https://audio.tatoeba.org/sentences/eng/2011398.mp3","pending"
"I knew it was real.","https://audio.tatoeba.org/sentences/eng/2374782.mp3","pending"
"I know my daughter.","https://audio.tatoeba.org/sentences/eng/4500035.mp3","pending"
"I know what I said.","https://audio.tatoeba.org/sentences/eng/1887506.mp3","pending"
"I know you like me.","https://audio.tatoeba.org/sentences/eng/2376578.mp3","pending"
"I know your father.","https://audio.tatoeba.org/sentences/eng/257093.mp3","pending"
"I like comic books.","https://audio.tatoeba.org/sentences/eng/1964116.mp3","pending"
"I like my teachers.","https://audio.tatoeba.org/sentences/eng/2377461.mp3","pending"
"I like soccer best.","https://audio.tatoeba.org/sentences/eng/54125.mp3","pending"
"I liked that movie.","https://audio.tatoeba.org/sentences/eng/1887542.mp3","pending"
"I live next to Tom.","https://audio.tatoeba.org/sentences/eng/3343213.mp3","pending"
"I love being alone.","https://audio.tatoeba.org/sentences/eng/2208363.mp3","pending"
"I love your jacket.","https://audio.tatoeba.org/sentences/eng/2380246.mp3","pending"
"I made my decision.","https://audio.tatoeba.org/sentences/eng/1785.mp3","pending"
"I missed my chance.","https://audio.tatoeba.org/sentences/eng/2387243.mp3","pending"
"I missed you a lot.","https://audio.tatoeba.org/sentences/eng/794928.mp3","pending"
"I need a big favor.","https://audio.tatoeba.org/sentences/eng/2387425.mp3","pending"
"I need to find Tom.","https://audio.tatoeba.org/sentences/eng/2387609.mp3","pending"
"I need to know now.","https://audio.tatoeba.org/sentences/eng/2387665.mp3","pending"
"I never blamed you.","https://audio.tatoeba.org/sentences/eng/2388045.mp3","pending"
"I owe you one, Tom.","https://audio.tatoeba.org/sentences/eng/3724861.mp3","pending"
"I read your report.","https://audio.tatoeba.org/sentences/eng/1887614.mp3","pending"
"I really should go.","https://audio.tatoeba.org/sentences/eng/2390884.mp3","pending"
"I should get going.","https://audio.tatoeba.org/sentences/eng/2406327.mp3","pending"
"I sort of like him.","https://audio.tatoeba.org/sentences/eng/33013.mp3","pending"
"I talk in my sleep.","https://audio.tatoeba.org/sentences/eng/2407196.mp3","pending"
"I think I love you.","https://audio.tatoeba.org/sentences/eng/2407810.mp3","pending"
"I think Tom is sad.","https://audio.tatoeba.org/sentences/eng/3183861.mp3","pending"
"I told Tom to stop.","https://audio.tatoeba.org/sentences/eng/2821673.mp3","pending"
"I try not to worry.","https://audio.tatoeba.org/sentences/eng/3818435.mp3","pending"
"I want to be happy.","https://audio.tatoeba.org/sentences/eng/3824174.mp3","pending"
"I want to be there.","https://audio.tatoeba.org/sentences/eng/2548855.mp3","pending"
"I want to meet Tom.","https://audio.tatoeba.org/sentences/eng/1887893.mp3","pending"
"I want to warn Tom.","https://audio.tatoeba.org/sentences/eng/2011426.mp3","pending"
"I want you to sing.","https://audio.tatoeba.org/sentences/eng/1062745.mp3","pending"
"I was at home then.","https://audio.tatoeba.org/sentences/eng/46975.mp3","pending"
"I was born in 1982.","https://audio.tatoeba.org/sentences/eng/2195687.mp3","pending"
"I was just curious.","https://audio.tatoeba.org/sentences/eng/1669987.mp3","pending"
"I was just reading.","https://audio.tatoeba.org/sentences/eng/2548841.mp3","pending"
"I was worried sick.","https://audio.tatoeba.org/sentences/eng/3185561.mp3","pending"
"I wasn't told that.","https://audio.tatoeba.org/sentences/eng/2548830.mp3","pending"
"I wish I were rich.","https://audio.tatoeba.org/sentences/eng/18531.mp3","pending"
"I wish you success.","https://audio.tatoeba.org/sentences/eng/2548825.mp3","pending"
"I worked in Boston.","https://audio.tatoeba.org/sentences/eng/2280324.mp3","pending"
"I'd better go away.","https://audio.tatoeba.org/sentences/eng/3737224.mp3","pending"
"I'd like some more.","https://audio.tatoeba.org/sentences/eng/3822270.mp3","pending"
"I'll be in the lab.","https://audio.tatoeba.org/sentences/eng/2548804.mp3","pending"
"I'll come with Tom.","https://audio.tatoeba.org/sentences/eng/3330079.mp3","pending"
"I'll do that later.","https://audio.tatoeba.org/sentences/eng/2548791.mp3","pending"
"I'll get you a gun.","https://audio.tatoeba.org/sentences/eng/2548783.mp3","pending"
"I'll meet with Tom.","https://audio.tatoeba.org/sentences/eng/2548770.mp3","pending"
"I'll never be rich.","https://audio.tatoeba.org/sentences/eng/2548766.mp3","pending"
"I'll stop by later.","https://audio.tatoeba.org/sentences/eng/2548755.mp3","pending"
"I'll take this one.","https://audio.tatoeba.org/sentences/eng/54982.mp3","pending"
"I'm a little tired.","https://audio.tatoeba.org/sentences/eng/258671.mp3","pending"
"I'm about to leave.","https://audio.tatoeba.org/sentences/eng/40133.mp3","pending"
"I'm all alone here.","https://audio.tatoeba.org/sentences/eng/2208365.mp3","pending"
"I'm as tall as Tom.","https://audio.tatoeba.org/sentences/eng/321675.mp3","pending"
"I'm busy right now.","https://audio.tatoeba.org/sentences/eng/755276.mp3","pending"
"I'm free on Sunday.","https://audio.tatoeba.org/sentences/eng/57545.mp3","pending"
"I'm glad Tom is OK.","https://audio.tatoeba.org/sentences/eng/2548728.mp3","pending"
"I'm glad you're OK.","https://audio.tatoeba.org/sentences/eng/2548725.mp3","pending"
"I'm going to lunch.","https://audio.tatoeba.org/sentences/eng/2548720.mp3","pending"
"I'm happy to do it.","https://audio.tatoeba.org/sentences/eng/2044435.mp3","pending"
"I'm late for class.","https://audio.tatoeba.org/sentences/eng/2548705.mp3","pending"
"I'm letting you go.","https://audio.tatoeba.org/sentences/eng/1851343.mp3","pending"
"I'm not dead, am I?","https://audio.tatoeba.org/sentences/eng/2361880.mp3","pending"
"I'm not in a hurry.","https://audio.tatoeba.org/sentences/eng/256847.mp3","pending"
"I'm not your enemy.","https://audio.tatoeba.org/sentences/eng/2105179.mp3","pending"
"I'm ready to begin.","https://audio.tatoeba.org/sentences/eng/2548680.mp3","pending"
"I'm selling my car.","https://audio.tatoeba.org/sentences/eng/2897923.mp3","pending"
"I'm sorry I'm late.","https://audio.tatoeba.org/sentences/eng/277376.mp3","pending"
"I'm taking a break.","https://audio.tatoeba.org/sentences/eng/2548667.mp3","pending"
"I'm the guilty one.","https://audio.tatoeba.org/sentences/eng/2548664.mp3","pending"
"I'm using that cup.","https://audio.tatoeba.org/sentences/eng/1121332.mp3","pending"
"I'm writing to Tom.","https://audio.tatoeba.org/sentences/eng/2548658.mp3","pending"
"I've got good news.","https://audio.tatoeba.org/sentences/eng/2359643.mp3","pending"
"I've got to go out.","https://audio.tatoeba.org/sentences/eng/3736834.mp3","pending"
"I've talked to Tom.","https://audio.tatoeba.org/sentences/eng/2262059.mp3","pending"
"Is anyone here yet?","https://audio.tatoeba.org/sentences/eng/2092557.mp3","pending"
"Is he studying now?","https://audio.tatoeba.org/sentences/eng/296460.mp3","pending"
"Is she your sister?","https://audio.tatoeba.org/sentences/eng/310274.mp3","pending"
"Is there any sugar?","https://audio.tatoeba.org/sentences/eng/243597.mp3","pending"
"Is this book yours?","https://audio.tatoeba.org/sentences/eng/56970.mp3","pending"
"Is this yours, Tom?","https://audio.tatoeba.org/sentences/eng/3739826.mp3","pending"
"Is Tom still there?","https://audio.tatoeba.org/sentences/eng/3091332.mp3","pending"
"Isn't she a doctor?","https://audio.tatoeba.org/sentences/eng/312528.mp3","pending"
"It didn't work out.","https://audio.tatoeba.org/sentences/eng/1615185.mp3","pending"
"It is a long story.","https://audio.tatoeba.org/sentences/eng/326556.mp3","pending"
"It might be useful.","https://audio.tatoeba.org/sentences/eng/3734398.mp3","pending"
"It started to snow.","https://audio.tatoeba.org/sentences/eng/397241.mp3","pending"
"It was all so easy.","https://audio.tatoeba.org/sentences/eng/3737547.mp3","pending"
"It was no big deal.","https://audio.tatoeba.org/sentences/eng/3315226.mp3","pending"
"It was pretty good.","https://audio.tatoeba.org/sentences/eng/3374761.mp3","pending"
"It wasn't my fault.","https://audio.tatoeba.org/sentences/eng/1064331.mp3","pending"
"It'll be all right.","https://audio.tatoeba.org/sentences/eng/3332012.mp3","pending"
"It's a red herring.","https://audio.tatoeba.org/sentences/eng/3170719.mp3","pending"
"It's a stupid idea.","https://audio.tatoeba.org/sentences/eng/1251895.mp3","pending"
"It's for my family.","https://audio.tatoeba.org/sentences/eng/42375.mp3","pending"
"It's me again, Tom.","https://audio.tatoeba.org/sentences/eng/3371176.mp3","pending"
"It's not safe here.","https://audio.tatoeba.org/sentences/eng/1894571.mp3","pending"
"It's not up to you.","https://audio.tatoeba.org/sentences/eng/2891626.mp3","pending"
"It's sad, but true.","https://audio.tatoeba.org/sentences/eng/2305027.mp3","pending"
"It's time for cake.","https://audio.tatoeba.org/sentences/eng/2891641.mp3","pending"
"It's up to you now.","https://audio.tatoeba.org/sentences/eng/2891661.mp3","pending"
"Just let me see it.","https://audio.tatoeba.org/sentences/eng/3393251.mp3","pending"
"Just wait a second.","https://audio.tatoeba.org/sentences/eng/3393203.mp3","pending"
"Knock it off, guys.","https://audio.tatoeba.org/sentences/eng/2648079.mp3","pending"
"Let me handle this.","https://audio.tatoeba.org/sentences/eng/25537.mp3","pending"
"Let me have a look.","https://audio.tatoeba.org/sentences/eng/425743.mp3","pending"
"Let's do it my way.","https://audio.tatoeba.org/sentences/eng/2007799.mp3","pending"
"Let's get that one.","https://audio.tatoeba.org/sentences/eng/2007796.mp3","pending"
"Let's move the bed.","https://audio.tatoeba.org/sentences/eng/2007780.mp3","pending"
"Let's try it again.","https://audio.tatoeba.org/sentences/eng/2007772.mp3","pending"
"Let's wait and see.","https://audio.tatoeba.org/sentences/eng/2007769.mp3","pending"
"Look what I can do.","https://audio.tatoeba.org/sentences/eng/3825296.mp3","pending"
"May I begin to eat?","https://audio.tatoeba.org/sentences/eng/448724.mp3","pending"
"May I speak to you?","https://audio.tatoeba.org/sentences/eng/326530.mp3","pending"
"Meet me in an hour.","https://audio.tatoeba.org/sentences/eng/3436617.mp3","pending"
"My arm still hurts.","https://audio.tatoeba.org/sentences/eng/252109.mp3","pending"
"My knife is broken.","https://audio.tatoeba.org/sentences/eng/428787.mp3","pending"
"My mind went blank.","https://audio.tatoeba.org/sentences/eng/456439.mp3","pending"
"My stomach is full.","https://audio.tatoeba.org/sentences/eng/64037.mp3","pending"
"No one believed me.","https://audio.tatoeba.org/sentences/eng/1773673.mp3","pending"
"No one is speaking.","https://audio.tatoeba.org/sentences/eng/2091119.mp3","pending"
"Nobody can save me.","https://audio.tatoeba.org/sentences/eng/3241648.mp3","pending"
"Nobody wants a war.","https://audio.tatoeba.org/sentences/eng/2011435.mp3","pending"
"Now, don't be late.","https://audio.tatoeba.org/sentences/eng/2548649.mp3","pending"
"Once is not enough.","https://audio.tatoeba.org/sentences/eng/3258938.mp3","pending"
"Please don't do it.","https://audio.tatoeba.org/sentences/eng/2714069.mp3","pending"
"Please go on ahead.","https://audio.tatoeba.org/sentences/eng/4789401.mp3","pending"
"Please let me stay.","https://audio.tatoeba.org/sentences/eng/3184897.mp3","pending"
"Please talk to Tom.","https://audio.tatoeba.org/sentences/eng/4501494.mp3","pending"
"Put the rifle down.","https://audio.tatoeba.org/sentences/eng/3735146.mp3","pending"
"Save it till later.","https://audio.tatoeba.org/sentences/eng/3241647.mp3","pending"
"See you for dinner.","https://audio.tatoeba.org/sentences/eng/2648055.mp3","pending"
"Send me a postcard.","https://audio.tatoeba.org/sentences/eng/324886.mp3","pending"
"She has brown eyes.","https://audio.tatoeba.org/sentences/eng/315797.mp3","pending"
"She has small feet.","https://audio.tatoeba.org/sentences/eng/315604.mp3","pending"
"She is very clever.","https://audio.tatoeba.org/sentences/eng/497123.mp3","pending"
"She listens to him.","https://audio.tatoeba.org/sentences/eng/887273.mp3","pending"
"She made him happy.","https://audio.tatoeba.org/sentences/eng/316501.mp3","pending"
"She put on her hat.","https://audio.tatoeba.org/sentences/eng/316983.mp3","pending"
"Show me an example.","https://audio.tatoeba.org/sentences/eng/395402.mp3","pending"
"So, how's it going?","https://audio.tatoeba.org/sentences/eng/3568424.mp3","pending"
"Someone will do it.","https://audio.tatoeba.org/sentences/eng/3736550.mp3","pending"
"Stick to your plan.","https://audio.tatoeba.org/sentences/eng/2648048.mp3","pending"
"Stop talking to me.","https://audio.tatoeba.org/sentences/eng/1860593.mp3","pending"
"Take a deep breath.","https://audio.tatoeba.org/sentences/eng/442538.mp3","pending"
"Take what you want.","https://audio.tatoeba.org/sentences/eng/2260834.mp3","pending"
"Tell me where I am.","https://audio.tatoeba.org/sentences/eng/3199839.mp3","pending"
"Thanks for the tip.","https://audio.tatoeba.org/sentences/eng/2715434.mp3","pending"
"That can't be true.","https://audio.tatoeba.org/sentences/eng/41566.mp3","pending"
